univ,v,q,g,m,slots,exit,cagr,mdd,calmar,total,alpha,sharpe
KOSDAQ 150,0.3,0.5,0.2,0.0,3,4,17.03,48.21,0.353,235.85,-4.66,0.634
KOSDAQ 150,0.3,0.5,0.2,0.0,5,7,33.65,28.95,1.162,833.88,11.62,0.88
KOSDAQ 150,0.3,0.5,0.2,0.0,7,10,35.27,27.05,1.304,924.39,13.23,1.06
KOSDAQ 150,0.3,0.5,0.2,0.0,10,14,39.12,23.14,1.691,1172.15,17.09,1.016
KOSDAQ 150,0.35,0.0,0.0,0.65,3,4,41.95,33.99,1.234,1385.23,20.07,0.88
KOSDAQ 150,0.35,0.0,0.0,0.65,5,7,42.07,27.31,1.54,1394.85,20.04,1.142
KOSDAQ 150,0.35,0.0,0.0,0.65,7,10,52.35,26.96,1.942,2460.43,30.32,0.908
KOSDAQ 150,0.35,0.0,0.0,0.65,10,14,48.87,22.62,2.161,2042.91,26.84,1.049
KOSDAQ 150,0.35,0.0,0.05,0.6,3,4,69.1,27.69,2.495,5618.8,47.37,0.691
KOSDAQ 150,0.35,0.0,0.05,0.6,5,7,45.16,26.91,1.678,1664.08,23.12,1.233
KOSDAQ 150,0.35,0.0,0.05,0.6,7,10,38.85,25.31,1.535,1152.97,16.82,1.183
KOSDAQ 150,0.35,0.0,0.05,0.6,10,14,50.56,22.6,2.237,2238.16,28.53,1.078
KOSDAQ 150,0.35,0.0,0.1,0.55,3,4,46.0,26.34,1.746,1744.14,23.96,0.939
KOSDAQ 150,0.35,0.0,0.1,0.55,5,7,54.14,29.34,1.845,2700.92,32.1,0.791
KOSDAQ 150,0.35,0.0,0.1,0.55,7,10,41.37,25.18,1.643,1338.92,19.33,1.238
KOSDAQ 150,0.35,0.0,0.1,0.55,10,14,52.13,23.17,2.25,2431.91,30.09,1.102
KOSDAQ 150,0.35,0.0,0.15,0.5,3,4,50.06,28.95,1.729,2178.62,28.03,1.122
KOSDAQ 150,0.35,0.0,0.15,0.5,5,7,54.56,28.14,1.939,2760.8,32.53,0.795
KOSDAQ 150,0.35,0.0,0.15,0.5,7,10,51.15,25.97,1.969,2309.21,29.12,0.895
KOSDAQ 150,0.35,0.0,0.15,0.5,10,14,49.73,24.23,2.052,2140.76,27.7,1.069
KOSDAQ 150,0.35,0.0,0.2,0.45,3,4,46.52,26.96,1.725,1795.48,24.48,1.077
KOSDAQ 150,0.35,0.0,0.2,0.45,5,7,41.86,27.81,1.505,1378.15,19.83,1.191
KOSDAQ 150,0.35,0.0,0.2,0.45,7,10,48.93,23.79,2.057,2050.01,26.9,0.896
KOSDAQ 150,0.35,0.0,0.2,0.45,10,14,51.98,23.04,2.257,2413.53,29.95,1.104
KOSDAQ 150,0.35,0.0,0.25,0.4,3,4,45.16,27.99,1.613,1664.56,23.13,1.057
KOSDAQ 150,0.35,0.0,0.25,0.4,5,7,29.7,36.87,0.805,641.09,7.67,1.014
KOSDAQ 150,0.35,0.0,0.25,0.4,7,10,34.94,23.62,1.479,905.24,12.9,1.211
KOSDAQ 150,0.35,0.0,0.25,0.4,10,14,42.37,23.04,1.839,1419.18,20.33,1.389
KOSDAQ 150,0.35,0.0,0.3,0.35,3,4,46.53,26.96,1.726,1796.43,24.49,1.239
KOSDAQ 150,0.35,0.0,0.3,0.35,5,7,29.0,42.67,0.68,610.74,6.96,0.998
KOSDAQ 150,0.35,0.0,0.3,0.35,7,10,36.81,22.06,1.669,1017.67,14.77,1.21
KOSDAQ 150,0.35,0.0,0.3,0.35,10,14,36.86,22.19,1.661,1021.29,14.83,1.256
KOSDAQ 150,0.35,0.0,0.35,0.3,3,4,44.85,26.9,1.667,1635.62,22.82,1.216
KOSDAQ 150,0.35,0.0,0.35,0.3,5,7,34.9,27.8,1.255,903.1,12.86,1.156
KOSDAQ 150,0.35,0.0,0.35,0.3,7,10,36.48,22.12,1.649,997.55,14.45,1.273
KOSDAQ 150,0.35,0.0,0.35,0.3,10,14,36.34,23.19,1.567,988.42,14.3,1.258
KOSDAQ 150,0.35,0.0,0.4,0.25,3,4,31.53,30.23,1.043,725.79,9.6,0.96
KOSDAQ 150,0.35,0.0,0.4,0.25,5,7,39.99,28.41,1.408,1234.36,17.96,1.269
KOSDAQ 150,0.35,0.0,0.4,0.25,7,10,43.52,24.09,1.806,1516.3,21.48,1.443
KOSDAQ 150,0.35,0.0,0.4,0.25,10,14,34.89,21.31,1.637,902.84,12.86,1.231
KOSDAQ 150,0.35,0.0,0.45,0.2,3,4,34.02,26.9,1.265,853.81,12.08,1.025
KOSDAQ 150,0.35,0.0,0.45,0.2,5,7,36.93,25.0,1.477,1025.41,14.89,1.191
KOSDAQ 150,0.35,0.0,0.45,0.2,7,10,40.95,24.82,1.649,1306.17,18.91,1.366
KOSDAQ 150,0.35,0.0,0.45,0.2,10,14,30.29,24.65,1.229,667.55,8.26,1.139
KOSDAQ 150,0.35,0.0,0.5,0.15,3,4,42.95,29.83,1.44,1467.59,21.01,1.186
KOSDAQ 150,0.35,0.0,0.5,0.15,5,7,40.07,23.66,1.694,1240.59,18.04,1.249
KOSDAQ 150,0.35,0.0,0.5,0.15,7,10,36.72,25.13,1.461,1012.12,14.68,1.253
KOSDAQ 150,0.35,0.0,0.5,0.15,10,14,36.93,23.66,1.561,1025.61,14.9,1.177
KOSDAQ 150,0.35,0.0,0.55,0.1,3,4,42.95,37.18,1.155,1467.9,20.82,1.2
KOSDAQ 150,0.35,0.0,0.55,0.1,5,7,40.71,27.39,1.487,1288.5,18.68,1.262
KOSDAQ 150,0.35,0.0,0.55,0.1,7,10,39.26,25.97,1.512,1181.85,17.23,1.318
KOSDAQ 150,0.35,0.0,0.55,0.1,10,14,38.06,23.99,1.586,1099.34,16.03,1.15
KOSDAQ 150,0.35,0.0,0.6,0.05,3,4,41.42,38.47,1.077,1343.27,19.29,1.179
KOSDAQ 150,0.35,0.0,0.6,0.05,5,7,37.31,28.16,1.325,1049.85,15.28,1.175
KOSDAQ 150,0.35,0.0,0.6,0.05,7,10,41.84,26.03,1.607,1376.39,19.81,1.143
KOSDAQ 150,0.35,0.0,0.6,0.05,10,14,37.61,22.65,1.661,1069.21,15.58,1.137
KOSDAQ 150,0.35,0.0,0.65,0.0,3,4,43.33,33.63,1.289,1500.12,21.35,1.212
KOSDAQ 150,0.35,0.0,0.65,0.0,5,7,48.26,29.01,1.664,1976.65,26.23,1.098
KOSDAQ 150,0.35,0.0,0.65,0.0,7,10,41.42,25.75,1.608,1343.26,19.39,1.13
KOSDAQ 150,0.35,0.0,0.65,0.0,10,14,37.68,22.61,1.667,1074.21,15.65,1.137
KOSDAQ 150,0.35,0.05,0.0,0.6,3,4,62.7,28.7,2.185,4148.35,41.05,0.657
KOSDAQ 150,0.35,0.05,0.0,0.6,5,7,36.05,27.79,1.297,971.21,14.02,1.059
KOSDAQ 150,0.35,0.05,0.0,0.6,7,10,38.92,24.95,1.56,1157.75,16.89,1.179
KOSDAQ 150,0.35,0.05,0.0,0.6,10,14,47.12,21.57,2.185,1856.85,25.09,1.026
KOSDAQ 150,0.35,0.05,0.05,0.55,3,4,52.03,28.79,1.807,2418.87,30.38,1.02
KOSDAQ 150,0.35,0.05,0.05,0.55,5,7,54.13,27.83,1.945,2699.59,32.09,0.791
KOSDAQ 150,0.35,0.05,0.05,0.55,7,10,44.85,23.93,1.874,1635.49,22.82,1.31
KOSDAQ 150,0.35,0.05,0.05,0.55,10,14,46.11,24.89,1.853,1755.36,24.08,1.014
KOSDAQ 150,0.35,0.05,0.1,0.5,3,4,50.44,28.08,1.796,2222.81,28.53,1.0
KOSDAQ 150,0.35,0.05,0.1,0.5,5,7,37.5,28.59,1.312,1062.45,15.47,1.084
KOSDAQ 150,0.35,0.05,0.1,0.5,7,10,41.41,23.98,1.727,1342.34,19.38,1.234
KOSDAQ 150,0.35,0.05,0.1,0.5,10,14,49.08,22.67,2.165,2066.3,27.05,1.063
KOSDAQ 150,0.35,0.05,0.15,0.45,3,4,43.62,27.84,1.567,1525.55,21.59,1.025
KOSDAQ 150,0.35,0.05,0.15,0.45,5,7,35.33,28.25,1.251,928.27,13.3,1.055
KOSDAQ 150,0.35,0.05,0.15,0.45,7,10,45.35,26.61,1.704,1682.04,23.31,0.852
KOSDAQ 150,0.35,0.05,0.15,0.45,10,14,48.16,22.86,2.106,1965.43,26.13,1.049
KOSDAQ 150,0.35,0.05,0.2,0.4,3,4,44.31,27.58,1.606,1586.17,22.27,1.044
KOSDAQ 150,0.35,0.05,0.2,0.4,5,7,36.03,30.85,1.168,969.82,14.0,1.076
KOSDAQ 150,0.35,0.05,0.2,0.4,7,10,35.92,23.15,1.551,962.93,13.88,1.178
KOSDAQ 150,0.35,0.05,0.2,0.4,10,14,44.57,23.27,1.915,1610.36,22.54,0.995
KOSDAQ 150,0.35,0.05,0.25,0.35,3,4,43.62,26.02,1.677,1525.71,21.59,1.213
KOSDAQ 150,0.35,0.05,0.25,0.35,5,7,31.73,35.46,0.895,735.51,9.7,1.063
KOSDAQ 150,0.35,0.05,0.25,0.35,7,10,47.2,21.66,2.179,1864.51,25.17,0.88
KOSDAQ 150,0.35,0.05,0.25,0.35,10,14,36.51,22.82,1.6,999.34,14.48,1.249
KOSDAQ 150,0.35,0.05,0.3,0.3,3,4,40.0,26.02,1.537,1234.97,17.96,1.14
KOSDAQ 150,0.35,0.05,0.3,0.3,5,7,33.71,28.75,1.173,837.23,11.68,1.129
KOSDAQ 150,0.35,0.05,0.3,0.3,7,10,37.8,21.7,1.742,1081.5,15.76,1.318
KOSDAQ 150,0.35,0.05,0.3,0.3,10,14,35.86,23.01,1.558,959.38,13.82,1.248
KOSDAQ 150,0.35,0.05,0.35,0.25,3,4,29.47,28.14,1.047,631.16,7.44,0.928
KOSDAQ 150,0.35,0.05,0.35,0.25,5,7,32.76,26.24,1.248,786.79,10.72,1.104
KOSDAQ 150,0.35,0.05,0.35,0.25,7,10,39.65,24.04,1.65,1209.68,17.62,1.347
KOSDAQ 150,0.35,0.05,0.35,0.25,10,14,35.18,21.2,1.66,919.28,13.15,1.237
KOSDAQ 150,0.35,0.05,0.4,0.2,3,4,31.93,26.02,1.227,744.97,9.8,0.997
KOSDAQ 150,0.35,0.05,0.4,0.2,5,7,41.6,29.39,1.415,1357.29,19.57,1.302
KOSDAQ 150,0.35,0.05,0.4,0.2,7,10,39.75,24.66,1.612,1217.21,17.72,1.34
KOSDAQ 150,0.35,0.05,0.4,0.2,10,14,31.92,23.16,1.378,744.64,9.89,1.183
KOSDAQ 150,0.35,0.05,0.45,0.15,3,4,36.57,27.34,1.338,1002.97,14.64,1.084
KOSDAQ 150,0.35,0.05,0.45,0.15,5,7,37.74,28.54,1.322,1078.07,15.71,1.214
KOSDAQ 150,0.35,0.05,0.45,0.15,7,10,36.63,25.89,1.415,1006.87,14.6,1.243
KOSDAQ 150,0.35,0.05,0.45,0.15,10,14,37.15,23.38,1.589,1039.82,15.12,1.181
KOSDAQ 150,0.35,0.05,0.5,0.1,3,4,41.16,33.04,1.246,1322.42,19.18,1.187
KOSDAQ 150,0.35,0.05,0.5,0.1,5,7,42.15,23.66,1.782,1401.85,20.12,1.308
KOSDAQ 150,0.35,0.05,0.5,0.1,7,10,38.47,24.32,1.582,1126.55,16.43,1.292
KOSDAQ 150,0.35,0.05,0.5,0.1,10,14,38.94,23.23,1.676,1159.18,16.91,1.223
KOSDAQ 150,0.35,0.05,0.55,0.05,3,4,43.81,34.73,1.261,1542.08,21.84,1.236
KOSDAQ 150,0.35,0.05,0.55,0.05,5,7,38.99,28.58,1.364,1162.95,16.96,1.215
KOSDAQ 150,0.35,0.05,0.55,0.05,7,10,44.44,23.89,1.86,1597.98,22.41,1.202
KOSDAQ 150,0.35,0.05,0.55,0.05,10,14,35.61,22.54,1.58,944.87,13.58,1.151
KOSDAQ 150,0.35,0.05,0.6,0.0,3,4,38.19,40.23,0.949,1107.78,16.21,1.121
KOSDAQ 150,0.35,0.05,0.6,0.0,5,7,49.75,27.43,1.814,2142.79,27.72,1.122
KOSDAQ 150,0.35,0.05,0.6,0.0,7,10,41.54,25.86,1.606,1352.26,19.5,1.137
KOSDAQ 150,0.35,0.05,0.6,0.0,10,14,38.49,23.12,1.665,1128.42,16.46,1.154
KOSDAQ 150,0.35,0.1,0.0,0.55,3,4,39.22,36.82,1.065,1179.25,17.4,0.853
KOSDAQ 150,0.35,0.1,0.0,0.55,5,7,47.73,27.73,1.721,1919.42,25.69,0.734
KOSDAQ 150,0.35,0.1,0.0,0.55,7,10,34.28,27.66,1.239,868.48,12.25,1.078
KOSDAQ 150,0.35,0.1,0.0,0.55,10,14,45.61,24.09,1.893,1707.32,23.58,1.005
KOSDAQ 150,0.35,0.1,0.05,0.5,3,4,41.89,28.89,1.45,1380.09,19.84,0.89
KOSDAQ 150,0.35,0.1,0.05,0.5,5,7,38.14,26.4,1.445,1104.7,16.11,1.1
KOSDAQ 150,0.35,0.1,0.05,0.5,7,10,39.9,24.82,1.608,1228.19,17.87,1.196
KOSDAQ 150,0.35,0.1,0.05,0.5,10,14,46.0,22.78,2.02,1744.38,23.96,1.015
KOSDAQ 150,0.35,0.1,0.1,0.45,3,4,39.47,29.98,1.316,1196.76,17.44,0.97
KOSDAQ 150,0.35,0.1,0.1,0.45,5,7,36.6,26.64,1.374,1004.97,14.57,1.069
KOSDAQ 150,0.35,0.1,0.1,0.45,7,10,37.27,25.26,1.476,1047.56,15.24,1.15
KOSDAQ 150,0.35,0.1,0.1,0.45,10,14,50.83,22.67,2.242,2269.65,28.79,1.09
KOSDAQ 150,0.35,0.1,0.15,0.4,3,4,37.55,27.84,1.349,1065.21,15.51,1.086
KOSDAQ 150,0.35,0.1,0.15,0.4,5,7,32.21,24.81,1.298,758.89,10.17,0.984
KOSDAQ 150,0.35,0.1,0.15,0.4,7,10,44.74,24.09,1.857,1625.1,22.7,0.845
KOSDAQ 150,0.35,0.1,0.15,0.4,10,14,45.44,22.92,1.983,1691.29,23.41,1.009
KOSDAQ 150,0.35,0.1,0.2,0.35,3,4,43.04,25.69,1.676,1475.74,21.01,1.199
KOSDAQ 150,0.35,0.1,0.2,0.35,5,7,34.62,37.24,0.93,887.29,12.59,1.045
KOSDAQ 150,0.35,0.1,0.2,0.35,7,10,34.72,23.85,1.456,893.07,12.69,1.137
KOSDAQ 150,0.35,0.1,0.2,0.35,10,14,39.25,23.34,1.682,1180.76,17.21,0.915
KOSDAQ 150,0.35,0.1,0.25,0.3,3,4,42.87,29.45,1.456,1461.28,20.84,1.204
KOSDAQ 150,0.35,0.1,0.25,0.3,5,7,34.07,32.55,1.047,856.83,12.04,1.134
KOSDAQ 150,0.35,0.1,0.25,0.3,7,10,32.69,25.62,1.276,783.35,10.66,1.106
KOSDAQ 150,0.35,0.1,0.25,0.3,10,14,43.17,23.01,1.876,1486.71,21.14,1.001
KOSDAQ 150,0.35,0.1,0.3,0.25,3,4,34.55,26.7,1.294,883.19,12.51,1.054
KOSDAQ 150,0.35,0.1,0.3,0.25,5,7,32.9,30.0,1.097,794.42,10.87,1.11
KOSDAQ 150,0.35,0.1,0.3,0.25,7,10,38.7,24.44,1.583,1142.27,16.66,1.255
KOSDAQ 150,0.35,0.1,0.3,0.25,10,14,33.54,22.82,1.47,828.14,11.51,1.192
KOSDAQ 150,0.35,0.1,0.35,0.2,3,4,34.55,26.02,1.328,883.22,12.51,1.059
KOSDAQ 150,0.35,0.1,0.35,0.2,5,7,30.28,33.57,0.902,667.24,8.25,1.04
KOSDAQ 150,0.35,0.1,0.35,0.2,7,10,35.53,24.77,1.435,940.08,13.5,1.218
KOSDAQ 150,0.35,0.1,0.35,0.2,10,14,33.7,21.53,1.565,836.74,11.67,1.231
KOSDAQ 150,0.35,0.1,0.4,0.15,3,4,35.78,33.75,1.06,954.5,13.74,1.094
KOSDAQ 150,0.35,0.1,0.4,0.15,5,7,34.3,31.8,1.078,869.18,12.26,1.142
KOSDAQ 150,0.35,0.1,0.4,0.15,7,10,37.14,24.32,1.527,1038.88,15.11,1.267
KOSDAQ 150,0.35,0.1,0.4,0.15,10,14,38.21,23.37,1.635,1109.09,16.18,1.198
KOSDAQ 150,0.35,0.1,0.45,0.1,3,4,36.59,34.19,1.07,1004.2,14.46,1.108
KOSDAQ 150,0.35,0.1,0.45,0.1,5,7,33.91,26.94,1.259,847.79,11.87,1.131
KOSDAQ 150,0.35,0.1,0.45,0.1,7,10,44.41,24.32,1.826,1595.01,22.37,1.198
KOSDAQ 150,0.35,0.1,0.45,0.1,10,14,39.8,22.25,1.789,1220.9,17.77,1.245
KOSDAQ 150,0.35,0.1,0.5,0.05,3,4,28.86,41.86,0.69,605.07,7.09,0.932
KOSDAQ 150,0.35,0.1,0.5,0.05,5,7,37.85,27.18,1.392,1084.87,15.81,1.215
KOSDAQ 150,0.35,0.1,0.5,0.05,7,10,41.5,23.85,1.74,1349.15,19.46,1.145
KOSDAQ 150,0.35,0.1,0.5,0.05,10,14,39.62,22.45,1.765,1207.37,17.59,1.242
KOSDAQ 150,0.35,0.1,0.55,0.0,3,4,33.24,40.35,0.824,811.84,11.46,1.013
KOSDAQ 150,0.35,0.1,0.55,0.0,5,7,44.59,29.3,1.522,1611.49,22.55,1.045
KOSDAQ 150,0.35,0.1,0.55,0.0,7,10,47.31,24.26,1.95,1876.26,25.28,1.259
KOSDAQ 150,0.35,0.1,0.55,0.0,10,14,34.96,22.03,1.587,906.42,12.92,1.129
KOSDAQ 150,0.35,0.15,0.0,0.5,3,4,41.2,29.48,1.398,1326.01,19.21,0.885
KOSDAQ 150,0.35,0.15,0.0,0.5,5,7,37.9,24.42,1.552,1088.31,15.86,1.104
KOSDAQ 150,0.35,0.15,0.0,0.5,7,10,37.17,25.79,1.441,1040.53,15.13,1.129
KOSDAQ 150,0.35,0.15,0.0,0.5,10,14,47.66,22.63,2.106,1912.59,25.63,1.039
KOSDAQ 150,0.35,0.15,0.05,0.45,3,4,30.64,31.23,0.981,683.46,8.74,0.818
KOSDAQ 150,0.35,0.15,0.05,0.45,5,7,37.44,22.04,1.699,1057.97,15.4,1.09
KOSDAQ 150,0.35,0.15,0.05,0.45,7,10,37.55,24.76,1.516,1065.33,15.52,1.141
KOSDAQ 150,0.35,0.15,0.05,0.45,10,14,53.39,22.48,2.375,2598.04,31.36,0.941
KOSDAQ 150,0.35,0.15,0.1,0.4,3,4,34.64,28.06,1.234,888.29,12.6,1.024
KOSDAQ 150,0.35,0.15,0.1,0.4,5,7,38.0,24.47,1.553,1095.36,15.97,1.106
KOSDAQ 150,0.35,0.15,0.1,0.4,7,10,43.75,25.54,1.713,1536.23,21.71,0.81
KOSDAQ 150,0.35,0.15,0.1,0.4,10,14,50.4,22.67,2.223,2218.42,28.37,1.085
KOSDAQ 150,0.35,0.15,0.15,0.35,3,4,40.89,25.44,1.608,1301.77,18.85,1.164
KOSDAQ 150,0.35,0.15,0.15,0.35,5,7,39.54,25.07,1.577,1201.57,17.5,1.146
KOSDAQ 150,0.35,0.15,0.15,0.35,7,10,33.85,22.75,1.488,844.58,11.82,1.102
KOSDAQ 150,0.35,0.15,0.15,0.35,10,14,42.35,23.94,1.769,1417.56,20.31,0.965
KOSDAQ 150,0.35,0.15,0.2,0.3,3,4,35.55,26.6,1.337,940.91,13.51,1.065
KOSDAQ 150,0.35,0.15,0.2,0.3,5,7,30.91,31.53,0.98,696.32,8.88,1.058
KOSDAQ 150,0.35,0.15,0.2,0.3,7,10,32.12,21.71,1.48,754.79,10.09,1.084
KOSDAQ 150,0.35,0.15,0.2,0.3,10,14,41.56,23.39,1.777,1353.92,19.52,0.975
KOSDAQ 150,0.35,0.15,0.25,0.25,3,4,35.35,26.02,1.359,929.18,13.31,1.073
KOSDAQ 150,0.35,0.15,0.25,0.25,5,7,33.41,31.27,1.068,821.07,11.38,1.117
KOSDAQ 150,0.35,0.15,0.25,0.25,7,10,30.46,21.67,1.406,675.48,8.43,1.112
KOSDAQ 150,0.35,0.15,0.25,0.25,10,14,44.21,22.82,1.937,1577.46,22.18,1.017
KOSDAQ 150,0.35,0.15,0.3,0.2,3,4,28.45,27.37,1.039,587.69,6.41,0.929
KOSDAQ 150,0.35,0.15,0.3,0.2,5,7,34.43,33.14,1.039,876.61,12.4,1.151
KOSDAQ 150,0.35,0.15,0.3,0.2,7,10,32.22,22.99,1.401,759.4,10.18,1.15
KOSDAQ 150,0.35,0.15,0.3,0.2,10,14,35.45,22.85,1.552,935.35,13.42,1.246
KOSDAQ 150,0.35,0.15,0.35,0.15,3,4,30.32,30.53,0.993,668.89,8.29,0.971
KOSDAQ 150,0.35,0.15,0.35,0.15,5,7,35.84,29.42,1.218,958.21,13.8,1.177
KOSDAQ 150,0.35,0.15,0.35,0.15,7,10,28.99,24.4,1.188,610.51,6.96,1.063
KOSDAQ 150,0.35,0.15,0.35,0.15,10,14,31.89,22.55,1.414,743.26,9.86,1.184
KOSDAQ 150,0.35,0.15,0.4,0.1,3,4,30.39,43.3,0.702,672.06,8.36,0.977
KOSDAQ 150,0.35,0.15,0.4,0.1,5,7,33.71,23.23,1.451,837.21,11.68,1.127
KOSDAQ 150,0.35,0.15,0.4,0.1,7,10,34.31,21.92,1.565,869.82,12.27,1.203
KOSDAQ 150,0.35,0.15,0.4,0.1,10,14,42.79,22.28,1.92,1454.16,20.75,1.061
KOSDAQ 150,0.35,0.15,0.45,0.05,3,4,22.09,45.8,0.482,365.28,0.22,0.776
KOSDAQ 150,0.35,0.15,0.45,0.05,5,7,27.86,22.85,1.219,563.87,5.83,0.989
KOSDAQ 150,0.35,0.15,0.45,0.05,7,10,41.94,23.85,1.758,1384.74,19.91,1.158
KOSDAQ 150,0.35,0.15,0.45,0.05,10,14,42.39,22.29,1.902,1420.72,20.35,1.056
KOSDAQ 150,0.35,0.15,0.5,0.0,3,4,24.41,45.0,0.542,437.87,2.64,0.827
KOSDAQ 150,0.35,0.15,0.5,0.0,5,7,40.72,26.66,1.527,1288.87,18.69,0.986
KOSDAQ 150,0.35,0.15,0.5,0.0,7,10,44.05,23.85,1.847,1563.16,22.02,1.2
KOSDAQ 150,0.35,0.15,0.5,0.0,10,14,42.09,21.56,1.952,1396.9,20.06,1.05
KOSDAQ 150,0.35,0.2,0.0,0.45,3,4,32.15,30.28,1.062,756.18,10.12,0.853
KOSDAQ 150,0.35,0.2,0.0,0.45,5,7,35.7,23.66,1.509,949.86,13.66,1.06
KOSDAQ 150,0.35,0.2,0.0,0.45,7,10,48.05,23.48,2.047,1953.83,26.02,0.885
KOSDAQ 150,0.35,0.2,0.0,0.45,10,14,46.44,22.12,2.099,1787.4,24.4,1.017
KOSDAQ 150,0.35,0.2,0.05,0.4,3,4,29.59,28.62,1.034,636.17,7.55,0.804
KOSDAQ 150,0.35,0.2,0.05,0.4,5,7,37.95,23.19,1.636,1091.76,15.92,1.104
KOSDAQ 150,0.35,0.2,0.05,0.4,7,10,46.31,22.88,2.024,1774.88,24.28,0.84
KOSDAQ 150,0.35,0.2,0.05,0.4,10,14,47.7,21.54,2.214,1916.35,25.66,0.873
KOSDAQ 150,0.35,0.2,0.1,0.35,3,4,31.8,27.73,1.147,738.53,9.76,0.981
KOSDAQ 150,0.35,0.2,0.1,0.35,5,7,36.09,24.03,1.502,973.69,14.06,1.072
KOSDAQ 150,0.35,0.2,0.1,0.35,7,10,46.74,23.48,1.99,1818.26,24.71,0.87
KOSDAQ 150,0.35,0.2,0.1,0.35,10,14,43.01,22.73,1.892,1472.96,20.98,0.972
KOSDAQ 150,0.35,0.2,0.15,0.3,3,4,28.65,34.26,0.836,596.27,6.62,0.916
KOSDAQ 150,0.35,0.2,0.15,0.3,5,7,32.93,29.89,1.102,795.95,10.9,1.011
KOSDAQ 150,0.35,0.2,0.15,0.3,7,10,35.97,24.98,1.44,966.25,13.94,1.158
KOSDAQ 150,0.35,0.2,0.15,0.3,10,14,46.25,23.23,1.991,1769.03,24.22,0.877
KOSDAQ 150,0.35,0.2,0.2,0.25,3,4,30.13,28.34,1.063,660.44,8.1,0.971
KOSDAQ 150,0.35,0.2,0.2,0.25,5,7,29.87,30.54,0.978,648.83,7.84,1.024
KOSDAQ 150,0.35,0.2,0.2,0.25,7,10,33.46,23.04,1.452,823.9,11.43,1.123
KOSDAQ 150,0.35,0.2,0.2,0.25,10,14,44.31,22.03,2.011,1586.03,22.27,1.02
KOSDAQ 150,0.35,0.2,0.25,0.2,3,4,20.14,32.65,0.617,311.03,-1.89,0.738
KOSDAQ 150,0.35,0.2,0.25,0.2,5,7,31.6,28.42,1.112,728.91,9.57,1.069
KOSDAQ 150,0.35,0.2,0.25,0.2,7,10,32.57,22.79,1.429,777.49,10.54,1.16
KOSDAQ 150,0.35,0.2,0.25,0.2,10,14,33.43,20.91,1.599,822.24,11.4,1.189
KOSDAQ 150,0.35,0.2,0.3,0.15,3,4,21.48,43.12,0.498,347.46,-0.56,0.763
KOSDAQ 150,0.35,0.2,0.3,0.15,5,7,36.45,27.45,1.328,995.3,14.41,1.207
KOSDAQ 150,0.35,0.2,0.3,0.15,7,10,31.95,22.19,1.44,745.92,9.91,1.145
KOSDAQ 150,0.35,0.2,0.3,0.15,10,14,37.94,20.72,1.831,1091.22,15.91,1.204
KOSDAQ 150,0.35,0.2,0.35,0.1,3,4,28.89,43.03,0.671,606.28,6.86,0.948
KOSDAQ 150,0.35,0.2,0.35,0.1,5,7,34.61,24.6,1.407,886.64,12.58,1.162
KOSDAQ 150,0.35,0.2,0.35,0.1,7,10,29.7,22.23,1.336,641.22,7.67,1.09
KOSDAQ 150,0.35,0.2,0.35,0.1,10,14,38.97,22.28,1.749,1161.58,16.94,0.985
KOSDAQ 150,0.35,0.2,0.4,0.05,3,4,26.49,43.78,0.605,511.12,4.46,0.889
KOSDAQ 150,0.35,0.2,0.4,0.05,5,7,28.9,31.13,0.928,606.82,6.87,1.02
KOSDAQ 150,0.35,0.2,0.4,0.05,7,10,41.01,23.08,1.777,1310.98,18.97,1.138
KOSDAQ 150,0.35,0.2,0.4,0.05,10,14,40.79,22.28,1.831,1294.38,18.76,1.023
KOSDAQ 150,0.35,0.2,0.45,0.0,3,4,22.21,47.44,0.468,368.67,0.33,0.778
KOSDAQ 150,0.35,0.2,0.45,0.0,5,7,28.59,29.34,0.974,593.63,6.56,1.002
KOSDAQ 150,0.35,0.2,0.45,0.0,7,10,37.62,23.85,1.577,1070.19,15.59,1.073
KOSDAQ 150,0.35,0.2,0.45,0.0,10,14,41.2,21.88,1.883,1325.66,19.16,1.03
KOSDAQ 150,0.35,0.25,0.0,0.4,3,4,36.93,31.96,1.156,1025.58,14.9,0.935
KOSDAQ 150,0.35,0.25,0.0,0.4,5,7,37.34,28.19,1.324,1051.53,15.3,1.099
KOSDAQ 150,0.35,0.25,0.0,0.4,7,10,46.17,23.51,1.963,1760.84,24.13,0.863
KOSDAQ 150,0.35,0.25,0.0,0.4,10,14,47.32,20.97,2.256,1876.56,25.28,0.87
KOSDAQ 150,0.35,0.25,0.05,0.35,3,4,33.51,33.18,1.01,826.24,11.48,0.87
KOSDAQ 150,0.35,0.25,0.05,0.35,5,7,37.64,26.81,1.404,1071.44,15.61,1.104
KOSDAQ 150,0.35,0.25,0.05,0.35,7,10,43.82,24.0,1.826,1542.51,21.78,0.835
KOSDAQ 150,0.35,0.25,0.05,0.35,10,14,43.31,21.51,2.013,1498.48,21.28,0.791
KOSDAQ 150,0.35,0.25,0.1,0.3,3,4,28.12,28.84,0.975,574.55,6.09,0.915
KOSDAQ 150,0.35,0.25,0.1,0.3,5,7,42.15,27.62,1.526,1401.6,20.12,1.204
KOSDAQ 150,0.35,0.25,0.1,0.3,7,10,37.08,23.38,1.586,1034.95,15.04,1.188
