univ,v,q,g,m,slots,exit,cagr,mdd,calmar,total,alpha,sharpe
KOSPI 200,0.0,0.4,0.0,0.6,3,4,48.72,34.06,1.431,2026.84,26.69,1.382
KOSPI 200,0.0,0.4,0.0,0.6,5,7,41.46,25.36,1.635,1346.13,19.43,1.415
KOSPI 200,0.0,0.4,0.0,0.6,7,10,34.9,26.17,1.334,903.46,12.87,1.335
KOSPI 200,0.0,0.4,0.0,0.6,10,14,32.51,24.0,1.354,774.17,10.48,1.154
KOSPI 200,0.0,0.4,0.1,0.5,3,4,52.11,34.25,1.521,2429.58,30.08,1.46
KOSPI 200,0.0,0.4,0.1,0.5,5,7,43.11,29.19,1.477,1481.19,21.07,1.025
KOSPI 200,0.0,0.4,0.1,0.5,7,10,32.71,24.66,1.326,784.21,10.67,1.266
KOSPI 200,0.0,0.4,0.1,0.5,10,14,36.84,23.22,1.587,1019.7,14.8,1.224
KOSPI 200,0.0,0.4,0.2,0.4,3,4,52.21,36.62,1.426,2442.74,30.18,0.914
KOSPI 200,0.0,0.4,0.2,0.4,5,7,40.65,30.18,1.347,1284.01,18.62,1.003
KOSPI 200,0.0,0.4,0.2,0.4,7,10,39.23,24.17,1.623,1179.76,17.2,1.151
KOSPI 200,0.0,0.4,0.2,0.4,10,14,39.03,24.48,1.594,1165.6,17.0,1.239
KOSPI 200,0.0,0.4,0.3,0.3,3,4,36.44,47.31,0.77,994.81,14.41,1.076
KOSPI 200,0.0,0.4,0.3,0.3,5,7,41.96,27.98,1.5,1386.02,19.93,0.945
KOSPI 200,0.0,0.4,0.3,0.3,7,10,42.24,25.74,1.641,1408.59,20.2,1.053
KOSPI 200,0.0,0.4,0.3,0.3,10,14,36.47,26.55,1.374,996.63,14.43,1.183
KOSPI 200,0.0,0.4,0.4,0.2,3,4,49.35,35.73,1.381,2096.58,27.18,1.423
KOSPI 200,0.0,0.4,0.4,0.2,5,7,40.23,30.83,1.305,1252.32,18.2,0.918
KOSPI 200,0.0,0.4,0.4,0.2,7,10,42.26,29.62,1.427,1410.62,20.23,1.138
KOSPI 200,0.0,0.4,0.4,0.2,10,14,34.1,30.21,1.129,858.51,12.07,1.134
KOSPI 200,0.0,0.4,0.5,0.1,3,4,46.34,53.52,0.866,1778.19,24.28,1.345
KOSPI 200,0.0,0.4,0.5,0.1,5,7,44.94,30.84,1.457,1644.08,22.91,0.987
KOSPI 200,0.0,0.4,0.5,0.1,7,10,39.41,29.02,1.358,1192.13,17.37,1.082
KOSPI 200,0.0,0.4,0.5,0.1,10,14,33.89,26.53,1.277,846.7,11.85,1.094
KOSPI 200,0.0,0.4,0.6,0.0,3,4,42.42,49.42,0.858,1423.64,20.17,1.258
KOSPI 200,0.0,0.4,0.6,0.0,5,7,43.24,32.05,1.349,1492.33,21.21,0.964
KOSPI 200,0.0,0.4,0.6,0.0,7,10,36.68,30.54,1.201,1009.65,14.64,1.025
KOSPI 200,0.0,0.4,0.6,0.0,10,14,33.44,28.81,1.16,822.4,11.4,1.124
KOSPI 200,0.0,0.5,0.0,0.5,3,4,45.57,34.19,1.333,1702.72,23.53,1.312
KOSPI 200,0.0,0.5,0.0,0.5,5,7,38.49,34.13,1.128,1128.4,16.46,1.335
KOSPI 200,0.0,0.5,0.0,0.5,7,10,30.12,24.73,1.218,660.04,8.09,1.212
KOSPI 200,0.0,0.5,0.0,0.5,10,14,26.19,24.72,1.059,499.79,4.15,1.158
KOSPI 200,0.0,0.5,0.1,0.4,3,4,37.16,49.9,0.745,1040.09,15.17,1.18
KOSPI 200,0.0,0.5,0.1,0.4,5,7,28.7,33.13,0.866,598.06,6.66,1.084
KOSPI 200,0.0,0.5,0.1,0.4,7,10,30.36,25.08,1.211,670.7,8.33,1.234
KOSPI 200,0.0,0.5,0.1,0.4,10,14,35.21,23.28,1.513,921.2,13.18,1.236
KOSPI 200,0.0,0.5,0.2,0.3,3,4,31.54,47.54,0.664,726.26,9.51,1.072
KOSPI 200,0.0,0.5,0.2,0.3,5,7,36.86,33.06,1.115,1020.97,14.82,0.959
KOSPI 200,0.0,0.5,0.2,0.3,7,10,34.56,28.06,1.232,884.11,12.53,0.92
KOSPI 200,0.0,0.5,0.2,0.3,10,14,34.49,24.78,1.392,880.11,12.46,1.156
KOSPI 200,0.0,0.5,0.3,0.2,3,4,42.61,39.83,1.07,1439.53,20.58,1.268
KOSPI 200,0.0,0.5,0.3,0.2,5,7,36.56,37.85,0.966,1002.34,14.53,0.86
KOSPI 200,0.0,0.5,0.3,0.2,7,10,37.61,30.18,1.246,1069.09,15.57,1.046
KOSPI 200,0.0,0.5,0.3,0.2,10,14,31.94,26.19,1.22,745.49,9.9,1.099
KOSPI 200,0.0,0.5,0.4,0.1,3,4,43.15,39.85,1.083,1484.85,20.99,1.285
KOSPI 200,0.0,0.5,0.4,0.1,5,7,29.25,33.48,0.874,621.47,7.21,1.09
KOSPI 200,0.0,0.5,0.4,0.1,7,10,38.23,28.64,1.335,1110.28,16.19,1.063
KOSPI 200,0.0,0.5,0.4,0.1,10,14,32.18,27.33,1.178,757.62,10.15,1.111
KOSPI 200,0.0,0.5,0.5,0.0,3,4,39.55,44.58,0.887,1202.24,17.47,1.201
KOSPI 200,0.0,0.5,0.5,0.0,5,7,43.03,26.26,1.639,1474.59,21.0,0.969
KOSPI 200,0.0,0.5,0.5,0.0,7,10,39.34,26.18,1.503,1187.15,17.3,1.074
KOSPI 200,0.0,0.5,0.5,0.0,10,14,31.87,30.0,1.062,742.32,9.84,1.099
KOSPI 200,0.1,0.0,0.2,0.7,3,4,32.55,33.75,0.964,776.11,10.83,1.025
KOSPI 200,0.1,0.0,0.2,0.7,5,7,41.68,33.16,1.257,1363.26,19.64,1.01
KOSPI 200,0.1,0.0,0.2,0.7,7,10,32.83,31.0,1.059,790.38,10.79,0.995
KOSPI 200,0.1,0.0,0.2,0.7,10,14,41.65,25.5,1.633,1361.0,19.61,1.273
KOSPI 200,0.1,0.0,0.3,0.6,3,4,40.0,32.42,1.234,1235.53,18.06,1.112
KOSPI 200,0.1,0.0,0.3,0.6,5,7,34.41,29.66,1.16,875.75,12.38,1.182
KOSPI 200,0.1,0.0,0.3,0.6,7,10,38.99,26.76,1.457,1162.47,16.95,1.045
KOSPI 200,0.1,0.0,0.3,0.6,10,14,38.8,24.67,1.573,1149.71,16.77,1.222
KOSPI 200,0.1,0.0,0.4,0.5,3,4,51.67,39.81,1.298,2373.6,29.71,1.377
KOSPI 200,0.1,0.0,0.4,0.5,5,7,43.86,26.9,1.631,1546.0,21.82,0.946
KOSPI 200,0.1,0.0,0.4,0.5,7,10,35.72,26.92,1.327,951.37,13.69,0.987
KOSPI 200,0.1,0.0,0.4,0.5,10,14,36.65,24.53,1.494,1008.15,14.62,1.135
KOSPI 200,0.1,0.0,0.5,0.4,3,4,63.27,36.53,1.732,4264.16,41.24,0.916
KOSPI 200,0.1,0.0,0.5,0.4,5,7,45.38,30.11,1.507,1685.28,23.35,0.972
KOSPI 200,0.1,0.0,0.5,0.4,7,10,34.35,29.96,1.146,872.06,12.32,0.961
KOSPI 200,0.1,0.0,0.5,0.4,10,14,32.85,24.0,1.369,791.45,10.81,1.066
KOSPI 200,0.1,0.0,0.6,0.3,3,4,58.59,40.9,1.432,3387.45,36.55,1.472
KOSPI 200,0.1,0.0,0.6,0.3,5,7,48.73,31.34,1.555,2027.09,26.69,0.922
KOSPI 200,0.1,0.0,0.6,0.3,7,10,39.03,30.28,1.289,1165.35,16.99,0.974
KOSPI 200,0.1,0.0,0.6,0.3,10,14,35.72,23.79,1.501,951.33,13.69,1.147
KOSPI 200,0.1,0.0,0.7,0.2,3,4,58.09,38.85,1.495,3304.88,36.06,1.479
KOSPI 200,0.1,0.0,0.7,0.2,5,7,46.91,33.5,1.4,1835.28,24.88,1.01
KOSPI 200,0.1,0.0,0.7,0.2,7,10,42.09,26.18,1.608,1396.5,20.06,1.114
KOSPI 200,0.1,0.0,0.7,0.2,10,14,35.69,23.45,1.522,949.26,13.65,1.102
KOSPI 200,0.1,0.0,0.8,0.1,3,4,46.78,40.39,1.158,1821.46,24.74,1.281
KOSPI 200,0.1,0.0,0.8,0.1,5,7,49.98,29.93,1.67,2168.9,27.94,1.056
KOSPI 200,0.1,0.0,0.8,0.1,7,10,39.93,29.46,1.355,1229.77,17.89,1.07
KOSPI 200,0.1,0.0,0.8,0.1,10,14,36.86,26.07,1.414,1021.35,14.83,1.163
KOSPI 200,0.1,0.1,0.1,0.7,3,4,30.49,40.57,0.752,676.67,9.18,0.976
KOSPI 200,0.1,0.1,0.1,0.7,5,7,37.72,34.25,1.101,1076.42,15.77,1.282
KOSPI 200,0.1,0.1,0.1,0.7,7,10,26.37,29.29,0.9,506.48,4.33,1.042
KOSPI 200,0.1,0.1,0.1,0.7,10,14,34.23,25.86,1.324,865.42,12.2,1.173
KOSPI 200,0.1,0.1,0.2,0.6,3,4,42.16,33.11,1.274,1402.41,20.54,1.285
KOSPI 200,0.1,0.1,0.2,0.6,5,7,51.84,28.21,1.838,2395.15,29.83,1.055
KOSPI 200,0.1,0.1,0.2,0.6,7,10,28.15,31.59,0.891,575.6,6.12,1.073
KOSPI 200,0.1,0.1,0.2,0.6,10,14,39.45,24.33,1.621,1194.94,17.41,1.318
KOSPI 200,0.1,0.1,0.3,0.5,3,4,40.92,32.76,1.249,1304.39,18.97,1.146
KOSPI 200,0.1,0.1,0.3,0.5,5,7,31.14,28.81,1.081,707.03,9.11,1.091
KOSPI 200,0.1,0.1,0.3,0.5,7,10,35.19,27.37,1.286,919.72,13.15,0.974
KOSPI 200,0.1,0.1,0.3,0.5,10,14,40.42,28.02,1.443,1266.42,18.39,1.267
KOSPI 200,0.1,0.1,0.4,0.4,3,4,65.49,34.98,1.872,4742.7,43.6,0.936
KOSPI 200,0.1,0.1,0.4,0.4,5,7,48.16,29.09,1.656,1965.37,26.13,1.012
KOSPI 200,0.1,0.1,0.4,0.4,7,10,31.4,29.93,1.049,719.28,9.37,0.904
KOSPI 200,0.1,0.1,0.4,0.4,10,14,34.79,24.9,1.397,896.72,12.75,1.126
KOSPI 200,0.1,0.1,0.5,0.3,3,4,55.4,29.95,1.85,2882.27,33.36,1.43
KOSPI 200,0.1,0.1,0.5,0.3,5,7,47.95,30.5,1.572,1943.27,25.92,0.912
KOSPI 200,0.1,0.1,0.5,0.3,7,10,35.78,29.93,1.195,954.58,13.74,0.915
KOSPI 200,0.1,0.1,0.5,0.3,10,14,33.51,25.38,1.32,826.22,11.48,1.059
KOSPI 200,0.1,0.1,0.6,0.2,3,4,53.05,40.37,1.314,2552.05,31.01,1.402
KOSPI 200,0.1,0.1,0.6,0.2,5,7,46.24,35.11,1.317,1768.58,24.21,1.003
KOSPI 200,0.1,0.1,0.6,0.2,7,10,35.87,28.52,1.257,959.93,13.83,0.93
KOSPI 200,0.1,0.1,0.6,0.2,10,14,35.07,23.18,1.513,912.78,13.03,1.125
KOSPI 200,0.1,0.1,0.7,0.1,3,4,52.23,35.49,1.472,2445.32,30.2,1.491
KOSPI 200,0.1,0.1,0.7,0.1,5,7,44.37,35.75,1.241,1591.43,22.33,0.973
KOSPI 200,0.1,0.1,0.7,0.1,7,10,37.08,27.42,1.352,1034.91,15.04,1.018
KOSPI 200,0.1,0.1,0.7,0.1,10,14,36.03,23.66,1.523,969.8,14.0,1.161
KOSPI 200,0.1,0.1,0.8,0.0,3,4,38.69,36.47,1.061,1142.16,16.66,1.209
KOSPI 200,0.1,0.1,0.8,0.0,5,7,45.73,29.84,1.533,1718.43,23.7,0.992
KOSPI 200,0.1,0.1,0.8,0.0,7,10,41.92,30.74,1.364,1383.23,19.89,1.109
KOSPI 200,0.1,0.1,0.8,0.0,10,14,36.4,26.9,1.353,992.28,14.36,1.174
KOSPI 200,0.1,0.2,0.0,0.7,3,4,32.59,41.95,0.777,778.43,10.83,1.036
KOSPI 200,0.1,0.2,0.0,0.7,5,7,37.93,28.97,1.309,1090.51,15.9,1.304
KOSPI 200,0.1,0.2,0.0,0.7,7,10,29.45,27.63,1.066,630.43,7.42,1.148
KOSPI 200,0.1,0.2,0.0,0.7,10,14,31.57,24.77,1.274,727.67,9.54,1.302
KOSPI 200,0.1,0.2,0.1,0.6,3,4,40.68,37.9,1.073,1285.63,18.85,1.219
KOSPI 200,0.1,0.2,0.1,0.6,5,7,49.85,31.2,1.598,2154.5,27.82,1.135
KOSPI 200,0.1,0.2,0.1,0.6,7,10,31.76,27.3,1.163,736.92,9.73,1.222
KOSPI 200,0.1,0.2,0.1,0.6,10,14,31.22,27.52,1.134,710.63,9.18,1.11
KOSPI 200,0.1,0.2,0.2,0.5,3,4,60.78,29.95,2.03,3777.19,38.75,0.988
KOSPI 200,0.1,0.2,0.2,0.5,5,7,45.31,28.11,1.612,1678.07,23.27,0.971
KOSPI 200,0.1,0.2,0.2,0.5,7,10,39.27,27.72,1.417,1182.71,17.24,1.128
KOSPI 200,0.1,0.2,0.2,0.5,10,14,36.86,25.65,1.437,1021.21,14.83,1.187
KOSPI 200,0.1,0.2,0.3,0.4,3,4,56.7,31.89,1.778,3081.11,34.67,0.856
KOSPI 200,0.1,0.2,0.3,0.4,5,7,43.52,25.51,1.706,1516.43,21.48,0.945
KOSPI 200,0.1,0.2,0.3,0.4,7,10,41.29,26.35,1.567,1332.93,19.26,1.014
KOSPI 200,0.1,0.2,0.3,0.4,10,14,36.69,24.47,1.499,1010.48,14.66,1.189
KOSPI 200,0.1,0.2,0.4,0.3,3,4,59.54,36.47,1.633,3552.91,37.51,0.884
KOSPI 200,0.1,0.2,0.4,0.3,5,7,34.52,34.48,1.001,881.73,12.49,0.81
KOSPI 200,0.1,0.2,0.4,0.3,7,10,36.46,31.73,1.149,995.82,14.42,0.93
KOSPI 200,0.1,0.2,0.4,0.3,10,14,32.17,28.14,1.143,757.04,10.14,1.064
KOSPI 200,0.1,0.2,0.5,0.2,3,4,40.77,40.58,1.005,1292.74,18.74,1.255
KOSPI 200,0.1,0.2,0.5,0.2,5,7,40.71,36.41,1.118,1288.01,18.67,0.819
KOSPI 200,0.1,0.2,0.5,0.2,7,10,36.71,28.37,1.294,1011.44,14.67,0.949
KOSPI 200,0.1,0.2,0.5,0.2,10,14,32.75,26.0,1.259,786.42,10.72,1.08
KOSPI 200,0.1,0.2,0.6,0.1,3,4,49.33,37.16,1.327,2094.19,27.29,1.434
KOSPI 200,0.1,0.2,0.6,0.1,5,7,38.79,36.27,1.069,1148.84,16.76,0.888
KOSPI 200,0.1,0.2,0.6,0.1,7,10,39.43,28.22,1.397,1193.85,17.4,1.071
KOSPI 200,0.1,0.2,0.6,0.1,10,14,36.72,24.61,1.492,1012.09,14.68,1.188
KOSPI 200,0.1,0.2,0.7,0.0,3,4,43.83,40.14,1.092,1543.25,21.79,1.291
KOSPI 200,0.1,0.2,0.7,0.0,5,7,46.69,40.93,1.141,1812.98,24.66,0.895
KOSPI 200,0.1,0.2,0.7,0.0,7,10,38.59,30.71,1.256,1135.04,16.56,1.048
KOSPI 200,0.1,0.2,0.7,0.0,10,14,37.65,27.66,1.361,1071.89,15.62,1.208
KOSPI 200,0.1,0.3,0.0,0.6,3,4,48.7,38.85,1.254,2024.65,26.78,1.372
KOSPI 200,0.1,0.3,0.0,0.6,5,7,32.88,30.18,1.09,793.29,10.85,1.162
KOSPI 200,0.1,0.3,0.0,0.6,7,10,30.98,26.24,1.181,699.5,8.95,1.234
KOSPI 200,0.1,0.3,0.0,0.6,10,14,26.62,26.99,0.986,515.95,4.59,1.172
KOSPI 200,0.1,0.3,0.1,0.5,3,4,50.97,32.46,1.57,2287.67,28.94,1.451
KOSPI 200,0.1,0.3,0.1,0.5,5,7,41.7,27.47,1.518,1365.04,19.66,1.009
KOSPI 200,0.1,0.3,0.1,0.5,7,10,33.04,25.37,1.302,801.69,11.01,1.285
KOSPI 200,0.1,0.3,0.1,0.5,10,14,33.83,26.76,1.264,843.5,11.8,1.2
KOSPI 200,0.1,0.3,0.2,0.4,3,4,59.33,29.95,1.981,3515.49,37.3,0.975
KOSPI 200,0.1,0.3,0.2,0.4,5,7,46.68,26.42,1.767,1811.81,24.65,0.996
KOSPI 200,0.1,0.3,0.2,0.4,7,10,37.96,24.32,1.561,1092.61,15.93,1.033
KOSPI 200,0.1,0.3,0.2,0.4,10,14,38.16,24.72,1.544,1105.56,16.12,1.224
KOSPI 200,0.1,0.3,0.3,0.3,3,4,35.94,42.63,0.843,964.46,13.74,1.085
KOSPI 200,0.1,0.3,0.3,0.3,5,7,40.29,31.49,1.279,1256.69,18.26,0.815
KOSPI 200,0.1,0.3,0.3,0.3,7,10,38.55,24.47,1.575,1132.34,16.52,1.043
KOSPI 200,0.1,0.3,0.3,0.3,10,14,35.13,25.15,1.397,916.2,13.09,1.154
KOSPI 200,0.1,0.3,0.4,0.2,3,4,44.11,45.29,0.974,1568.14,22.07,1.31
KOSPI 200,0.1,0.3,0.4,0.2,5,7,39.44,33.03,1.194,1194.79,17.41,0.904
KOSPI 200,0.1,0.3,0.4,0.2,7,10,38.22,31.33,1.22,1110.14,16.19,1.058
KOSPI 200,0.1,0.3,0.4,0.2,10,14,28.69,27.66,1.037,598.02,6.66,0.965
KOSPI 200,0.1,0.3,0.5,0.1,3,4,45.19,45.23,0.999,1666.81,23.15,1.337
KOSPI 200,0.1,0.3,0.5,0.1,5,7,37.95,34.19,1.11,1091.78,15.92,0.88
KOSPI 200,0.1,0.3,0.5,0.1,7,10,35.7,28.49,1.253,949.86,13.66,1.004
KOSPI 200,0.1,0.3,0.5,0.1,10,14,34.02,24.86,1.368,853.75,11.98,1.14
KOSPI 200,0.1,0.3,0.6,0.0,3,4,40.09,41.4,0.968,1241.93,17.84,1.205
KOSPI 200,0.1,0.3,0.6,0.0,5,7,37.29,35.89,1.039,1048.51,15.26,0.87
KOSPI 200,0.1,0.3,0.6,0.0,7,10,38.25,31.49,1.215,1111.58,16.21,1.055
KOSPI 200,0.1,0.3,0.6,0.0,10,14,35.06,25.68,1.365,912.47,13.03,1.159
KOSPI 200,0.1,0.4,0.0,0.5,3,4,39.4,34.52,1.141,1191.46,17.36,1.219
KOSPI 200,0.1,0.4,0.0,0.5,5,7,40.83,25.21,1.62,1297.24,18.8,1.388
KOSPI 200,0.1,0.4,0.0,0.5,7,10,27.59,26.92,1.025,553.09,5.55,1.139
KOSPI 200,0.1,0.4,0.0,0.5,10,14,26.91,25.04,1.075,526.9,4.88,1.197
KOSPI 200,0.1,0.4,0.1,0.4,3,4,47.95,34.75,1.38,1943.18,25.92,1.403
KOSPI 200,0.1,0.4,0.1,0.4,5,7,30.89,32.61,0.947,694.97,8.85,1.174
KOSPI 200,0.1,0.4,0.1,0.4,7,10,31.6,28.93,1.092,729.04,9.57,0.983
KOSPI 200,0.1,0.4,0.1,0.4,10,14,30.7,26.13,1.175,686.24,8.67,1.111
KOSPI 200,0.1,0.4,0.2,0.3,3,4,48.88,42.13,1.16,2044.51,26.85,0.879
KOSPI 200,0.1,0.4,0.2,0.3,5,7,36.02,31.26,1.152,969.08,13.98,0.937
KOSPI 200,0.1,0.4,0.2,0.3,7,10,33.02,28.81,1.146,800.22,10.98,0.956
KOSPI 200,0.1,0.4,0.2,0.3,10,14,30.31,24.05,1.261,668.59,8.28,1.009
KOSPI 200,0.1,0.4,0.3,0.2,3,4,41.86,42.31,0.989,1378.05,19.91,1.257
KOSPI 200,0.1,0.4,0.3,0.2,5,7,36.91,28.02,1.317,1024.58,14.88,0.867
KOSPI 200,0.1,0.4,0.3,0.2,7,10,34.41,25.07,1.373,875.66,12.38,0.987
KOSPI 200,0.1,0.4,0.3,0.2,10,14,31.57,27.17,1.162,727.37,9.53,1.086
KOSPI 200,0.1,0.4,0.4,0.1,3,4,40.32,50.11,0.805,1258.64,18.34,1.223
KOSPI 200,0.1,0.4,0.4,0.1,5,7,33.73,30.69,1.099,837.89,11.69,0.815
KOSPI 200,0.1,0.4,0.4,0.1,7,10,35.3,26.36,1.339,926.24,13.26,0.996
KOSPI 200,0.1,0.4,0.4,0.1,10,14,28.84,26.3,1.097,604.32,6.81,1.022
KOSPI 200,0.1,0.4,0.5,0.0,3,4,38.37,49.52,0.775,1120.1,16.12,1.17
KOSPI 200,0.1,0.4,0.5,0.0,5,7,38.29,27.63,1.386,1114.83,16.26,0.893
KOSPI 200,0.1,0.4,0.5,0.0,7,10,32.93,28.49,1.156,795.77,10.9,0.958
KOSPI 200,0.1,0.4,0.5,0.0,10,14,31.33,27.09,1.157,715.98,9.3,1.089
KOSPI 200,0.1,0.5,0.0,0.4,3,4,32.07,35.29,0.909,751.97,10.03,1.057
KOSPI 200,0.1,0.5,0.0,0.4,5,7,28.68,33.46,0.857,597.45,6.65,1.147
KOSPI 200,0.1,0.5,0.0,0.4,7,10,27.0,24.8,1.089,530.21,4.96,1.17
KOSPI 200,0.1,0.5,0.0,0.4,10,14,25.3,23.67,1.069,468.01,3.26,1.174
KOSPI 200,0.1,0.5,0.1,0.3,3,4,26.68,48.44,0.551,518.08,4.64,0.952
KOSPI 200,0.1,0.5,0.1,0.3,5,7,25.95,34.9,0.744,491.32,3.92,1.078
KOSPI 200,0.1,0.5,0.1,0.3,7,10,30.33,26.27,1.155,669.46,8.3,0.985
KOSPI 200,0.1,0.5,0.1,0.3,10,14,27.57,24.77,1.113,552.21,5.53,1.043
KOSPI 200,0.1,0.5,0.2,0.2,3,4,29.15,35.31,0.825,617.19,6.95,1.042
KOSPI 200,0.1,0.5,0.2,0.2,5,7,27.62,29.06,0.95,554.2,5.58,1.145
KOSPI 200,0.1,0.5,0.2,0.2,7,10,32.36,27.29,1.186,766.67,10.33,0.949
KOSPI 200,0.1,0.5,0.2,0.2,10,14,32.1,25.05,1.281,753.33,10.06,1.121
KOSPI 200,0.1,0.5,0.3,0.1,3,4,35.79,35.21,1.016,955.09,13.75,1.123
KOSPI 200,0.1,0.5,0.3,0.1,5,7,26.94,25.66,1.05,528.09,4.91,1.09
KOSPI 200,0.1,0.5,0.3,0.1,7,10,32.45,28.2,1.151,771.06,10.42,0.954
KOSPI 200,0.1,0.5,0.3,0.1,10,14,28.06,26.67,1.052,571.82,6.02,1.019
KOSPI 200,0.1,0.5,0.4,0.0,3,4,38.95,39.28,0.992,1159.6,16.7,1.195
KOSPI 200,0.1,0.5,0.4,0.0,5,7,27.57,27.15,1.015,552.23,5.53,1.119
KOSPI 200,0.1,0.5,0.4,0.0,7,10,41.26,30.07,1.372,1330.86,19.23,1.135
KOSPI 200,0.1,0.5,0.4,0.0,10,14,25.22,28.65,0.88,465.44,3.19,0.932
KOSPI 200,0.2,0.0,0.1,0.7,3,4,27.81,35.77,0.778,562.03,5.78,0.915
KOSPI 200,0.2,0.0,0.1,0.7,5,7,30.11,37.88,0.795,659.32,8.08,1.082
KOSPI 200,0.2,0.0,0.1,0.7,7,10,23.23,31.16,0.746,399.79,1.2,0.946
KOSPI 200,0.2,0.0,0.1,0.7,10,14,38.41,26.85,1.43,1122.94,16.38,1.214
KOSPI 200,0.2,0.0,0.2,0.6,3,4,32.21,30.4,1.06,759.31,10.75,1.019
KOSPI 200,0.2,0.0,0.2,0.6,5,7,29.58,31.11,0.951,636.02,7.55,1.079
KOSPI 200,0.2,0.0,0.2,0.6,7,10,32.66,27.41,1.191,781.73,10.62,0.994
KOSPI 200,0.2,0.0,0.2,0.6,10,14,36.59,25.42,1.44,1004.35,14.56,1.239
KOSPI 200,0.2,0.0,0.3,0.5,3,4,37.29,33.6,1.11,1048.7,15.18,1.098
KOSPI 200,0.2,0.0,0.3,0.5,5,7,50.25,28.24,1.78,2200.86,28.22,1.04
KOSPI 200,0.2,0.0,0.3,0.5,7,10,35.64,26.16,1.362,946.48,13.61,0.984
KOSPI 200,0.2,0.0,0.3,0.5,10,14,38.71,24.5,1.58,1143.2,16.68,1.225
KOSPI 200,0.2,0.0,0.4,0.4,3,4,46.85,44.3,1.058,1829.23,24.98,1.248
KOSPI 200,0.2,0.0,0.4,0.4,5,7,42.3,31.73,1.333,1413.71,20.27,0.927
KOSPI 200,0.2,0.0,0.4,0.4,7,10,35.11,28.39,1.237,915.1,13.07,0.989
KOSPI 200,0.2,0.0,0.4,0.4,10,14,33.75,25.31,1.334,839.08,11.71,1.108
KOSPI 200,0.2,0.0,0.5,0.3,3,4,62.68,32.96,1.902,4144.51,40.65,0.912
KOSPI 200,0.2,0.0,0.5,0.3,5,7,40.88,34.48,1.186,1301.48,18.85,0.921
KOSPI 200,0.2,0.0,0.5,0.3,7,10,38.44,28.85,1.332,1124.5,16.4,1.031
KOSPI 200,0.2,0.0,0.5,0.3,10,14,31.84,25.32,1.258,740.71,9.81,1.067
KOSPI 200,0.2,0.0,0.6,0.2,3,4,45.77,32.44,1.411,1722.02,23.73,1.251
KOSPI 200,0.2,0.0,0.6,0.2,5,7,41.95,37.34,1.124,1385.17,19.92,0.933
KOSPI 200,0.2,0.0,0.6,0.2,7,10,37.21,29.3,1.27,1043.15,15.17,1.025
KOSPI 200,0.2,0.0,0.6,0.2,10,14,34.77,24.69,1.408,895.76,12.74,1.131
KOSPI 200,0.2,0.0,0.7,0.1,3,4,41.85,33.67,1.243,1376.84,19.81,1.179
KOSPI 200,0.2,0.0,0.7,0.1,5,7,44.58,36.15,1.233,1610.9,22.55,0.985
KOSPI 200,0.2,0.0,0.7,0.1,7,10,34.44,28.76,1.197,876.97,12.4,0.969
KOSPI 200,0.2,0.0,0.7,0.1,10,14,35.65,25.57,1.394,947.28,13.62,1.125
KOSPI 200,0.2,0.0,0.8,0.0,3,4,39.7,40.27,0.986,1213.47,17.67,1.196
KOSPI 200,0.2,0.0,0.8,0.0,5,7,44.53,29.93,1.488,1605.86,22.49,0.985
KOSPI 200,0.2,0.0,0.8,0.0,7,10,40.74,27.95,1.458,1290.47,18.71,1.092
KOSPI 200,0.2,0.0,0.8,0.0,10,14,34.81,27.96,1.245,898.2,12.78,1.146
KOSPI 200,0.2,0.1,0.0,0.7,3,4,33.4,41.43,0.806,820.46,11.61,1.058
KOSPI 200,0.2,0.1,0.0,0.7,5,7,27.02,35.8,0.755,531.06,4.95,1.011
KOSPI 200,0.2,0.1,0.0,0.7,7,10,22.38,29.35,0.763,373.8,0.35,0.926
KOSPI 200,0.2,0.1,0.0,0.7,10,14,27.2,23.36,1.164,537.78,5.16,1.139
KOSPI 200,0.2,0.1,0.1,0.6,3,4,26.66,36.37,0.733,517.42,5.16,0.891
KOSPI 200,0.2,0.1,0.1,0.6,5,7,28.37,42.04,0.675,584.76,6.34,1.038
KOSPI 200,0.2,0.1,0.1,0.6,7,10,27.59,27.8,0.993,553.17,5.56,1.081
KOSPI 200,0.2,0.1,0.1,0.6,10,14,29.51,24.74,1.193,632.96,7.48,1.209
KOSPI 200,0.2,0.1,0.2,0.5,3,4,30.1,36.2,0.832,659.12,7.96,0.994
KOSPI 200,0.2,0.1,0.2,0.5,5,7,29.17,32.14,0.908,618.31,7.14,1.075
KOSPI 200,0.2,0.1,0.2,0.5,7,10,28.46,26.31,1.082,588.23,6.43,1.105
KOSPI 200,0.2,0.1,0.2,0.5,10,14,32.02,27.12,1.181,749.48,9.98,1.132
KOSPI 200,0.2,0.1,0.3,0.4,3,4,38.96,44.32,0.879,1160.51,17.03,1.071
KOSPI 200,0.2,0.1,0.3,0.4,5,7,33.14,31.17,1.063,806.79,11.11,1.162
KOSPI 200,0.2,0.1,0.3,0.4,7,10,34.98,24.69,1.417,908.02,12.95,0.978
KOSPI 200,0.2,0.1,0.3,0.4,10,14,37.45,26.38,1.42,1059.09,15.42,1.203
KOSPI 200,0.2,0.1,0.4,0.3,3,4,51.3,37.7,1.361,2327.88,29.27,0.806
