date,factor,ic,n
20201118,score,0.039184,263
20201119,value_s,0.047712,265
20201119,growth_s,0.067789,265
20201119,momentum_s,-0.076373,265
20201119,mom_10_z,0.012789,265
20201119,vol_low_z,0.120492,265
20201119,score,0.027249,265
20201120,value_s,-0.013601,280
20201120,growth_s,0.072397,280
20201120,momentum_s,-0.055217,280
20201120,mom_10_z,0.177728,280
20201120,vol_low_z,0.018678,280
20201120,score,0.049688,280
20201123,value_s,-0.090203,278
20201123,growth_s,0.043843,278
20201123,momentum_s,-0.038545,278
20201123,mom_10_z,0.087365,278
20201123,vol_low_z,0.069792,278
20201123,score,0.030571,278
20201124,value_s,-0.055873,292
20201124,growth_s,0.067774,292
20201124,momentum_s,-0.079227,292
20201124,mom_10_z,0.13703,292
20201124,vol_low_z,0.082797,292
20201124,score,0.034673,292
20201125,value_s,-0.042292,282
20201125,growth_s,0.061655,282
20201125,momentum_s,-0.004173,282
20201125,mom_10_z,0.06234,282
20201125,vol_low_z,0.129444,282
20201125,score,0.079588,282
20201126,value_s,-0.003422,288
20201126,growth_s,0.006058,288
20201126,momentum_s,-0.037186,288
20201126,mom_10_z,0.104038,288
20201126,vol_low_z,0.13912,288
20201126,score,0.030461,288
20201127,value_s,0.021387,291
20201127,growth_s,0.023877,291
20201127,momentum_s,-0.065411,291
20201127,mom_10_z,0.078971,291
20201127,vol_low_z,0.231197,291
20201127,score,0.042277,291
20201130,value_s,-0.068034,294
20201130,growth_s,0.075245,294
20201130,momentum_s,0.016658,294
20201130,mom_10_z,-0.021854,294
20201130,vol_low_z,0.174459,294
20201130,score,0.062009,294
20201201,value_s,-0.067404,306
20201201,growth_s,0.07135,306
20201201,momentum_s,0.045348,306
20201201,mom_10_z,-0.066917,306
20201201,vol_low_z,0.159873,306
20201201,score,0.071736,306
20201202,value_s,-0.072671,310
20201202,growth_s,0.082083,310
20201202,momentum_s,0.069168,310
20201202,mom_10_z,0.030847,310
20201202,vol_low_z,0.124438,310
20201202,score,0.11692,310
20201203,value_s,-0.012759,319
20201203,growth_s,0.074045,319
20201203,momentum_s,0.010962,319
20201203,mom_10_z,0.023155,319
20201203,vol_low_z,0.074512,319
20201203,score,0.127569,319
20201204,value_s,-0.011595,315
20201204,growth_s,0.011569,315
20201204,momentum_s,-0.007247,315
20201204,mom_10_z,0.016985,315
20201204,vol_low_z,0.08853,315
20201204,score,0.073406,315
20201207,value_s,0.073373,314
20201207,growth_s,-0.044807,314
20201207,momentum_s,-0.015929,314
20201207,mom_10_z,-0.058657,314
20201207,vol_low_z,0.095232,314
20201207,score,0.055185,314
20201208,value_s,0.056581,311
20201208,growth_s,-0.061375,311
20201208,momentum_s,-0.00232,311
20201208,mom_10_z,0.000905,311
20201208,vol_low_z,0.120092,311
20201208,score,0.011631,311
20201209,value_s,0.021144,322
20201209,growth_s,-0.013562,322
20201209,momentum_s,0.020556,322
20201209,mom_10_z,-0.013123,322
20201209,vol_low_z,0.137534,322
20201209,score,0.031239,322
20201210,value_s,0.047564,319
20201210,growth_s,-0.033939,319
20201210,momentum_s,0.011515,319
20201210,mom_10_z,0.033164,319
20201210,vol_low_z,0.086953,319
20201210,score,0.019732,319
20201211,value_s,0.025894,333
20201211,growth_s,-0.058125,333
20201211,momentum_s,0.037848,333
20201211,mom_10_z,-0.021539,333
20201211,vol_low_z,0.092618,333
20201211,score,-0.002859,333
20201214,value_s,0.078902,335
20201214,growth_s,-0.041814,335
20201214,momentum_s,0.015412,335
20201214,mom_10_z,-0.026777,335
20201214,vol_low_z,0.157874,335
20201214,score,0.003081,335
20201215,value_s,0.057128,325
20201215,growth_s,-0.03086,325
20201215,momentum_s,-5.5e-05,325
20201215,mom_10_z,-0.054431,325
20201215,vol_low_z,0.168418,325
20201215,score,0.000403,325
20201216,value_s,0.077666,344
20201216,growth_s,-0.061329,344
20201216,momentum_s,-0.040737,344
20201216,mom_10_z,-0.118368,344
20201216,vol_low_z,0.173742,344
20201216,score,-0.044324,344
20201217,value_s,0.118456,346
20201217,growth_s,-0.11583,346
20201217,momentum_s,-0.026236,346
20201217,mom_10_z,-0.174888,346
20201217,vol_low_z,0.216644,346
20201217,score,-0.038248,346
20201218,value_s,0.069172,347
20201218,growth_s,-0.037537,347
20201218,momentum_s,-0.010338,347
20201218,mom_10_z,-0.063517,347
20201218,vol_low_z,0.201301,347
20201218,score,0.031771,347
20201221,value_s,0.116673,356
20201221,growth_s,-0.052002,356
20201221,momentum_s,0.011964,356
20201221,mom_10_z,-0.031953,356
20201221,vol_low_z,0.175262,356
20201221,score,0.110121,356
20201222,value_s,0.157982,322
20201222,growth_s,-0.068583,322
20201222,momentum_s,0.00542,322
20201222,mom_10_z,-0.091089,322
20201222,vol_low_z,0.186099,322
20201222,score,0.072559,322
20201223,value_s,0.105204,331
20201223,growth_s,-0.06021,331
20201223,momentum_s,0.00784,331
20201223,mom_10_z,-0.018623,331
20201223,vol_low_z,0.137743,331
20201223,score,0.043201,331
20201224,value_s,0.063704,332
20201224,growth_s,-0.037045,332
20201224,momentum_s,-0.013822,332
20201224,mom_10_z,0.007251,332
20201224,vol_low_z,0.029367,332
20201224,score,0.004102,332
20201228,value_s,0.068241,331
20201228,growth_s,-0.071476,331
20201228,momentum_s,-0.03564,331
20201228,mom_10_z,0.031415,331
20201228,vol_low_z,-0.038445,331
20201228,score,-0.024261,331
20201229,value_s,0.151143,336
20201229,growth_s,-0.106913,336
20201229,momentum_s,-0.038869,336
20201229,mom_10_z,0.080655,336
20201229,vol_low_z,0.099504,336
20201229,score,-0.02228,336
20201230,value_s,0.168203,351
20201230,growth_s,-0.134726,351
20201230,momentum_s,-0.073398,351
20201230,mom_10_z,0.031398,351
20201230,vol_low_z,0.159281,351
20201230,score,-0.056768,351
20210104,value_s,0.256189,352
20210104,growth_s,-0.15513,352
20210104,momentum_s,-0.046398,352
20210104,mom_10_z,0.003628,352
20210104,vol_low_z,0.176308,352
20210104,score,-0.031848,352
20210105,value_s,0.211916,366
20210105,growth_s,-0.153012,366
20210105,momentum_s,-0.045933,366
20210105,mom_10_z,0.029345,366
20210105,vol_low_z,0.180607,366
20210105,score,-0.017468,366
20210106,value_s,0.231914,375
20210106,growth_s,-0.138515,375
20210106,momentum_s,-0.054649,375
20210106,mom_10_z,0.132927,375
20210106,vol_low_z,0.167281,375
20210106,score,0.018452,375
20210107,value_s,0.227967,388
20210107,growth_s,-0.112512,388
20210107,momentum_s,-0.055443,388
20210107,mom_10_z,0.132031,388
20210107,vol_low_z,0.188439,388
20210107,score,0.044031,388
20210108,value_s,0.213836,383
20210108,growth_s,-0.082238,383
20210108,momentum_s,-0.062812,383
20210108,mom_10_z,0.123284,383
20210108,vol_low_z,0.141854,383
20210108,score,0.041,383
20210111,value_s,0.244401,367
20210111,growth_s,-0.126689,367
20210111,momentum_s,-0.070971,367
20210111,mom_10_z,-0.007701,367
20210111,vol_low_z,0.196118,367
20210111,score,0.029095,367
20210112,value_s,0.179451,367
20210112,growth_s,-0.115918,367
20210112,momentum_s,-0.072556,367
20210112,mom_10_z,0.004144,367
20210112,vol_low_z,0.154328,367
20210112,score,0.010325,367
20210113,value_s,0.176185,382
20210113,growth_s,-0.081705,382
20210113,momentum_s,-0.060962,382
20210113,mom_10_z,-0.039192,382
20210113,vol_low_z,0.152751,382
20210113,score,0.014654,382
20210114,value_s,0.138417,394
20210114,growth_s,-0.071901,394
20210114,momentum_s,-0.078438,394
20210114,mom_10_z,-0.003301,394
20210114,vol_low_z,0.087923,394
20210114,score,-0.006848,394
20210115,value_s,0.163405,378
20210115,growth_s,-0.080742,378
20210115,momentum_s,-0.086391,378
20210115,mom_10_z,0.04109,378
20210115,vol_low_z,0.115595,378
20210115,score,-0.01791,378
20210118,value_s,0.115963,360
20210118,growth_s,-0.076467,360
20210118,momentum_s,-0.074049,360
20210118,mom_10_z,-0.036038,360
20210118,vol_low_z,0.15755,360
20210118,score,-0.0065,360
20210119,value_s,0.094475,382
20210119,growth_s,-0.047388,382
20210119,momentum_s,-0.132177,382
20210119,mom_10_z,-0.043929,382
20210119,vol_low_z,0.199739,382
20210119,score,0.001486,382
20210120,value_s,0.11469,397
20210120,growth_s,-0.040983,397
20210120,momentum_s,-0.105496,397
20210120,mom_10_z,-0.038905,397
20210120,vol_low_z,0.186354,397
20210120,score,-0.012124,397
20210121,value_s,0.125657,403
20210121,growth_s,-0.063037,403
20210121,momentum_s,-0.109138,403
20210121,mom_10_z,-0.05944,403
20210121,vol_low_z,0.246645,403
20210121,score,-0.001998,403
20210122,value_s,0.18759,402
20210122,growth_s,-0.091559,402
20210122,momentum_s,-0.138696,402
20210122,mom_10_z,-0.038783,402
20210122,vol_low_z,0.24909,402
20210122,score,-0.036084,402
20210125,value_s,0.213314,410
20210125,growth_s,-0.107492,410
20210125,momentum_s,-0.158505,410
20210125,mom_10_z,-0.037002,410
20210125,vol_low_z,0.261191,410
20210125,score,-0.088441,410
20210126,value_s,0.176324,414
20210126,growth_s,-0.134047,414
20210126,momentum_s,-0.114177,414
20210126,mom_10_z,-0.101126,414
20210126,vol_low_z,0.189775,414
20210126,score,-0.100496,414
20210127,value_s,0.145546,398
20210127,growth_s,-0.102281,398
20210127,momentum_s,-0.130146,398
20210127,mom_10_z,-0.092942,398
20210127,vol_low_z,0.21404,398
20210127,score,-0.082432,398
20210128,value_s,0.126725,361
20210128,growth_s,-0.10714,361
20210128,momentum_s,-0.147931,361
20210128,mom_10_z,-0.056578,361
20210128,vol_low_z,0.194624,361
20210128,score,-0.10326,361
20210129,value_s,0.114991,331
20210129,growth_s,-0.12168,331
20210129,momentum_s,-0.14841,331
20210129,mom_10_z,-0.006785,331
20210129,vol_low_z,0.136193,331
20210129,score,-0.143475,331
20210201,value_s,0.114105,349
20210201,growth_s,-0.103123,349
20210201,momentum_s,-0.167386,349
20210201,mom_10_z,-0.061417,349
20210201,vol_low_z,0.19442,349
20210201,score,-0.144937,349
20210202,value_s,0.066877,360
20210202,growth_s,-0.062655,360
20210202,momentum_s,-0.174811,360
20210202,mom_10_z,0.049255,360
20210202,vol_low_z,0.205092,360
20210202,score,-0.115762,360
20210203,value_s,0.105567,373
20210203,growth_s,-0.026401,373
20210203,momentum_s,-0.215934,373
20210203,mom_10_z,-0.064521,373
20210203,vol_low_z,0.317609,373
20210203,score,-0.090033,373
20210204,value_s,0.108514,363
20210204,growth_s,0.013678,363
20210204,momentum_s,-0.241321,363
20210204,mom_10_z,-0.071319,363
20210204,vol_low_z,0.343637,363
20210204,score,-0.069953,363
20210205,value_s,0.132443,363
20210205,growth_s,0.013353,363
20210205,momentum_s,-0.211428,363
20210205,mom_10_z,-0.043826,363
20210205,vol_low_z,0.381654,363
20210205,score,-0.050639,363
20210208,value_s,0.086489,361
20210208,growth_s,-0.07644,361
20210208,momentum_s,-0.185711,361
20210208,mom_10_z,0.079247,361
20210208,vol_low_z,0.246175,361
20210208,score,-0.135827,361
20210209,value_s,0.102402,360
20210209,growth_s,-0.043059,360
20210209,momentum_s,-0.160016,360
20210209,mom_10_z,0.074915,360
20210209,vol_low_z,0.2268,360
20210209,score,-0.082392,360
20210210,value_s,0.154305,363
20210210,growth_s,-0.044471,363
20210210,momentum_s,-0.155966,363
20210210,mom_10_z,0.022037,363
20210210,vol_low_z,0.257761,363
20210210,score,-0.059999,363
20210215,value_s,0.169146,372
20210215,growth_s,-0.051037,372
20210215,momentum_s,-0.163514,372
20210215,mom_10_z,-0.012315,372
20210215,vol_low_z,0.315384,372
20210215,score,-0.06385,372
20210216,value_s,0.136533,383
20210216,growth_s,-0.057128,383
20210216,momentum_s,-0.179922,383
20210216,mom_10_z,-0.158652,383
20210216,vol_low_z,0.303119,383
20210216,score,-0.059557,383
20210217,value_s,0.18178,389
20210217,growth_s,-0.121194,389
20210217,momentum_s,-0.153221,389
20210217,mom_10_z,-0.071277,389
20210217,vol_low_z,0.235767,389
20210217,score,-0.086316,389
20210218,value_s,0.180168,373
20210218,growth_s,-0.067046,373
20210218,momentum_s,-0.110936,373
20210218,mom_10_z,0.005927,373
20210218,vol_low_z,0.191868,373
20210218,score,-0.008516,373
20210219,value_s,0.187756,367
20210219,growth_s,-0.06174,367
20210219,momentum_s,-0.114405,367
20210219,mom_10_z,0.030717,367
20210219,vol_low_z,0.158816,367
20210219,score,-0.017039,367
20210222,value_s,0.100373,373
20210222,growth_s,-0.031206,373
20210222,momentum_s,-0.111598,373
20210222,mom_10_z,0.045529,373
20210222,vol_low_z,0.148196,373
20210222,score,-0.027751,373
20210223,value_s,-0.01072,351
20210223,growth_s,-0.017314,351
20210223,momentum_s,-0.123786,351
20210223,mom_10_z,0.048443,351
20210223,vol_low_z,0.08047,351
20210223,score,-0.076467,351
20210224,value_s,0.048464,309
20210224,growth_s,-0.077159,309
20210224,momentum_s,-0.113578,309
20210224,mom_10_z,-0.035665,309
20210224,vol_low_z,0.072056,309
20210224,score,-0.092699,309
20210225,value_s,0.106799,337
20210225,growth_s,-0.057719,337
20210225,momentum_s,-0.113882,337
20210225,mom_10_z,0.006322,337
20210225,vol_low_z,0.090604,337
20210225,score,-0.067843,337
20210226,value_s,0.129366,306
20210226,growth_s,-0.075681,306
20210226,momentum_s,-0.130904,306
20210226,mom_10_z,-0.042689,306
20210226,vol_low_z,0.116112,306
20210226,score,-0.086922,306
20210302,value_s,0.104071,308
20210302,growth_s,-0.057033,308
20210302,momentum_s,-0.107281,308
20210302,mom_10_z,0.000819,308
20210302,vol_low_z,0.088659,308
20210302,score,-0.066809,308
20210303,value_s,0.128019,315
20210303,growth_s,-0.048832,315
20210303,momentum_s,-0.095777,315
20210303,mom_10_z,0.04047,315
20210303,vol_low_z,0.123943,315
20210303,score,-0.043189,315
20210304,value_s,0.038708,304
20210304,growth_s,0.034598,304
20210304,momentum_s,-0.04268,304
20210304,mom_10_z,-0.078523,304
20210304,vol_low_z,0.155801,304
20210304,score,0.043687,304
20210305,value_s,0.058102,300
20210305,growth_s,0.089152,300
20210305,momentum_s,-0.011664,300
20210305,mom_10_z,-0.133555,300
20210305,vol_low_z,0.109612,300
20210305,score,0.091333,300
20210308,value_s,0.024726,283
20210308,growth_s,0.114011,283
20210308,momentum_s,0.026038,283
20210308,mom_10_z,-0.084718,283
20210308,vol_low_z,0.112145,283
20210308,score,0.172961,283
20210309,value_s,-0.039153,274
20210309,growth_s,0.129724,274
20210309,momentum_s,0.048019,274
20210309,mom_10_z,-0.028587,274
20210309,vol_low_z,0.028289,274
20210309,score,0.139405,274
20210310,value_s,-0.08257,269
20210310,growth_s,0.104966,269
20210310,momentum_s,0.021703,269
20210310,mom_10_z,0.013456,269
20210310,vol_low_z,-0.001616,269
20210310,score,0.087861,269
20210311,value_s,-0.062452,278
20210311,growth_s,0.112335,278
20210311,momentum_s,0.00761,278
20210311,mom_10_z,0.101648,278
20210311,vol_low_z,-0.009622,278
20210311,score,0.099702,278
20210312,value_s,-0.040504,296
20210312,growth_s,0.132092,296
20210312,momentum_s,-0.043236,296
20210312,mom_10_z,0.107264,296
20210312,vol_low_z,-0.005331,296
20210312,score,0.091686,296
20210315,value_s,-0.070578,299
20210315,growth_s,0.144615,299
20210315,momentum_s,-0.013325,299
20210315,mom_10_z,0.073444,299
20210315,vol_low_z,-0.023095,299
20210315,score,0.124344,299
20210316,value_s,-0.039192,305
20210316,growth_s,0.126994,305
20210316,momentum_s,-0.018437,305
20210316,mom_10_z,0.050134,305
20210316,vol_low_z,0.022577,305
20210316,score,0.112964,305
20210317,value_s,-0.019383,319
20210317,growth_s,0.161632,319
20210317,momentum_s,-0.002089,319
20210317,mom_10_z,0.042826,319
20210317,vol_low_z,0.065151,319
20210317,score,0.133354,319
20210318,value_s,-0.005133,316
20210318,growth_s,0.15326,316
20210318,momentum_s,-0.024911,316
20210318,mom_10_z,0.083871,316
20210318,vol_low_z,0.074014,316
20210318,score,0.10814,316
20210319,value_s,0.020366,315
20210319,growth_s,0.158195,315
20210319,momentum_s,0.001028,315
20210319,mom_10_z,0.090745,315
20210319,vol_low_z,0.072571,315
20210319,score,0.139318,315
20210322,value_s,-0.02221,315
20210322,growth_s,0.175732,315
20210322,momentum_s,-0.0059,315
20210322,mom_10_z,0.052795,315
20210322,vol_low_z,0.09758,315
20210322,score,0.123327,315
20210323,value_s,0.031052,314
20210323,growth_s,0.154722,314
20210323,momentum_s,-0.011448,314
20210323,mom_10_z,0.020622,314
20210323,vol_low_z,0.108575,314
20210323,score,0.152113,314
20210324,value_s,0.083891,308
20210324,growth_s,0.150889,308
20210324,momentum_s,-0.001326,308
20210324,mom_10_z,-0.028361,308
20210324,vol_low_z,0.172919,308
20210324,score,0.16071,308
20210325,value_s,0.071993,310
20210325,growth_s,0.177598,310
20210325,momentum_s,0.012506,310
20210325,mom_10_z,-0.055532,310
20210325,vol_low_z,0.110752,310
20210325,score,0.182384,310
20210326,value_s,0.065313,318
20210326,growth_s,0.128407,318
20210326,momentum_s,0.034776,318
20210326,mom_10_z,-0.020133,318
20210326,vol_low_z,0.057192,318
20210326,score,0.171277,318
20210329,value_s,0.068098,322
20210329,growth_s,0.150199,322
20210329,momentum_s,0.078627,322
20210329,mom_10_z,-0.028218,322
20210329,vol_low_z,0.075222,322
20210329,score,0.179891,322
20210330,value_s,0.119426,321
20210330,growth_s,0.141821,321
20210330,momentum_s,0.113949,321
20210330,mom_10_z,0.025402,321
20210330,vol_low_z,0.097535,321
20210330,score,0.255728,321
20210331,value_s,0.123676,321
20210331,growth_s,0.127557,321
20210331,momentum_s,0.070885,321
20210331,mom_10_z,-0.052724,321
20210331,vol_low_z,0.074866,321
20210331,score,0.205033,321
20210401,value_s,0.280202,322
20210401,growth_s,0.050818,322
20210401,momentum_s,0.064355,322
20210401,mom_10_z,-0.042975,322
20210401,vol_low_z,0.138663,322
20210401,score,0.193362,322
20210402,value_s,0.282871,325
20210402,growth_s,0.080588,325
20210402,momentum_s,0.051683,325
20210402,mom_10_z,-0.123769,325
20210402,vol_low_z,0.194241,325
20210402,score,0.203032,325
20210405,value_s,0.295014,331
20210405,growth_s,0.100486,331
20210405,momentum_s,0.064405,331
20210405,mom_10_z,-0.111398,331
20210405,vol_low_z,0.214363,331
20210405,score,0.229125,331
20210406,value_s,0.288137,327
20210406,growth_s,0.115961,327
20210406,momentum_s,0.050446,327
20210406,mom_10_z,-0.079277,327
20210406,vol_low_z,0.214728,327
20210406,score,0.252528,327
20210407,value_s,0.353029,335
20210407,growth_s,0.067661,335
20210407,momentum_s,0.097328,335
20210407,mom_10_z,-0.024997,335
20210407,vol_low_z,0.207113,335
20210407,score,0.25732,335
20210408,value_s,0.343741,346
20210408,growth_s,0.012971,346
20210408,momentum_s,0.007756,346
20210408,mom_10_z,-0.015446,346
20210408,vol_low_z,0.1377,346
20210408,score,0.16493,346
20210409,value_s,0.370392,358
20210409,growth_s,0.005958,358
20210409,momentum_s,-0.007196,358
20210409,mom_10_z,-0.133713,358
20210409,vol_low_z,0.20973,358
20210409,score,0.158764,358
20210412,value_s,0.422308,362
20210412,growth_s,-0.04028,362
20210412,momentum_s,-0.006684,362
20210412,mom_10_z,-0.183453,362
20210412,vol_low_z,0.168115,362
20210412,score,0.131395,362
20210413,value_s,0.40536,377
20210413,growth_s,-0.020872,377
20210413,momentum_s,-0.001766,377
20210413,mom_10_z,-0.069984,377
20210413,vol_low_z,0.096627,377
20210413,score,0.156263,377
20210414,value_s,0.418006,386
20210414,growth_s,-0.037614,386
20210414,momentum_s,-0.006013,386
20210414,mom_10_z,-0.112431,386
20210414,vol_low_z,0.109807,386
20210414,score,0.127477,386
20210415,value_s,0.421453,376
20210415,growth_s,-0.037003,376
20210415,momentum_s,0.000616,376
20210415,mom_10_z,0.002742,376
20210415,vol_low_z,0.031436,376
20210415,score,0.125452,376
20210416,value_s,0.408406,389
20210416,growth_s,-0.06507,389
