symbol,name,market,mc_krw,eps_trend_ok,fy_complete_0y,fy_complete_1y,snap_ok_count,0y_current,0y_7d,0y_30d,0y_60d,0y_90d,1y_current,1y_90d,endDate_0y_ok,endDate_1y_ok,rev_ok_0y,up7,up30,dn30,dn7,na,rev_growth,op_margin,gross_margin,fwd_pe,fwd_eps,earn_date_present,error,ticker,source
033240.KS,JahwaElec,KS,851772299400.0,True,True,True,5,2705.0,2262.5,2262.5,2262.5,1858.0,3048.0,2465.5,True,True,True,2.0,2.0,0.0,0.0,2.0,0.399,0.10127,0.16351,15.321523,,False,,033240,US (5천억+)
052400.KQ,KONA I,KQ,851952523500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.505,0.319,0.48131,,,False,,052400,US (5천억+)
376300.KQ,DEARU,KQ,848648014500.0,True,True,True,5,1786.1898,1811.0989,1808.189,1808.189,1808.189,2114.1033,2190.5896,True,True,True,2.0,2.0,3.0,3.0,11.0,0.339,-0.05585,1.0,13.220736,,False,,376300,US (5천억+)
248070.KS,SOLUM,KS,848260026640.0,True,True,True,5,1028.0,1028.0,1070.8,1121.6,1121.6,1566.5,1439.2,True,True,True,1.0,1.0,0.0,0.0,4.0,0.245,0.01884,0.16271,13.629109,,False,,248070,US (5천억+)
004490.KS,SGBC,KS,837144000000.0,True,True,True,5,13577.0,14184.0,14184.0,14184.0,18014.0,14878.0,0.0,True,True,True,1.0,0.0,0.0,0.0,,-0.058,0.07512,0.15573,,,False,,004490,US (5천억+)
014620.KQ,SKB,KQ,843196307000.0,True,True,True,5,1666.9868,1739.3281,1695.5975,1625.3102,2004.091,1952.1841,2443.7234,True,True,True,1.0,1.0,0.0,0.0,4.0,0.018,0.14687,0.3524,17.826187,,False,,014620,US (5천억+)
348210.KQ,NEXTIN,KQ,838160400000.0,True,True,True,5,3022.3655,3652.3735,3851.1235,2666.5,4216.3735,6741.2114,7228.398,True,True,True,0.0,0.0,1.0,1.0,4.0,-0.481,-0.21847,0.48391998,10.532231,,False,,348210,US (5천억+)
108320.KS,LX Semicon,KS,827852870000.0,True,True,True,5,4890.754,5022.508,5376.378,5020.511,5020.511,7139.328,7310.228,True,True,True,0.0,1.0,1.0,0.0,4.0,-0.224,0.06389,0.31868,8.754325,,False,,108320,US (5천억+)
253590.KQ,Neosem,KQ,822546825000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.329,0.11164,0.46616,,,False,,253590,US (5천억+)
086450.KQ,DongKook Pharm,KQ,809624518000.0,True,True,True,5,1884.0,1909.0,1797.0,1797.0,1797.0,2215.0,2066.0,True,True,True,1.0,1.0,0.0,0.0,1.0,,,,,,False,,086450,US (5천억+)
102710.KQ,ENF,KQ,808691517600.0,True,True,True,5,4041.0,4847.0,4847.0,4847.0,5075.0,6076.0,6332.0,True,True,True,0.0,0.0,1.0,1.0,1.0,,,,,,False,,102710,US (5천억+)
001270.KS,BookookSecu,KS,799518210600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.459,0.36830002,0.97342,,,False,,001270,US (5천억+)
079160.KS,CJ CGV,KS,798107004120.0,True,True,True,5,-421.33334,177.0,177.0,177.0,-162.0,-167.0,193.0,True,True,True,0.0,0.0,0.0,0.0,3.0,0.134,0.09927,0.95291,-29.7006,,False,,079160,US (5천억+)
003850.KS,Boryung,KS,797821025100.0,True,True,True,5,448.0,0.0,0.0,0.0,0.0,607.0,0.0,True,True,True,0.0,0.0,1.0,1.0,1.0,-0.045,-0.00264,0.36591,16.095552,,False,,003850,US (5천억+)
187660.KQ,PenetriumBio,KQ,798159380670.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,-1.6413001,0.00595,,,False,,187660,US (5천억+)
000370.KS,Hanwha General Ins,KS,797326789450.0,True,True,True,5,2717.5,2290.0,2290.0,2792.2,2792.2,3053.0,3164.5,True,True,True,0.0,0.0,1.0,1.0,4.0,0.101,0.0198,0.12189,,,False,,000370,US (5천억+)
042520.KQ,HANS BIOMED,KQ,794358141900.0,True,True,True,5,821.0,821.0,821.0,1010.0,816.0,1786.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,0.523,0.068169996,0.58615,13.101904,,False,,042520,US (5천억+)
241710.KQ,COSMECCA KOREA,KQ,788184000000.0,True,True,True,5,6227.323,5996.238,6038.5107,6178.846,5816.9653,7037.6665,6615.303,True,True,True,0.0,1.0,3.0,1.0,12.0,0.39,0.11788,0.24561001,12.20575,,False,,241710,US (5천억+)
033500.KQ,DONGSUNG FINETEC,KQ,787224217500.0,True,True,True,5,2553.0,2457.0,2457.0,2457.0,2457.0,2813.0,2825.5,True,True,True,1.0,1.0,0.0,0.0,1.0,,,,,,False,,033500,US (5천억+)
214320.KS,INNOCEAN,KS,782800000000.0,True,True,True,5,2797.6145,2609.9917,2567.6575,2580.9917,2580.9917,2848.57,2784.791,True,True,True,1.0,2.0,0.0,0.0,10.0,0.055,0.06932,0.46004,7.1263824,,False,,214320,US (5천억+)
356860.KQ,TLB,KQ,784643874000.0,True,True,True,5,3274.5,3329.8333,3737.5,3491.6,3499.0,4282.1665,4130.4,True,True,True,0.0,1.0,2.0,2.0,5.0,0.456,0.11823,0.14679,25.617874,,False,,356860,US (5천억+)
050890.KQ,Solid,KQ,783759288600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,050890,US (5천억+)
033100.KQ,CheryongElec,KQ,780633077400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.139,0.18351999,0.51057,,,False,,033100,US (5천억+)
060250.KQ,NHN KCP,KQ,779919065620.0,True,True,True,5,1400.3441,1333.4375,1217.4991,1232.8564,1294.0243,1496.1333,1433.9637,True,True,True,2.0,2.0,0.0,0.0,6.0,0.162,0.04662,0.09781,12.960075,,False,,060250,US (5천억+)
086900.KQ,MedyTox,KQ,771451132900.0,True,True,True,5,4092.0503,3840.2334,3840.2334,5634.76,6182.3,5773.911,8896.157,True,True,True,0.0,0.0,3.0,0.0,4.0,0.1,-0.06616,0.57763,18.09865,,False,,086900,US (5천억+)
079900.KS,JUNJIN C&R,KS,770486376000.0,True,True,True,5,2297.0,2234.5,2234.5,2234.5,2234.5,2500.5,2471.0,True,True,True,0.0,0.0,1.0,1.0,2.0,0.239,0.12337,0.2874,25.194962,,False,,079900,US (5천억+)
069260.KS,TKG Huchems,KS,767699882640.0,True,True,True,5,1624.0,2131.0,2131.0,2064.0,1974.0,2199.5,2215.3333,True,True,True,0.0,0.0,0.0,0.0,2.0,-0.114,0.01667,0.108260006,7.924528,,False,,069260,US (5천억+)
005090.KS,SGC Energy,KS,752167182600.0,True,True,True,5,-1429.0,-1429.0,-1429.0,-1429.0,1817.0,-471.0,2788.0,True,True,True,1.0,1.0,0.0,0.0,1.0,-0.036,0.03218,0.08182,-110.4034,,False,,005090,US (5천억+)
102940.KQ,KLS,KQ,763182154900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,102940,US (5천억+)
399720.KQ,GAONCHIPS,KQ,758667468000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.255,0.0517,-0.07649,,,False,,399720,US (5천억+)
025540.KS,KorElecTerm,KS,751544500000.0,True,True,True,5,12345.0,12345.0,12420.0,12420.0,12420.0,13415.0,13599.0,True,True,True,0.0,0.0,1.0,1.0,1.0,-0.132,0.09838,0.17403999,6.4778233,,False,,025540,US (5천억+)
093370.KS,FOOSUNG,KS,750787310000.0,True,True,True,5,288.0,183.0,183.0,183.0,183.0,416.0,359.0,True,True,True,1.0,1.0,0.0,0.0,1.0,0.08,0.04068,0.18568,29.54327,,False,,093370,US (5천억+)
112040.KQ,Wemade,KQ,750261474300.0,True,True,True,5,1728.0,1728.0,1961.6666,1961.6666,1961.6666,2368.0,2358.6667,True,True,True,1.0,1.0,0.0,0.0,2.0,,,,,,True,,112040,US (5천억+)
024850.KQ,HLB innoVation,KQ,747630694100.0,True,True,True,5,-258.0,0.0,0.0,0.0,0.0,-339.0,0.0,True,True,True,0.0,0.0,0.0,0.0,1.0,0.124,-1.0610399,0.13319999,-66.666664,,False,,024850,US (5천억+)
023160.KQ,TKCORP.,KQ,747563293800.0,True,True,True,5,2101.97,2047.85,2047.85,1833.97,1833.97,2665.77,2113.3467,True,True,True,1.0,1.0,0.0,0.0,2.0,,,,,,False,,023160,US (5천억+)
114090.KS,GKL,KS,742886596700.0,True,True,True,5,859.66,875.96,875.96,885.76,1046.9934,1035.2753,1187.2723,True,True,True,0.0,0.0,2.0,2.0,10.0,-0.029,-0.0077899997,0.31488,11.842261,,False,,114090,US (5천억+)
121600.KQ,ANP,KQ,739998174600.0,True,True,True,5,711.0417,681.0834,681.0834,1068.1797,1212.7438,1482.225,2130.3833,True,True,True,0.0,0.0,1.0,1.0,2.0,0.272,0.05692,0.33807,49.52015,,False,,121600,US (5천억+)
009520.KQ,POSCO M-TECH,KQ,738741551220.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,009520,US (5천억+)
015750.KQ,SW HITECH,KQ,736000000000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.048,0.055549998,0.122250006,,,False,,015750,US (5천억+)
003280.KS,HeungaShipping,KS,733295941950.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.051,-0.027320001,0.15685001,,,False,,003280,US (5천억+)
475960.KQ,TOMOCUBE,KQ,733403415200.0,True,True,True,5,271.0,268.0,268.0,268.0,268.0,1111.0,1020.0,True,True,True,0.0,0.0,0.0,0.0,,4.486,0.07983,0.65709,45.184517,,False,,475960,US (5천억+)
003030.KS,SeAH Steel Holdings,KS,732244957600.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.059,0.0184,0.12758,,,False,,003030,US (5천억+)
014820.KS,DWS,KS,730580306400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.003,0.038599998,0.10918,,,False,,014820,US (5천억+)
001060.KS,JWPHARMA,KS,721863830000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.059,0.0446,0.46345,,,False,,001060,US (5천억+)
425420.KQ,TFE,KQ,726015097000.0,True,True,True,5,2141.0,2326.0,2326.0,2326.0,2496.0,3108.0,3537.0,True,True,True,0.0,0.0,0.0,0.0,1.0,0.807,0.19582,0.36014998,19.49807,,False,,425420,US (5천억+)
005880.KS,KorLine,KS,721340304900.0,True,True,True,5,499.0,499.0,430.66666,430.66666,430.66666,440.0,454.0,True,True,True,0.0,0.0,1.0,1.0,2.0,-0.268,0.09552,0.22403999,5.8295455,,False,,005880,US (5천억+)
067160.KQ,SOOP,KQ,719572414200.0,True,True,True,5,8213.118,8752.317,8836.349,8836.349,9365.698,9195.018,9939.13,True,True,True,0.0,0.0,4.0,3.0,17.0,,,,,,False,,067160,US (5천억+)
007700.KS,F&F Holdings,KS,718530921790.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.051,0.21613,0.66739,,,False,,007700,US (5천억+)
225570.KQ,NEXON Games,KQ,719193100080.0,True,True,True,5,393.422,393.422,667.18866,693.7924,659.8755,879.707,977.86957,True,True,True,0.0,0.0,0.0,0.0,1.0,-0.187,-0.58726,1.0,12.254081,,False,,225570,US (5천억+)
293940.KS,Shinhan Alpha REIT,KS,714756126930.0,True,True,True,5,212.0,220.0,220.0,220.0,160.0,264.0,192.0,True,True,True,1.0,1.0,0.0,0.0,2.0,,0.57999,0.0,20.984848,,False,,293940,US (5천억+)
005180.KS,Binggrae,KS,714766584400.0,True,True,True,5,9047.0,9534.333,9534.333,9534.333,11072.75,10668.5,10961.667,True,True,True,0.0,0.0,2.0,1.0,2.0,0.005,-0.03714,0.29123,6.842574,,False,,005180,US (5천억+)
287840.KQ,ITC,KQ,715045296000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,5.475,-2.5680099,0.99647003,,,False,,287840,US (5천억+)
448900.KQ,PIM KOREA,KQ,711528154500.0,True,True,True,5,394.0,0.0,0.0,0.0,0.0,728.6,0.0,True,True,True,0.0,0.0,0.0,0.0,,-0.152,0.06704,0.24063998,161.26819,,False,,448900,US (5천억+)
365340.KQ,SungEel HiTech,KQ,709362117800.0,True,True,True,5,-827.7645,-394.0116,810.0,-1012.091,-1012.091,1222.181,1126.5928,True,True,True,0.0,0.0,0.0,0.0,5.0,0.563,-0.17474002,-0.15987,54.983673,,False,,365340,US (5천억+)
042000.KQ,Cafe24 Corp.,KQ,708189176800.0,True,True,True,5,1923.0,2577.0,2577.0,2577.0,2675.0,3137.0,3685.0,True,True,True,0.0,0.0,1.0,1.0,1.0,0.002,0.14875,0.91591,7.2362127,,False,,042000,US (5천억+)
002350.KS,NEXENTIRE,KS,706138750710.0,True,True,True,5,1613.3334,1648.5,1620.5,1620.5,1550.7402,1718.1111,1790.75,True,True,True,1.0,1.0,1.0,1.0,10.0,0.194,0.04854,0.27372,4.004398,,False,,002350,US (5천억+)
003620.KS,KG Mobility,KS,704264693760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.161,0.0144299995,0.1071,,,False,,003620,US (5천억+)
214430.KQ,i3system,KQ,704415526000.0,True,True,True,5,3024.0,4676.5,4676.5,5253.5,5253.5,3775.0,8984.0,True,True,True,1.0,1.0,0.0,0.0,,0.308,0.12818,0.24110001,22.834436,,False,,214430,US (5천억+)
001680.KS,Daesang,KS,703354907500.0,True,True,True,5,2785.0,3388.0,3611.0,3611.0,3765.5,3338.0,4291.5,True,True,True,0.0,0.0,1.0,1.0,1.0,0.005,0.01775,0.26639998,6.2462554,,False,,001680,US (5천억+)
381970.KS,K Car,KS,699602751840.0,True,True,True,5,1143.6666,1173.5,1176.5,1176.5,1181.25,1377.0,1339.6666,True,True,True,0.0,0.0,2.0,1.0,3.0,0.059,0.022130001,0.102749996,7.298475,,False,,381970,US (5천억+)
001500.KS,HMSEC,KS,693766753680.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.422,0.35917,0.97423,,,False,,001500,US (5천억+)
025980.KQ,Ananti,KQ,697935580320.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,025980,US (5천억+)
372320.KQ,Curocell,KQ,695165562500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,0.0,0.0,,,False,,372320,US (5천억+)
002020.KS,KOLON CORP,KS,687979344000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.007,-0.08535,0.08816,,,False,,002020,US (5천억+)
017940.KS,E1,KS,683942000000.0,True,True,True,5,24783.0,30178.0,30178.0,30178.0,35953.0,39850.0,41567.0,True,True,True,0.0,0.0,1.0,1.0,1.0,-0.013,-0.035150003,0.07746,2.4918444,,False,,017940,US (5천억+)
178920.KS,PIAM,KS,678362038200.0,True,True,True,5,1767.5,1555.3334,1471.0,1471.0,1471.0,1846.25,1687.25,True,True,True,0.0,1.0,0.0,0.0,4.0,-0.001,0.21931,0.29789,15.897089,,False,,178920,US (5천억+)
053800.KQ,AHNLAB,KQ,682054817800.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.012,0.24976999,1.00011,,,False,,053800,US (5천억+)
058650.KS,SAH,KS,674158786800.0,True,True,True,5,17748.0,21658.0,21658.0,21658.0,24173.0,25586.5,42004.0,True,True,True,0.0,0.0,0.0,0.0,2.0,0.194,0.0239,0.06834,5.952358,,False,,058650,US (5천억+)
090460.KS,BH,KS,670185375440.0,True,True,True,5,2754.1,2637.1,2612.5557,2632.7778,2662.6033,3409.5454,3468.8167,True,True,True,2.0,3.0,1.0,3.0,11.0,0.041,0.05673,0.08198,10.895881,,False,,090460,US (5천억+)
000640.KS,Donga Socio Holdings,KS,667369911400.0,True,True,True,5,13600.5,13133.667,16270.874,16270.874,16270.874,13405.667,19154.693,True,True,True,0.0,0.0,2.0,0.0,3.0,0.072,0.04291,0.3175,7.1238527,,False,,000640,US (5천억+)
130660.KS,KEPID,KS,665040000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.124,0.01643,0.07829,,,False,,130660,US (5천억+)
0120G0.KS,Samyang Biopharm,KS,653612973000.0,True,False,False,0,,,,,,,,False,False,False,,,,,,,0.0,0.0,,,False,,0120G0,US (5천억+)
005250.KS,GC Corp.,KS,648048733800.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.096,-0.01086,0.27767,,,False,,005250,US (5천억+)
053610.KQ,PROTEC,KQ,650100000000.0,True,True,True,5,5642.0,5065.0,5065.0,5065.0,3205.3333,4838.5,3866.0,True,True,True,1.0,1.0,0.0,0.0,1.0,0.717,0.21275999,0.33040002,18.559471,,False,,053610,US (5천억+)
046890.KQ,SSC,KQ,650105210000.0,True,True,True,5,111.95316,0.0,163.59,185.24716,106.08735,311.345,287.81064,True,True,True,0.0,0.0,0.0,0.0,3.0,0.001,0.0023,0.20091,55.276302,,False,,046890,US (5천억+)
002960.KS,HankookShellOil,KS,647400000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.028,0.12164,0.31915,,,False,,002960,US (5천억+)
039130.KS,HANATOUR SERVICE,KS,643606674600.0,True,True,True,5,3674.74,3771.86,3921.06,3921.06,4023.65,3994.3,4414.2,True,True,True,0.0,0.0,1.0,1.0,7.0,0.232,0.14883,0.78482,10.039306,,False,,039130,US (5천억+)
002840.KS,MiwonComcl,KS,644100000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.053,0.08302,0.1925,,,False,,002840,US (5천억+)
000400.KS,LotteInsurance,KS,636189456000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.068,-0.015310001,0.24083,,,False,,000400,US (5천억+)
090360.KQ,Robostar,KQ,640575000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.043,-0.05531,0.09102,,,False,,090360,US (5천억+)
060280.KQ,CUREXO,KQ,637716644800.0,True,True,True,5,147.0,169.5,169.5,186.0,186.0,198.0,222.0,True,True,True,0.0,0.0,0.0,0.0,,,,,,,False,,060280,US (5천억+)
011930.KS,SHINSUNG E&G,KS,634012305080.0,True,True,True,5,1090.0,0.0,0.0,0.0,0.0,1400.0,0.0,True,True,True,0.0,0.0,0.0,0.0,1.0,-0.051,0.020539999,0.10177,2.8535714,,False,,011930,US (5천억+)
001570.KS,Kumyang,KS,633275240400.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.417,-0.2612,0.18719,,,False,,001570,US (5천억+)
093050.KS,LF,KS,631584000000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.069,0.12967,0.58029,,,False,,093050,US (5천억+)
424870.KQ,ImmuneOncia,KQ,632092546500.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-1.0,-251.82045,0.88359,,,False,,424870,US (5천억+)
001820.KS,SamwhaCapacitor,KS,626818500000.0,True,True,True,5,1924.0,2240.3333,2358.0,2358.0,2358.0,3052.0,3247.3333,True,True,True,0.0,0.0,1.0,1.0,3.0,0.006,-0.00245,0.14845,22.051113,,False,,001820,US (5천억+)
252990.KQ,SEMCNS,KQ,628674761160.0,True,True,True,5,525.0,469.0,469.0,447.0,447.0,664.0,588.0,True,True,True,1.0,1.0,0.0,0.0,,0.726,0.19197,0.47972,18.689758,,False,,252990,US (5천억+)
200710.KQ,ADTechnology,KQ,626342305200.0,True,True,True,5,1456.5,1186.0,0.0,0.0,0.0,2490.5,0.0,True,True,True,0.0,0.0,0.0,0.0,2.0,,,,,,False,,200710,US (5천억+)
383800.KS,LX HOLDINGS,KS,624738851100.0,True,True,True,5,1939.5,1683.0,2647.0,2647.0,2647.0,2183.5,2779.0,True,True,True,0.0,0.0,1.0,1.0,2.0,-0.011,-1.04311,1.0,3.8974123,,False,,383800,US (5천억+)
383310.KQ,ECOPRO HN,KQ,626101720200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.51,0.05884,0.29479998,,,False,,383310,US (5천억+)
460930.KQ,HYUNDAI HYMS,KQ,623567382760.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.188,0.09624,0.15201999,,,False,,460930,US (5천억+)
272290.KQ,INNOX Advanced Materials,KQ,624732078300.0,True,True,True,5,2868.0,2712.0,2712.0,2712.0,2574.0,3481.0,4002.5,True,True,True,1.0,1.0,0.0,0.0,2.0,-0.017,0.12385,0.34689,9.336397,,False,,272290,US (5천억+)
389650.KQ,NEXTBIOMEDICAL,KQ,623495336000.0,True,True,True,5,-612.0,0.0,0.0,0.0,0.0,949.0,0.0,True,True,True,0.0,0.0,0.0,0.0,3.0,0.706,-0.11630999,0.69486,57.63962,,False,,389650,US (5천억+)
336570.KQ,WONTECH,KQ,622584767240.0,True,True,True,5,510.5,526.3333,603.3593,603.3593,603.3593,706.5782,739.8152,True,True,True,0.0,0.0,2.0,0.0,4.0,0.26,0.26413,0.67323995,11.845823,,False,,336570,US (5천억+)
211050.KQ,Incar Financial Service,KQ,621707351340.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.405,0.08518,0.1842,,,False,,211050,US (5천억+)
006110.KS,SamaAlum,KS,1226512200500.0,True,True,False,5,507.0,0.0,0.0,0.0,0.0,,,True,True,True,0.0,0.0,0.0,0.0,,0.103,-0.10533,0.074489996,,,False,,006110,Ext (1천억~5천억)
439960.KQ,,KQ,1302016138300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,-0.311,-1.20149,0.50387,,,False,,439960,Ext (1천억~5천억)
033790.KQ,FINO,KQ,1262969627920.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.36,-0.58672,0.054619998,,,False,,033790,Ext (1천억~5천억)
006340.KS,DaewonCbl,KS,1147202906080.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.217,-0.032780003,0.04718,,,False,,006340,Ext (1천억~5천억)
083450.KQ,GST,KQ,1225595000000.0,True,True,False,5,3288.0,3033.0,3033.0,3033.0,3033.0,,,True,True,True,1.0,1.0,0.0,0.0,,,,,,,False,,083450,Ext (1천억~5천억)
199800.KQ,ToolGen,KQ,1175493450300.0,True,False,False,0,,,,,,,,False,False,False,,,,,,1.383,-17.17063,0.8557,,,False,,199800,Ext (1천억~5천억)
094170.KQ,DONGWOON ANATECH,KQ,1005767921600.0,True,True,True,5,380.0,1077.0,1077.0,1077.0,1077.0,799.0,1348.0,True,True,True,0.0,0.0,0.0,0.0,,0.765,-0.00569,0.28022,63.07885,,False,,094170,Ext (1천억~5천억)
327260.KQ,RF Materials,KQ,999877389500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.42,0.13108,0.17009,,,False,,327260,Ext (1천억~5천억)
031330.KQ,SAMT,KQ,944953383150.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.399,0.04299,0.04302,,,False,,031330,Ext (1천억~5천억)
336370.KS,Solus Advanced Materials,KS,796966854400.0,True,True,True,5,-490.0,-187.9948,-161.7448,-135.39584,-140.11137,324.0,249.5,True,True,True,0.0,0.0,1.0,1.0,4.0,0.023,-0.12939,0.063260004,36.203705,,True,,336370,Ext (1천억~5천억)
077360.KQ,DSHM,KQ,822864106220.0,True,True,True,5,513.0,423.0,423.0,423.0,0.0,912.0,0.0,True,True,True,1.0,1.0,0.0,0.0,1.0,,,,,,False,,077360,Ext (1천억~5천억)
059090.KQ,MiCo,KQ,828736094400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.957,0.040489998,0.33163,,,False,,059090,Ext (1천억~5천억)
0011T0.KQ,CHAEVI,KQ,778039206400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.215,-0.00956,0.01988,,,False,,0011T0,Ext (1천억~5천억)
368770.KQ,FIBERPRO,KQ,749076330000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.263,0.24322,0.42658,,,False,,368770,Ext (1천억~5천억)
033640.KQ,NEPES,KQ,728670783200.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.171,0.010720001,0.19344,,,False,,033640,Ext (1천억~5천억)
452260.KS,HANWHA GALLERIA,KS,705648980400.0,True,False,False,0,,,,,,,,False,False,False,,,,,,0.104,0.047020003,0.61272,,,False,,452260,Ext (1천억~5천억)
015860.KS,ILJINHOLDINGS,KS,708136381050.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.274,0.061890002,0.15506,,,False,,015860,Ext (1천억~5천억)
389500.KQ,SBB TECH,KQ,708139560800.0,True,True,True,5,-738.0,0.0,0.0,0.0,0.0,-357.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,0.379,-0.41485,0.053839996,-261.90475,,False,,389500,Ext (1천억~5천억)
092190.KQ,SEOUL VIOSYS,KQ,702703627560.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.232,0.06923,0.14421,,,False,,092190,Ext (1천억~5천억)
089890.KQ,KOSES,KQ,696568404000.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,089890,Ext (1천억~5천억)
089010.KQ,CHEMTRON,KQ,678347592150.0,True,True,True,5,1996.0,2448.0,3020.0,3020.0,3020.0,3389.0,3926.0,True,True,True,1.0,1.0,0.0,0.0,2.0,,,,,,False,,089010,Ext (1천억~5천억)
161000.KS,AK CHEMICAL,KS,665027852030.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.03,-0.015800001,0.08157,,,False,,161000,Ext (1천억~5천억)
217590.KS,TMC,KS,663795898750.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.034,-0.02773,0.082399994,,,False,,217590,Ext (1천억~5천억)
278280.KQ,Chunbo,KQ,675632580000.0,True,True,True,5,-785.96576,-785.96576,-785.96576,-1384.4829,-618.9863,576.2722,-34.6597,True,True,True,0.0,0.0,0.0,0.0,6.0,0.091,-0.073699996,0.09984,93.0116,,False,,278280,Ext (1천억~5천억)
016380.KS,KG DONGBU STL,KS,654058186380.0,True,True,True,5,1613.0,1474.0,1474.0,1482.0,1941.0,1691.5,2046.0,True,True,True,0.0,0.0,0.0,0.0,2.0,-0.056,-0.00695,0.08652,4.0910435,,False,,016380,Ext (1천억~5천억)
017900.KS,AUK,KS,651867333750.0,True,False,False,0,,,,,,,,True,False,False,,,,,,-0.073,-0.06141,0.13359,,,False,,017900,Ext (1천억~5천억)
332570.KQ,PS Electronics,KQ,662369963340.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.163,-0.04133,0.12949,,,False,,332570,Ext (1천억~5천억)
460860.KS,DONGKUK STEEL,KS,649368942530.0,True,True,True,5,228.0,228.0,228.0,490.0,490.0,476.0,817.5,True,True,True,0.0,0.0,1.0,1.0,2.0,-0.008,0.00088,0.085360005,28.907562,,False,,460860,Ext (1천억~5천억)
290550.KQ,DKT,KQ,651040036500.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.169,0.05284,0.08997,,,False,,290550,Ext (1천억~5천억)
033160.KQ,MKElectron,KQ,639843316000.0,True,True,True,5,1194.0,1194.0,796.0,0.0,0.0,1801.0,0.0,True,True,True,0.0,0.0,0.0,0.0,1.0,0.213,0.111949995,0.059660003,16.435314,,False,,033160,Ext (1천억~5천억)
125490.KQ,HALLACAST,KQ,637331065920.0,True,True,True,5,270.6,411.0,411.0,411.0,411.0,382.2,0.0,True,True,True,0.0,0.0,0.0,0.0,,0.137,0.02654,0.13077,42.700157,,False,,125490,Ext (1천억~5천억)
008060.KS,DAEDUCK,KS,625429089020.0,True,False,False,0,,,,,,,,True,False,False,,,,,,0.348,0.07043,0.1007,,,False,,008060,Ext (1천억~5천억)
041960.KQ,KOMIPHARM,KQ,636901586900.0,True,False,False,0,,,,,,,,True,False,False,,,,,,,,,,,False,,041960,Ext (1천억~5천억)
009900.KS,MS IND,KS,623869881370.0,True,True,True,5,1539.0,1905.3334,1905.3334,1905.3334,1905.3334,1995.6666,2124.0,True,True,True,0.0,0.0,1.0,1.0,3.0,0.071,0.02395,0.11253,5.892768,,False,,009900,Ext (1천억~5천억)
