combo,ratio,v,q,g,m,cagr,mdd,calmar,sharpe,sortino
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,25,5,20,50,6.14,62.68,0.098,0.422,0.413
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,10,10,20,60,8.16,65.01,0.126,0.442,0.449
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,15,10,30,45,-22.84,68.66,-0.333,-0.255,-0.265
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,20,10,15,55,8.59,61.62,0.139,0.472,0.439
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,25,10,25,40,-25.16,58.42,-0.431,-0.395,-0.419
oca_z+rev_accel_z+op_margin_z,0.6/0.3/0.1,10,5,25,60,-21.04,72.75,-0.289,-0.04,-0.038
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,10,25,50,-15.91,63.16,-0.252,-0.039,-0.038
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,20,10,20,50,-10.75,66.0,-0.163,0.062,0.06
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,10,20,55,-6.23,65.55,-0.095,0.168,0.16
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,25,10,20,45,-10.91,60.16,-0.181,0.059,0.057
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,5,20,60,8.32,67.2,0.124,0.466,0.447
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,20,5,25,50,-22.26,66.43,-0.335,-0.222,-0.212
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,10,10,30,50,-21.79,65.51,-0.333,-0.195,-0.211
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,15,20,50,-11.92,66.48,-0.179,0.044,0.042
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,20,10,25,45,-15.13,61.64,-0.245,-0.118,-0.123
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,25,5,20,50,-3.4,56.29,-0.06,0.228,0.223
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,10,10,20,60,-4.01,72.25,-0.055,0.189,0.187
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,15,10,30,45,-34.39,72.58,-0.474,-0.62,-0.624
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,20,10,15,55,18.26,62.46,0.292,0.649,0.61
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,25,10,25,40,-21.92,62.55,-0.351,-0.221,-0.211
oca_z+rev_accel_z+cfo_growth_z,0.5/0.3/0.2,10,5,25,60,-21.45,77.31,-0.277,-0.094,-0.084
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,10,25,50,-18.36,66.7,-0.275,-0.099,-0.096
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,20,10,20,50,-16.05,66.88,-0.24,-0.061,-0.057
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,10,20,55,-2.56,64.85,-0.039,0.251,0.243
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,25,10,20,45,-4.38,52.84,-0.083,0.165,0.166
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,5,20,60,8.92,70.6,0.126,0.478,0.461
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,20,5,25,50,-21.75,67.5,-0.322,-0.206,-0.192
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,10,10,30,50,-12.26,63.94,-0.192,0.012,0.013
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,15,20,50,-6.27,59.21,-0.106,0.126,0.125
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,20,10,25,45,-25.42,63.43,-0.401,-0.296,-0.281
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,25,5,20,50,2.45,56.3,0.044,0.348,0.327
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,10,10,20,60,2.94,65.55,0.045,0.338,0.331
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,15,10,30,45,-21.49,62.31,-0.345,-0.222,-0.242
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,20,10,15,55,13.15,63.83,0.206,0.557,0.524
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,25,10,25,40,-9.28,47.33,-0.196,0.032,0.033
oca_z+rev_accel_z+cfo_growth_z,0.6/0.2/0.2,10,5,25,60,-11.81,65.69,-0.18,0.051,0.048
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,10,25,50,-18.84,66.79,-0.282,-0.14,-0.134
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,20,10,20,50,-7.74,64.36,-0.12,0.136,0.132
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,10,20,55,2.81,64.44,0.044,0.359,0.343
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,25,10,20,45,-7.06,61.8,-0.114,0.149,0.146
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,5,20,60,-6.56,74.46,-0.088,0.276,0.242
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,20,5,25,50,-13.34,60.23,-0.221,0.002,0.002
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,10,10,30,50,-24.18,63.31,-0.382,-0.179,-0.176
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,15,20,50,0.56,61.85,0.009,0.288,0.285
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,20,10,25,45,-22.73,63.48,-0.358,-0.221,-0.215
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,25,5,20,50,-4.72,56.71,-0.083,0.195,0.189
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,10,10,20,60,-7.57,65.13,-0.116,0.096,0.094
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,15,10,30,45,-28.01,64.99,-0.431,-0.329,-0.338
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,20,10,15,55,15.15,55.75,0.272,0.59,0.567
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,25,10,25,40,-20.61,65.36,-0.315,-0.178,-0.172
oca_z+rev_accel_z+cfo_growth_z,0.4/0.4/0.2,10,5,25,60,-29.46,77.46,-0.38,-0.318,-0.288
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,10,25,50,-3.43,58.0,-0.059,0.239,0.232
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,20,10,20,50,-6.31,64.08,-0.099,0.17,0.159
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,10,20,55,-2.8,63.79,-0.044,0.247,0.237
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,25,10,20,45,-1.72,59.99,-0.029,0.228,0.231
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,5,20,60,15.3,65.18,0.235,0.595,0.562
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,20,5,25,50,-16.92,65.63,-0.258,-0.087,-0.082
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,10,10,30,50,-27.24,65.6,-0.415,-0.417,-0.421
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,15,20,50,-4.76,61.88,-0.077,0.167,0.171
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,20,10,25,45,-23.03,64.6,-0.356,-0.229,-0.216
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,25,5,20,50,1.78,57.39,0.031,0.337,0.326
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,10,10,20,60,9.09,67.39,0.135,0.462,0.45
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,15,10,30,45,-26.82,66.02,-0.406,-0.408,-0.416
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,20,10,15,55,18.48,59.98,0.308,0.655,0.615
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,25,10,25,40,-22.3,62.5,-0.357,-0.318,-0.319
oca_z+rev_accel_z+cfo_growth_z,0.5/0.2/0.3,10,5,25,60,4.17,65.48,0.064,0.364,0.357
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,10,25,50,-9.87,59.25,-0.167,0.098,0.095
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,20,10,20,50,-2.19,61.56,-0.036,0.254,0.248
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,10,20,55,3.54,59.14,0.06,0.375,0.358
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,25,10,20,45,-4.0,60.74,-0.066,0.213,0.206
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,5,20,60,10.92,61.56,0.177,0.512,0.488
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,20,5,25,50,-16.22,60.81,-0.267,-0.062,-0.06
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,10,10,30,50,-27.5,66.38,-0.414,-0.401,-0.397
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,15,20,50,-2.9,63.87,-0.045,0.251,0.247
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,20,10,25,45,-14.09,63.47,-0.222,-0.014,-0.014
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,25,5,20,50,1.77,56.69,0.031,0.335,0.322
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,10,10,20,60,-17.16,76.2,-0.225,0.003,0.003
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,15,10,30,45,-25.36,61.95,-0.409,-0.365,-0.378
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,20,10,15,55,28.51,55.61,0.513,0.823,0.78
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,25,10,25,40,-18.93,65.76,-0.288,-0.136,-0.128
oca_z+rev_accel_z+cfo_growth_z,0.4/0.3/0.3,10,5,25,60,-5.03,67.08,-0.075,0.157,0.151
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,10,25,50,-23.66,67.5,-0.35,-0.235,-0.233
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,20,10,20,50,-9.98,70.53,-0.142,0.093,0.088
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,10,20,55,-2.81,68.19,-0.041,0.247,0.244
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,25,10,20,45,-6.83,58.76,-0.116,0.101,0.098
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,5,20,60,13.32,66.86,0.199,0.559,0.536
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,20,5,25,50,-6.46,66.67,-0.097,0.173,0.167
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,10,10,30,50,-23.87,73.08,-0.327,-0.283,-0.309
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,15,20,50,-10.18,65.73,-0.155,0.091,0.089
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,20,10,25,45,-20.19,66.0,-0.306,-0.132,-0.13
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,25,5,20,50,7.62,58.19,0.131,0.45,0.419
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,10,10,20,60,-2.1,67.75,-0.031,0.235,0.241
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,15,10,30,45,-15.98,59.7,-0.268,-0.081,-0.089
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,20,10,15,55,18.07,53.37,0.339,0.624,0.701
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,25,10,25,40,-14.68,56.5,-0.26,-0.107,-0.113
oca_z+rev_accel_z+cfo_growth_z,0.7/0.2/0.1,10,5,25,60,-5.59,67.69,-0.083,0.155,0.159
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,10,25,50,-14.89,68.15,-0.218,-0.035,-0.034
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,10,20,50,-7.43,59.32,-0.125,0.14,0.137
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,10,20,55,7.05,62.83,0.112,0.439,0.421
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,25,10,20,45,-11.22,65.35,-0.172,0.047,0.045
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,5,20,60,-5.0,73.32,-0.068,0.307,0.269
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,5,25,50,-16.88,57.59,-0.293,-0.084,-0.08
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,10,30,50,-22.06,68.88,-0.32,-0.09,-0.085
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,15,20,50,5.72,61.62,0.093,0.386,0.391
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,10,25,45,-23.24,67.79,-0.343,-0.252,-0.244
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,25,5,20,50,-7.75,58.73,-0.132,0.135,0.132
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,10,20,60,-11.56,73.67,-0.157,0.148,0.129
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,15,10,30,45,-19.71,65.87,-0.299,-0.095,-0.096
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,20,10,15,55,28.31,56.78,0.499,0.822,0.771
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,25,10,25,40,-16.09,64.24,-0.25,-0.07,-0.066
oca_z+rev_accel_z+cfo_growth_z,0.3/0.4/0.3,10,5,25,60,-15.74,74.37,-0.212,0.026,0.024
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,10,25,50,-18.42,66.5,-0.277,-0.103,-0.101
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,10,20,50,-14.81,66.32,-0.223,-0.027,-0.025
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,10,20,55,-4.73,70.84,-0.067,0.204,0.196
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,25,10,20,45,-12.36,61.6,-0.201,0.019,0.018
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,5,20,60,9.26,69.81,0.133,0.484,0.471
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,5,25,50,-9.27,64.73,-0.143,0.1,0.098
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,10,30,50,-17.56,65.85,-0.267,-0.115,-0.119
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,15,20,50,-15.23,66.98,-0.227,-0.025,-0.024
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,10,25,45,-18.61,65.42,-0.285,-0.167,-0.171
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,25,5,20,50,-4.74,58.75,-0.081,0.193,0.182
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,10,20,60,5.51,65.49,0.084,0.39,0.397
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,15,10,30,45,-37.08,75.01,-0.494,-0.685,-0.711
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,20,10,15,55,8.29,59.85,0.139,0.465,0.439
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,25,10,25,40,-15.25,58.54,-0.261,-0.032,-0.031
oca_z+rev_accel_z+cfo_growth_z,0.6/0.3/0.1,10,5,25,60,-20.79,76.12,-0.273,-0.07,-0.064
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,25,50,-18.18,69.37,-0.262,-0.104,-0.101
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,20,50,-16.51,69.91,-0.236,-0.076,-0.071
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,20,55,-16.3,70.11,-0.233,-0.064,-0.062
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,10,20,45,-8.36,61.91,-0.135,0.112,0.103
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,5,20,60,2.26,68.17,0.033,0.35,0.338
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,5,25,50,-25.53,69.01,-0.37,-0.301,-0.282
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,10,30,50,-18.92,67.19,-0.282,-0.174,-0.183
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,15,20,50,-20.36,65.98,-0.309,-0.177,-0.168
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,25,45,-32.95,72.64,-0.454,-0.538,-0.503
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,5,20,50,1.38,59.42,0.023,0.328,0.3
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,10,20,60,-10.06,67.35,-0.149,0.092,0.09
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,15,10,30,45,-24.4,65.96,-0.37,-0.335,-0.341
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,20,10,15,55,20.03,52.17,0.384,0.668,0.727
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,25,10,25,40,-31.65,63.63,-0.497,-0.62,-0.615
oca_z+gp_growth_z+op_margin_z,0.5/0.3/0.2,10,5,25,60,-10.28,64.83,-0.159,0.088,0.087
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,25,50,-22.24,70.48,-0.315,-0.209,-0.203
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,20,50,-13.83,70.85,-0.195,-0.013,-0.012
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,20,55,-17.68,73.08,-0.242,-0.1,-0.097
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,10,20,45,-17.59,65.92,-0.267,-0.104,-0.097
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,5,20,60,8.79,67.85,0.13,0.475,0.456
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,5,25,50,-12.9,63.99,-0.202,0.022,0.021
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,10,30,50,-8.69,63.29,-0.137,0.072,0.075
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,15,20,50,-16.68,68.15,-0.245,-0.07,-0.068
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,25,45,-31.62,70.43,-0.449,-0.49,-0.464
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,5,20,50,4.67,60.54,0.077,0.395,0.365
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,10,20,60,-13.24,72.54,-0.183,0.009,0.009
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,15,10,30,45,-30.17,72.58,-0.416,-0.528,-0.533
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,20,10,15,55,21.46,57.19,0.375,0.7,0.751
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,25,10,25,40,-26.21,60.19,-0.435,-0.428,-0.43
oca_z+gp_growth_z+op_margin_z,0.6/0.2/0.2,10,5,25,60,-10.25,68.26,-0.15,0.088,0.087
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,25,50,-20.19,62.24,-0.324,-0.158,-0.151
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,20,50,-18.33,69.97,-0.262,-0.122,-0.111
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,20,55,-21.4,71.9,-0.298,-0.202,-0.195
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,10,20,45,-10.74,61.34,-0.175,0.054,0.049
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,5,20,60,-2.88,64.13,-0.045,0.241,0.229
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,5,25,50,-24.61,69.37,-0.355,-0.278,-0.258
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,10,30,50,-27.8,68.71,-0.405,-0.443,-0.462
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,15,20,50,-19.53,68.89,-0.283,-0.157,-0.149
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,25,45,-31.52,70.16,-0.449,-0.488,-0.453
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,5,20,50,-4.61,59.06,-0.078,0.2,0.184
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,10,20,60,-12.82,68.29,-0.188,0.033,0.032
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,15,10,30,45,-20.8,58.74,-0.354,-0.242,-0.246
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,20,10,15,55,18.37,52.62,0.349,0.633,0.685
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,25,10,25,40,-29.59,65.77,-0.45,-0.428,-0.397
oca_z+gp_growth_z+op_margin_z,0.4/0.4/0.2,10,5,25,60,-13.8,68.29,-0.202,0.013,0.013
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,25,50,-21.35,69.59,-0.307,-0.183,-0.18
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,20,50,-6.39,67.5,-0.095,0.162,0.15
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,20,55,-16.11,72.37,-0.223,-0.059,-0.058
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,10,20,45,-11.0,65.49,-0.168,0.051,0.047
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,5,20,60,4.59,66.15,0.069,0.396,0.378
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,5,25,50,-18.66,64.97,-0.287,-0.131,-0.122
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,10,30,50,-18.16,65.94,-0.275,-0.168,-0.175
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,15,20,50,-16.29,65.66,-0.248,-0.075,-0.071
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,25,45,-29.32,66.37,-0.442,-0.438,-0.409
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,5,20,50,-3.31,61.47,-0.054,0.226,0.206
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,10,20,60,-13.21,70.4,-0.188,0.01,0.009
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,15,10,30,45,-30.54,71.15,-0.429,-0.546,-0.552
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,20,10,15,55,27.1,52.89,0.512,0.81,0.883
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,25,10,25,40,-23.74,58.1,-0.409,-0.358,-0.358
oca_z+gp_growth_z+op_margin_z,0.5/0.2/0.3,10,5,25,60,-19.71,71.18,-0.277,-0.055,-0.051
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,25,50,-28.53,71.71,-0.398,-0.388,-0.371
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,20,50,-11.77,67.82,-0.174,0.037,0.034
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,20,55,-25.18,74.7,-0.337,-0.304,-0.291
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,10,20,45,-13.03,63.1,-0.206,0.002,0.002
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,5,20,60,-0.85,67.3,-0.013,0.285,0.268
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,5,25,50,-22.15,70.9,-0.312,-0.217,-0.201
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,10,30,50,-23.52,69.89,-0.337,-0.302,-0.315
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,15,20,50,-18.47,66.5,-0.278,-0.128,-0.121
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,25,45,-31.11,67.76,-0.459,-0.493,-0.457
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,5,20,50,8.95,47.18,0.19,0.429,0.472
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,10,20,60,-1.21,65.2,-0.019,0.282,0.275
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,15,10,30,45,-27.23,66.6,-0.409,-0.434,-0.437
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,20,10,15,55,17.86,52.83,0.338,0.623,0.682
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,25,10,25,40,-29.16,64.49,-0.452,-0.411,-0.378
oca_z+gp_growth_z+op_margin_z,0.4/0.3/0.3,10,5,25,60,-17.46,70.08,-0.249,0.001,0.001
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,25,50,-22.86,72.1,-0.317,-0.209,-0.207
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,20,50,-1.28,68.13,-0.019,0.277,0.264
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,20,55,-12.18,68.22,-0.179,0.038,0.038
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,10,20,45,-16.79,64.78,-0.259,-0.086,-0.079
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,5,20,60,9.9,67.69,0.146,0.496,0.477
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,5,25,50,-17.13,64.07,-0.267,-0.081,-0.076
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,10,30,50,-17.9,68.82,-0.26,-0.156,-0.162
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,15,20,50,-17.09,71.65,-0.238,-0.064,-0.064
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,25,45,-21.25,57.81,-0.368,-0.184,-0.177
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,5,20,50,15.31,59.21,0.259,0.596,0.549
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,10,20,60,-14.27,71.78,-0.199,-0.015,-0.014
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,15,10,30,45,-32.83,73.72,-0.445,-0.618,-0.614
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,20,10,15,55,31.74,49.67,0.639,0.893,0.996
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,25,10,25,40,-26.56,58.86,-0.451,-0.435,-0.439
oca_z+gp_growth_z+op_margin_z,0.7/0.2/0.1,10,5,25,60,-12.08,66.85,-0.181,0.044,0.043
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,25,50,-21.9,67.25,-0.326,-0.2,-0.192
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,20,10,20,50,-14.0,68.64,-0.204,-0.014,-0.013
oca_z+gp_growth_z+op_margin_z,0.3/0.4/0.3,15,10,20,55,-23.71,74.81,-0.317,-0.263,-0.251
