gsub,v,q,g,m,e,x,s,cagr,mdd,cal,sh,sort
2f_oca_opm,15,15,10,60,5,8,5,8.18,60.89,0.134,0.422,0.432
2f_oca_opm,15,15,10,60,5,8,7,8.67,61.4,0.141,0.437,0.442
2f_oca_opm,15,15,10,60,5,10,5,7.09,58.86,0.12,0.398,0.402
2f_oca_opm,15,15,10,60,5,10,7,11.42,54.78,0.208,0.496,0.494
2f_oca_opm,15,15,10,60,7,8,5,23.98,58.14,0.412,0.746,0.759
2f_oca_opm,15,15,10,60,7,8,7,5.33,58.48,0.091,0.388,0.359
2f_oca_opm,15,15,10,60,7,10,5,23.49,51.09,0.46,0.748,0.804
2f_oca_opm,15,15,10,60,7,10,7,19.28,40.94,0.471,0.679,0.761
2f_oca_opm,15,15,15,55,3,6,5,8.49,65.15,0.13,0.445,0.469
2f_oca_opm,15,15,15,55,3,6,7,8.49,65.15,0.13,0.445,0.469
2f_oca_opm,15,15,15,55,3,8,5,11.41,64.27,0.178,0.498,0.519
2f_oca_opm,15,15,15,55,3,8,7,11.41,64.27,0.178,0.498,0.519
2f_oca_opm,15,15,15,55,3,10,5,5.24,64.13,0.082,0.382,0.396
2f_oca_opm,15,15,15,55,3,10,7,3.34,65.2,0.051,0.345,0.358
2f_oca_opm,15,15,15,55,5,6,5,-3.44,63.83,-0.054,0.235,0.225
2f_oca_opm,15,15,15,55,5,6,7,0.9,64.16,0.014,0.323,0.306
2f_oca_opm,15,15,15,55,5,8,5,3.36,56.11,0.06,0.314,0.32
2f_oca_opm,15,15,15,55,5,8,7,8.09,51.71,0.156,0.424,0.429
2f_oca_opm,15,15,15,55,5,10,5,4.18,52.53,0.08,0.317,0.349
2f_oca_opm,15,15,15,55,5,10,7,2.14,53.03,0.04,0.291,0.296
2f_oca_opm,15,15,15,55,7,8,5,10.42,53.63,0.194,0.471,0.484
2f_oca_opm,15,15,15,55,7,8,7,5.32,60.42,0.088,0.387,0.36
2f_oca_opm,15,15,15,55,7,10,5,-1.33,55.41,-0.024,0.179,0.197
2f_oca_opm,15,15,15,55,7,10,7,-0.55,60.58,-0.009,0.254,0.236
2f_oca_opm,15,15,20,50,3,6,5,-9.17,71.7,-0.128,0.085,0.088
2f_oca_opm,15,15,20,50,3,6,7,-9.17,71.7,-0.128,0.085,0.088
2f_oca_opm,15,15,20,50,3,8,5,-18.3,73.73,-0.248,-0.137,-0.141
2f_oca_opm,15,15,20,50,3,8,7,-19.93,73.79,-0.27,-0.178,-0.185
2f_oca_opm,15,15,20,50,3,10,5,-15.04,72.54,-0.207,-0.071,-0.071
2f_oca_opm,15,15,20,50,3,10,7,-17.88,72.77,-0.246,-0.144,-0.144
2f_oca_opm,15,15,20,50,5,6,5,-3.44,65.54,-0.052,0.233,0.225
2f_oca_opm,15,15,20,50,5,6,7,-3.41,66.1,-0.052,0.233,0.225
2f_oca_opm,15,15,20,50,5,8,5,-11.8,68.16,-0.173,0.037,0.035
2f_oca_opm,15,15,20,50,5,8,7,-14.77,67.87,-0.218,-0.042,-0.039
2f_oca_opm,15,15,20,50,5,10,5,-17.66,68.23,-0.259,-0.114,-0.105
2f_oca_opm,15,15,20,50,5,10,7,-12.92,67.17,-0.192,-0.004,-0.003
2f_oca_opm,15,15,20,50,7,8,5,-14.59,68.96,-0.212,-0.07,-0.069
2f_oca_opm,15,15,20,50,7,8,7,-20.61,69.13,-0.298,-0.138,-0.124
2f_oca_opm,15,15,20,50,7,10,5,-15.92,66.2,-0.241,-0.113,-0.109
2f_oca_opm,15,15,20,50,7,10,7,-10.61,58.78,-0.181,-0.017,-0.017
2f_oca_opm,15,15,25,45,3,6,5,-25.56,72.87,-0.351,-0.289,-0.312
2f_oca_opm,15,15,25,45,3,6,7,-25.56,72.87,-0.351,-0.289,-0.312
2f_oca_opm,15,15,25,45,3,8,5,-29.25,71.84,-0.407,-0.425,-0.445
2f_oca_opm,15,15,25,45,3,8,7,-28.6,71.33,-0.401,-0.406,-0.425
2f_oca_opm,15,15,25,45,3,10,5,-29.37,72.44,-0.405,-0.445,-0.46
2f_oca_opm,15,15,25,45,3,10,7,-29.14,72.04,-0.405,-0.438,-0.453
2f_oca_opm,15,15,25,45,5,6,5,-21.88,71.46,-0.306,-0.271,-0.273
2f_oca_opm,15,15,25,45,5,6,7,-21.92,69.74,-0.314,-0.279,-0.282
2f_oca_opm,15,15,25,45,5,8,5,-17.55,67.26,-0.261,-0.168,-0.169
2f_oca_opm,15,15,25,45,5,8,7,-18.61,64.88,-0.287,-0.218,-0.215
2f_oca_opm,15,15,25,45,5,10,5,-26.8,69.51,-0.386,-0.445,-0.436
2f_oca_opm,15,15,25,45,5,10,7,-22.48,66.29,-0.339,-0.338,-0.331
2f_oca_opm,15,15,25,45,7,8,5,-16.69,67.42,-0.247,-0.132,-0.129
2f_oca_opm,15,15,25,45,7,8,7,-22.48,70.95,-0.317,-0.25,-0.235
2f_oca_opm,15,15,25,45,7,10,5,-18.77,70.2,-0.267,-0.182,-0.18
2f_oca_opm,15,15,25,45,7,10,7,-26.88,74.14,-0.363,-0.369,-0.345
2f_oca_opm,15,15,30,40,3,6,5,-19.59,72.89,-0.269,-0.189,-0.229
2f_oca_opm,15,15,30,40,3,6,7,-19.48,72.79,-0.268,-0.186,-0.225
2f_oca_opm,15,15,30,40,3,8,5,-26.52,73.1,-0.363,-0.414,-0.487
2f_oca_opm,15,15,30,40,3,8,7,-25.91,73.01,-0.355,-0.396,-0.466
2f_oca_opm,15,15,30,40,3,10,5,-26.17,73.37,-0.357,-0.344,-0.371
2f_oca_opm,15,15,30,40,3,10,7,-27.13,74.19,-0.366,-0.374,-0.403
2f_oca_opm,15,15,30,40,5,6,5,-26.61,72.6,-0.366,-0.496,-0.566
2f_oca_opm,15,15,30,40,5,6,7,-20.84,67.74,-0.308,-0.368,-0.455
2f_oca_opm,15,15,30,40,5,8,5,-33.84,77.57,-0.436,-0.743,-0.826
2f_oca_opm,15,15,30,40,5,8,7,-26.1,70.1,-0.372,-0.498,-0.548
2f_oca_opm,15,15,30,40,5,10,5,-31.75,76.47,-0.415,-0.578,-0.594
2f_oca_opm,15,15,30,40,5,10,7,-27.93,69.55,-0.402,-0.564,-0.618
2f_oca_opm,15,15,30,40,7,8,5,-32.84,72.69,-0.452,-0.653,-0.663
2f_oca_opm,15,15,30,40,7,8,7,-16.94,64.26,-0.264,-0.243,-0.27
2f_oca_opm,15,15,30,40,7,10,5,-27.72,69.2,-0.401,-0.484,-0.493
2f_oca_opm,15,15,30,40,7,10,7,-13.97,60.68,-0.23,-0.158,-0.176
2f_oca_opm,15,15,35,35,3,6,5,-44.25,83.58,-0.529,-0.899,-1.048
2f_oca_opm,15,15,35,35,3,6,7,-44.25,83.58,-0.529,-0.899,-1.048
2f_oca_opm,15,15,35,35,3,8,5,-43.36,82.34,-0.527,-0.896,-1.013
2f_oca_opm,15,15,35,35,3,8,7,-43.53,82.47,-0.528,-0.901,-1.018
2f_oca_opm,15,15,35,35,3,10,5,-42.13,81.43,-0.517,-0.859,-0.968
2f_oca_opm,15,15,35,35,3,10,7,-42.77,81.91,-0.522,-0.884,-0.993
2f_oca_opm,15,15,35,35,5,6,5,-30.14,72.67,-0.415,-0.661,-0.847
2f_oca_opm,15,15,35,35,5,6,7,-31.66,73.48,-0.431,-0.689,-0.838
2f_oca_opm,15,15,35,35,5,8,5,-33.27,77.01,-0.432,-0.793,-0.993
2f_oca_opm,15,15,35,35,5,8,7,-31.19,74.67,-0.418,-0.695,-0.826
2f_oca_opm,15,15,35,35,5,10,5,-28.87,72.47,-0.398,-0.636,-0.811
2f_oca_opm,15,15,35,35,5,10,7,-29.84,72.96,-0.409,-0.661,-0.787
2f_oca_opm,15,15,35,35,7,8,5,-26.86,69.37,-0.387,-0.603,-0.769
2f_oca_opm,15,15,35,35,7,8,7,-5.52,51.79,-0.107,0.011,0.017
2f_oca_opm,15,15,35,35,7,10,5,-27.08,69.26,-0.391,-0.613,-0.787
2f_oca_opm,15,15,35,35,7,10,7,-6.35,53.39,-0.119,-0.015,-0.023
2f_oca_opm,15,15,40,30,3,6,5,-47.33,86.58,-0.547,-1.03,-1.169
2f_oca_opm,15,15,40,30,3,6,7,-47.33,86.58,-0.547,-1.03,-1.169
2f_oca_opm,15,15,40,30,3,8,5,-46.26,85.89,-0.539,-1.007,-1.129
2f_oca_opm,15,15,40,30,3,8,7,-46.72,86.02,-0.543,-1.026,-1.151
2f_oca_opm,15,15,40,30,3,10,5,-47.97,86.45,-0.555,-1.074,-1.207
2f_oca_opm,15,15,40,30,3,10,7,-48.51,86.74,-0.559,-1.098,-1.231
2f_oca_opm,15,15,40,30,5,6,5,-25.65,68.75,-0.373,-0.507,-0.656
2f_oca_opm,15,15,40,30,5,6,7,-26.83,70.23,-0.382,-0.52,-0.635
2f_oca_opm,15,15,40,30,5,8,5,-15.93,62.04,-0.257,-0.256,-0.375
2f_oca_opm,15,15,40,30,5,8,7,-18.21,62.03,-0.294,-0.328,-0.467
2f_oca_opm,15,15,40,30,5,10,5,-18.03,64.66,-0.279,-0.321,-0.47
2f_oca_opm,15,15,40,30,5,10,7,-18.0,61.78,-0.291,-0.327,-0.465
2f_oca_opm,15,15,40,30,7,8,5,-11.5,59.53,-0.193,-0.133,-0.201
2f_oca_opm,15,15,40,30,7,8,7,-6.12,45.22,-0.135,0.011,0.016
2f_oca_opm,15,15,40,30,7,10,5,-10.75,59.23,-0.182,-0.118,-0.18
2f_oca_opm,15,15,40,30,7,10,7,-4.72,46.17,-0.102,0.042,0.066
2f_oca_opm,15,15,45,25,3,6,5,-50.21,84.86,-0.592,-1.063,-1.219
2f_oca_opm,15,15,45,25,3,6,7,-50.21,84.86,-0.592,-1.063,-1.219
2f_oca_opm,15,15,45,25,3,8,5,-47.01,82.24,-0.572,-0.973,-1.102
2f_oca_opm,15,15,45,25,3,8,7,-47.01,82.24,-0.572,-0.973,-1.102
2f_oca_opm,15,15,45,25,3,10,5,-50.06,83.12,-0.602,-1.106,-1.246
2f_oca_opm,15,15,45,25,3,10,7,-50.04,83.11,-0.602,-1.105,-1.244
2f_oca_opm,15,15,45,25,5,6,5,-29.02,73.46,-0.395,-0.519,-0.6
2f_oca_opm,15,15,45,25,5,6,7,-30.9,73.84,-0.418,-0.585,-0.671
2f_oca_opm,15,15,45,25,5,8,5,-2.37,47.17,-0.05,0.141,0.215
2f_oca_opm,15,15,45,25,5,8,7,-6.53,48.93,-0.133,0.032,0.047
2f_oca_opm,15,15,45,25,5,10,5,-5.89,48.39,-0.122,0.046,0.07
2f_oca_opm,15,15,45,25,5,10,7,-9.44,50.43,-0.187,-0.053,-0.079
2f_oca_opm,15,15,45,25,7,8,5,-9.1,56.48,-0.161,-0.065,-0.1
2f_oca_opm,15,15,45,25,7,8,7,-6.36,45.04,-0.141,0.003,0.005
2f_oca_opm,15,15,45,25,7,10,5,-17.12,65.63,-0.261,-0.303,-0.464
2f_oca_opm,15,15,45,25,7,10,7,-17.23,57.27,-0.301,-0.352,-0.521
2f_oca_opm,15,15,50,20,3,6,5,-46.79,81.91,-0.571,-0.99,-1.197
2f_oca_opm,15,15,50,20,3,6,7,-46.79,81.91,-0.571,-0.99,-1.197
2f_oca_opm,15,15,50,20,3,8,5,-48.48,83.0,-0.584,-1.075,-1.25
2f_oca_opm,15,15,50,20,3,8,7,-48.48,83.0,-0.584,-1.075,-1.25
2f_oca_opm,15,15,50,20,3,10,5,-45.82,80.52,-0.569,-1.037,-1.26
2f_oca_opm,15,15,50,20,3,10,7,-45.72,80.43,-0.568,-1.033,-1.255
2f_oca_opm,15,15,50,20,5,6,5,-30.58,66.07,-0.463,-0.643,-0.792
2f_oca_opm,15,15,50,20,5,6,7,-31.23,67.01,-0.466,-0.665,-0.822
2f_oca_opm,15,15,50,20,5,8,5,-28.44,61.12,-0.465,-0.6,-0.799
2f_oca_opm,15,15,50,20,5,8,7,-30.04,63.62,-0.472,-0.646,-0.805
2f_oca_opm,15,15,50,20,5,10,5,-17.63,45.6,-0.387,-0.307,-0.471
2f_oca_opm,15,15,50,20,5,10,7,-20.31,50.81,-0.4,-0.406,-0.609
2f_oca_opm,15,15,50,20,7,8,5,-22.17,58.14,-0.381,-0.415,-0.566
2f_oca_opm,15,15,50,20,7,8,7,-3.23,40.56,-0.08,0.177,0.453
2f_oca_opm,15,15,50,20,7,10,5,-11.91,53.29,-0.223,-0.135,-0.209
2f_oca_opm,15,15,50,20,7,10,7,-21.07,60.38,-0.349,-0.499,-0.739
2f_oca_opm,15,15,55,15,3,6,5,-42.55,77.52,-0.549,-0.823,-0.98
2f_oca_opm,15,15,55,15,3,6,7,-42.55,77.52,-0.549,-0.823,-0.98
2f_oca_opm,15,15,55,15,3,8,5,-41.65,76.67,-0.543,-0.81,-0.965
2f_oca_opm,15,15,55,15,3,8,7,-41.65,76.67,-0.543,-0.81,-0.965
2f_oca_opm,15,15,55,15,3,10,5,-38.32,74.66,-0.513,-0.725,-0.887
2f_oca_opm,15,15,55,15,3,10,7,-38.32,74.66,-0.513,-0.725,-0.887
2f_oca_opm,15,15,55,15,5,6,5,1.16,48.13,0.024,0.302,0.801
2f_oca_opm,15,15,55,15,5,6,7,2.54,46.35,0.055,0.318,0.845
2f_oca_opm,15,15,55,15,5,8,5,-23.07,52.99,-0.435,-0.504,-0.756
2f_oca_opm,15,15,55,15,5,8,7,9.74,34.79,0.28,0.391,1.244
2f_oca_opm,15,15,55,15,5,10,5,-19.8,49.7,-0.398,-0.395,-0.622
2f_oca_opm,15,15,55,15,5,10,7,-20.58,50.61,-0.407,-0.421,-0.64
2f_oca_opm,15,15,55,15,7,8,5,-25.65,57.09,-0.449,-0.617,-0.954
2f_oca_opm,15,15,55,15,7,8,7,6.51,38.56,0.169,0.352,1.422
2f_oca_opm,15,15,55,15,7,10,5,-21.79,53.02,-0.411,-0.46,-0.725
2f_oca_opm,15,15,55,15,7,10,7,-28.37,60.12,-0.472,-0.781,-1.171
2f_oca_opm,15,15,60,10,3,6,5,-28.41,71.76,-0.396,-0.379,-0.461
2f_oca_opm,15,15,60,10,3,6,7,-28.41,71.76,-0.396,-0.379,-0.461
2f_oca_opm,15,15,60,10,3,8,5,-25.66,61.26,-0.419,-0.351,-0.436
2f_oca_opm,15,15,60,10,3,8,7,-25.66,61.26,-0.419,-0.351,-0.436
2f_oca_opm,15,15,60,10,3,10,5,-19.73,58.47,-0.337,-0.223,-0.297
2f_oca_opm,15,15,60,10,3,10,7,-19.73,58.47,-0.337,-0.223,-0.297
2f_oca_opm,15,15,60,10,5,6,5,-39.3,74.29,-0.529,-0.889,-1.001
2f_oca_opm,15,15,60,10,5,6,7,-1.57,52.37,-0.03,0.269,0.691
2f_oca_opm,15,15,60,10,5,8,5,-16.78,52.14,-0.322,-0.068,-0.125
2f_oca_opm,15,15,60,10,5,8,7,-19.46,49.78,-0.391,-0.199,-0.314
2f_oca_opm,15,15,60,10,5,10,5,-28.12,60.51,-0.465,-0.626,-0.827
2f_oca_opm,15,15,60,10,5,10,7,-12.84,49.43,-0.26,-0.01,-0.017
2f_oca_opm,15,15,60,10,7,8,5,-34.73,68.24,-0.509,-0.869,-1.13
2f_oca_opm,15,15,60,10,7,8,7,-1.47,43.2,-0.034,0.272,1.012
2f_oca_opm,15,15,60,10,7,10,5,-29.5,63.95,-0.461,-0.671,-0.89
2f_oca_opm,15,15,60,10,7,10,7,-12.59,43.53,-0.289,-0.044,-0.093
2f_oca_opm,15,20,10,55,3,6,5,20.83,62.14,0.335,0.665,0.684
2f_oca_opm,15,20,10,55,3,6,7,20.83,62.14,0.335,0.665,0.684
2f_oca_opm,15,20,10,55,3,8,5,12.52,63.13,0.198,0.52,0.515
2f_oca_opm,15,20,10,55,3,8,7,12.46,63.13,0.197,0.519,0.514
2f_oca_opm,15,20,10,55,3,10,5,4.73,61.84,0.076,0.365,0.355
2f_oca_opm,15,20,10,55,3,10,7,5.47,61.26,0.089,0.381,0.371
2f_oca_opm,15,20,10,55,5,6,5,-3.22,65.88,-0.049,0.229,0.212
2f_oca_opm,15,20,10,55,5,6,7,-7.15,68.1,-0.105,0.141,0.132
2f_oca_opm,15,20,10,55,5,8,5,15.23,47.39,0.321,0.569,0.619
2f_oca_opm,15,20,10,55,5,8,7,-1.21,58.23,-0.021,0.214,0.214
2f_oca_opm,15,20,10,55,5,10,5,6.98,53.12,0.131,0.383,0.405
2f_oca_opm,15,20,10,55,5,10,7,-6.73,58.48,-0.115,0.064,0.061
2f_oca_opm,15,20,10,55,7,8,5,18.88,44.87,0.421,0.641,0.715
2f_oca_opm,15,20,10,55,7,8,7,17.86,56.24,0.318,0.617,0.656
2f_oca_opm,15,20,10,55,7,10,5,16.67,49.5,0.337,0.601,0.654
2f_oca_opm,15,20,10,55,7,10,7,11.35,57.45,0.198,0.494,0.49
2f_oca_opm,15,20,15,50,3,6,5,13.49,64.43,0.209,0.536,0.555
2f_oca_opm,15,20,15,50,3,6,7,13.49,64.43,0.209,0.536,0.555
2f_oca_opm,15,20,15,50,3,8,5,10.01,64.36,0.155,0.473,0.487
2f_oca_opm,15,20,15,50,3,8,7,9.7,64.36,0.151,0.467,0.482
2f_oca_opm,15,20,15,50,3,10,5,3.59,62.94,0.057,0.346,0.341
2f_oca_opm,15,20,15,50,3,10,7,2.84,62.94,0.045,0.33,0.326
2f_oca_opm,15,20,15,50,5,6,5,4.59,63.5,0.072,0.395,0.374
2f_oca_opm,15,20,15,50,5,6,7,5.94,62.61,0.095,0.42,0.395
2f_oca_opm,15,20,15,50,5,8,5,-8.74,68.24,-0.128,0.119,0.115
2f_oca_opm,15,20,15,50,5,8,7,-2.2,66.49,-0.033,0.257,0.247
2f_oca_opm,15,20,15,50,5,10,5,-11.33,67.04,-0.169,0.038,0.034
2f_oca_opm,15,20,15,50,5,10,7,-10.71,67.29,-0.159,0.049,0.045
2f_oca_opm,15,20,15,50,7,8,5,-2.4,66.53,-0.036,0.255,0.25
2f_oca_opm,15,20,15,50,7,8,7,-12.75,69.39,-0.184,0.007,0.007
2f_oca_opm,15,20,15,50,7,10,5,1.33,52.42,0.025,0.246,0.267
2f_oca_opm,15,20,15,50,7,10,7,-12.33,59.6,-0.207,-0.068,-0.066
2f_oca_opm,15,20,20,45,3,6,5,-6.89,70.61,-0.098,0.149,0.156
2f_oca_opm,15,20,20,45,3,6,7,-6.89,70.61,-0.098,0.149,0.156
2f_oca_opm,15,20,20,45,3,8,5,-15.02,68.34,-0.22,-0.049,-0.05
2f_oca_opm,15,20,20,45,3,8,7,-15.37,68.56,-0.224,-0.058,-0.059
2f_oca_opm,15,20,20,45,3,10,5,-12.51,65.56,-0.191,-0.004,-0.004
2f_oca_opm,15,20,20,45,3,10,7,-12.12,65.05,-0.186,0.005,0.005
2f_oca_opm,15,20,20,45,5,6,5,-6.63,69.43,-0.095,0.165,0.158
2f_oca_opm,15,20,20,45,5,6,7,-5.51,66.94,-0.082,0.186,0.179
2f_oca_opm,15,20,20,45,5,8,5,-8.69,63.49,-0.137,0.059,0.058
2f_oca_opm,15,20,20,45,5,8,7,-8.43,63.76,-0.132,0.095,0.09
2f_oca_opm,15,20,20,45,5,10,5,-4.22,59.51,-0.071,0.162,0.161
2f_oca_opm,15,20,20,45,5,10,7,-10.81,63.34,-0.171,0.036,0.033
2f_oca_opm,15,20,20,45,7,8,5,-16.55,64.63,-0.256,-0.142,-0.141
2f_oca_opm,15,20,20,45,7,8,7,-13.43,61.29,-0.219,-0.03,-0.028
2f_oca_opm,15,20,20,45,7,10,5,-16.61,63.84,-0.26,-0.147,-0.145
2f_oca_opm,15,20,20,45,7,10,7,-18.83,64.9,-0.29,-0.168,-0.155
2f_oca_opm,15,20,25,40,3,6,5,-32.82,73.46,-0.447,-0.606,-0.706
2f_oca_opm,15,20,25,40,3,6,7,-31.93,72.61,-0.44,-0.578,-0.671
2f_oca_opm,15,20,25,40,3,8,5,-27.97,71.89,-0.389,-0.402,-0.427
2f_oca_opm,15,20,25,40,3,8,7,-27.2,71.58,-0.38,-0.38,-0.402
2f_oca_opm,15,20,25,40,3,10,5,-25.8,69.91,-0.369,-0.352,-0.375
2f_oca_opm,15,20,25,40,3,10,7,-24.77,69.19,-0.358,-0.324,-0.346
2f_oca_opm,15,20,25,40,5,6,5,-24.3,66.4,-0.366,-0.446,-0.49
2f_oca_opm,15,20,25,40,5,6,7,-25.39,67.58,-0.376,-0.484,-0.531
2f_oca_opm,15,20,25,40,5,8,5,-23.49,65.81,-0.357,-0.347,-0.351
2f_oca_opm,15,20,25,40,5,8,7,-21.37,61.26,-0.349,-0.366,-0.393
2f_oca_opm,15,20,25,40,5,10,5,-24.87,67.01,-0.371,-0.334,-0.366
2f_oca_opm,15,20,25,40,5,10,7,-18.75,56.95,-0.329,-0.276,-0.305
2f_oca_opm,15,20,25,40,7,8,5,-18.15,62.01,-0.293,-0.203,-0.206
2f_oca_opm,15,20,25,40,7,8,7,-13.89,57.61,-0.241,-0.165,-0.178
2f_oca_opm,15,20,25,40,7,10,5,-27.26,69.1,-0.395,-0.473,-0.481
2f_oca_opm,15,20,25,40,7,10,7,-8.11,52.97,-0.153,0.014,0.016
2f_oca_opm,15,20,30,35,3,6,5,-42.54,83.92,-0.507,-0.918,-1.073
2f_oca_opm,15,20,30,35,3,6,7,-42.54,83.92,-0.507,-0.918,-1.073
2f_oca_opm,15,20,30,35,3,8,5,-37.73,80.87,-0.467,-0.749,-0.865
2f_oca_opm,15,20,30,35,3,8,7,-37.13,80.44,-0.462,-0.731,-0.844
2f_oca_opm,15,20,30,35,3,10,5,-37.13,79.27,-0.468,-0.746,-0.848
2f_oca_opm,15,20,30,35,3,10,7,-35.64,78.15,-0.456,-0.699,-0.791
2f_oca_opm,15,20,30,35,5,6,5,-30.13,71.14,-0.424,-0.638,-0.79
2f_oca_opm,15,20,30,35,5,6,7,-28.9,69.2,-0.418,-0.581,-0.695
2f_oca_opm,15,20,30,35,5,8,5,-18.11,61.91,-0.293,-0.233,-0.3
2f_oca_opm,15,20,30,35,5,8,7,-19.74,60.48,-0.326,-0.275,-0.34
2f_oca_opm,15,20,30,35,5,10,5,-20.56,62.32,-0.33,-0.315,-0.404
2f_oca_opm,15,20,30,35,5,10,7,-17.78,59.6,-0.298,-0.246,-0.308
2f_oca_opm,15,20,30,35,7,8,5,-13.18,54.64,-0.241,-0.128,-0.171
2f_oca_opm,15,20,30,35,7,8,7,-5.47,45.46,-0.12,0.012,0.018
2f_oca_opm,15,20,30,35,7,10,5,-11.58,56.52,-0.205,-0.077,-0.105
2f_oca_opm,15,20,30,35,7,10,7,-14.87,57.34,-0.259,-0.163,-0.186
2f_oca_opm,15,20,35,30,3,6,5,-51.84,88.3,-0.587,-1.189,-1.357
2f_oca_opm,15,20,35,30,3,6,7,-51.84,88.3,-0.587,-1.189,-1.357
2f_oca_opm,15,20,35,30,3,8,5,-50.15,87.32,-0.574,-1.138,-1.283
2f_oca_opm,15,20,35,30,3,8,7,-50.48,87.29,-0.578,-1.153,-1.299
2f_oca_opm,15,20,35,30,3,10,5,-48.96,86.64,-0.565,-1.16,-1.366
2f_oca_opm,15,20,35,30,3,10,7,-48.92,86.55,-0.565,-1.158,-1.365
2f_oca_opm,15,20,35,30,5,6,5,-21.29,61.21,-0.348,-0.35,-0.455
2f_oca_opm,15,20,35,30,5,6,7,-21.49,61.36,-0.35,-0.344,-0.433
2f_oca_opm,15,20,35,30,5,8,5,-21.17,59.82,-0.354,-0.322,-0.433
2f_oca_opm,15,20,35,30,5,8,7,-19.6,60.45,-0.324,-0.298,-0.37
2f_oca_opm,15,20,35,30,5,10,5,-24.04,61.73,-0.389,-0.417,-0.576
2f_oca_opm,15,20,35,30,5,10,7,-22.36,63.47,-0.352,-0.39,-0.491
2f_oca_opm,15,20,35,30,7,8,5,-26.97,69.9,-0.386,-0.578,-0.726
2f_oca_opm,15,20,35,30,7,8,7,-17.78,56.94,-0.312,-0.29,-0.355
2f_oca_opm,15,20,35,30,7,10,5,-26.99,68.55,-0.394,-0.592,-0.759
2f_oca_opm,15,20,35,30,7,10,7,-16.0,55.6,-0.288,-0.243,-0.302
2f_oca_opm,15,20,40,25,3,6,5,-52.78,87.77,-0.601,-1.225,-1.383
2f_oca_opm,15,20,40,25,3,6,7,-52.78,87.77,-0.601,-1.225,-1.383
2f_oca_opm,15,20,40,25,3,8,5,-56.68,88.96,-0.637,-1.437,-1.605
2f_oca_opm,15,20,40,25,3,8,7,-56.28,88.72,-0.634,-1.42,-1.584
2f_oca_opm,15,20,40,25,3,10,5,-54.02,87.46,-0.618,-1.381,-1.608
2f_oca_opm,15,20,40,25,3,10,7,-53.59,87.18,-0.615,-1.363,-1.586
2f_oca_opm,15,20,40,25,5,6,5,-22.49,60.66,-0.371,-0.385,-0.488
2f_oca_opm,15,20,40,25,5,6,7,-24.25,63.04,-0.385,-0.419,-0.504
2f_oca_opm,15,20,40,25,5,8,5,-27.89,63.66,-0.438,-0.566,-0.728
2f_oca_opm,15,20,40,25,5,8,7,-25.6,61.08,-0.419,-0.486,-0.601
2f_oca_opm,15,20,40,25,5,10,5,-24.31,61.67,-0.394,-0.471,-0.611
2f_oca_opm,15,20,40,25,5,10,7,-21.65,57.37,-0.377,-0.372,-0.457
2f_oca_opm,15,20,40,25,7,8,5,-25.59,61.48,-0.416,-0.521,-0.706
2f_oca_opm,15,20,40,25,7,8,7,11.55,28.6,0.404,0.421,1.071
2f_oca_opm,15,20,40,25,7,10,5,-17.68,61.18,-0.289,-0.27,-0.364
2f_oca_opm,15,20,40,25,7,10,7,-10.79,43.01,-0.251,-0.134,-0.201
2f_oca_opm,15,20,45,20,3,6,5,-51.15,84.6,-0.605,-1.167,-1.345
2f_oca_opm,15,20,45,20,3,6,7,-51.15,84.6,-0.605,-1.167,-1.345
2f_oca_opm,15,20,45,20,3,8,5,-49.14,83.26,-0.59,-1.171,-1.394
2f_oca_opm,15,20,45,20,3,8,7,-48.49,82.74,-0.586,-1.145,-1.363
2f_oca_opm,15,20,45,20,3,10,5,-51.08,84.71,-0.603,-1.25,-1.493
2f_oca_opm,15,20,45,20,3,10,7,-50.06,83.94,-0.596,-1.209,-1.44
2f_oca_opm,15,20,45,20,5,6,5,-28.3,63.45,-0.446,-0.54,-0.641
2f_oca_opm,15,20,45,20,5,6,7,-29.56,65.21,-0.453,-0.582,-0.691
2f_oca_opm,15,20,45,20,5,8,5,-24.54,59.51,-0.412,-0.476,-0.628
2f_oca_opm,15,20,45,20,5,8,7,-24.81,59.83,-0.415,-0.462,-0.575
2f_oca_opm,15,20,45,20,5,10,5,-26.04,64.43,-0.404,-0.532,-0.714
2f_oca_opm,15,20,45,20,5,10,7,-25.85,62.83,-0.412,-0.502,-0.626
2f_oca_opm,15,20,45,20,7,8,5,-29.22,62.85,-0.465,-0.653,-0.872
2f_oca_opm,15,20,45,20,7,8,7,1.31,32.18,0.041,0.255,0.654
2f_oca_opm,15,20,45,20,7,10,5,-21.32,52.17,-0.409,-0.442,-0.686
2f_oca_opm,15,20,45,20,7,10,7,-22.41,54.15,-0.414,-0.562,-0.849
2f_oca_opm,15,20,50,15,3,6,5,-33.5,74.96,-0.447,-0.586,-0.673
2f_oca_opm,15,20,50,15,3,6,7,-33.5,74.96,-0.447,-0.586,-0.673
2f_oca_opm,15,20,50,15,3,8,5,-41.51,81.07,-0.512,-0.844,-0.944
2f_oca_opm,15,20,50,15,3,8,7,-41.79,81.28,-0.514,-0.853,-0.956
2f_oca_opm,15,20,50,15,3,10,5,-37.83,79.23,-0.477,-0.761,-0.894
2f_oca_opm,15,20,50,15,3,10,7,-38.39,79.68,-0.482,-0.78,-0.919
