atk,def,rule,cagr,mdd,cal,sh,sort,sw,boost
A3_3f_rog_G60M25,D1_3f_rog_M60S7,B126_45_2d,78.48,40.59,1.934,1.546,2.377,28,48.719937936384795
A5_3f_rog_G70M25,D7_3f_rog_E7S7,B126_50_2d,86.2,44.63,1.931,1.679,2.635,28,38.16912335143522
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KP_MA120_5d,69.98,36.27,1.93,1.441,2.173,15,57.79674166020171
A3_3f_rog_G60M25,D4_3f_rog_M60S5,KP_MA150_2d,81.35,42.15,1.93,1.549,2.442,25,56.788207913110945
A7_2f_roc_G55M25,D2_2f_oar_V40G40,KP_MA150_3d,69.15,35.86,1.928,1.429,2.175,25,56.477889837083005
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA60_5d,80.59,41.79,1.928,1.501,2.43,23,60.20170674941815
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_40_4d,72.42,37.57,1.927,1.456,2.15,17,57.253685027152834
A2_3f_rog_G65M30,D2_2f_oar_V40G40,KK_MA60_5d,66.84,34.76,1.923,1.425,2.117,19,49.18541505042669
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_40_5d,82.19,42.77,1.922,1.558,2.322,13,57.176105508145845
A3_3f_rog_G60M25,D3_3f_roo_M60S7,KP_MA150_3d,72.06,37.5,1.922,1.458,2.306,25,56.477889837083005
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KP_MA150_2d,63.44,33.03,1.92,1.327,2.055,25,56.788207913110945
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KK_MA120_3d,68.83,35.85,1.92,1.449,2.158,17,50.89216446858029
A5_3f_rog_G70M25,D5_2f_rao_M55,B126_40_2d,90.12,46.93,1.92,1.672,2.488,30,57.176105508145845
A5_3f_rog_G70M25,D2_2f_oar_V40G40,KP_MA120_4d,73.05,38.06,1.919,1.466,2.24,15,57.874321179208685
A1_3f_rgp_G60M40,D6_2f_rvo_M60,KP_MA60_5d,82.38,42.94,1.918,1.521,2.515,23,60.20170674941815
A2_3f_rog_G65M30,D6_2f_rvo_M60,B126_50_4d,82.4,42.96,1.918,1.588,2.541,19,36.92785104732351
A1_3f_rgp_G60M40,D5_2f_rao_M55,KP_MA60_5d,76.54,39.93,1.917,1.48,2.347,23,60.20170674941815
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,B126_30_2d,80.85,42.21,1.916,1.484,2.428,24,73.39022498060513
A5_3f_rog_G70M25,D2_2f_oar_V40G40,B126_30_3d,72.5,37.86,1.915,1.415,2.16,17,73.31264546159814
A4_3f_roo_G60M30,D2_2f_oar_V40G40,KP_MA60_3d,62.38,32.58,1.915,1.316,1.974,31,60.66718386346005
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA120_2d,82.32,43.07,1.911,1.525,2.455,21,58.10705973622964
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_45_5d,76.69,40.19,1.908,1.508,2.259,17,49.72847168347556
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KK_MA60_3d,61.33,32.15,1.908,1.339,1.977,39,50.73700543056633
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KK_MA120_5d,68.77,36.06,1.907,1.452,2.153,15,50.116369278510476
A5_3f_rog_G70M25,D2_2f_oar_V40G40,KP_MA150_2d,63.78,33.46,1.906,1.356,2.098,25,56.788207913110945
A5_3f_rog_G70M25,D5_2f_rao_M55,B126_45_2d,87.5,46.03,1.901,1.675,2.47,28,48.719937936384795
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,B126_50_3d,78.3,41.23,1.899,1.522,2.365,23,37.470907680372385
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KP_MA60_3d,59.84,31.52,1.898,1.292,1.931,31,60.66718386346005
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_35_3d,76.38,40.28,1.896,1.458,2.181,19,67.57176105508145
A6_2f_oca_G60M25,D6_2f_rvo_M60,B126_50_3d,81.35,42.96,1.894,1.577,2.521,23,37.470907680372385
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_40_3d,78.8,41.67,1.891,1.52,2.254,19,57.56400310318076
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_40_3d,76.43,40.45,1.889,1.508,2.225,19,57.56400310318076
A2_3f_rog_G65M30,D7_3f_rog_E7S7,B126_50_5d,83.38,44.13,1.889,1.665,2.592,19,37.3933281613654
A4_3f_roo_G60M30,D1_3f_rog_M60S7,B126_50_4d,77.88,41.23,1.889,1.542,2.449,19,36.92785104732351
A1_3f_rgp_G60M40,D5_2f_rao_M55,B126_45_2d,86.93,46.03,1.888,1.633,2.446,28,48.719937936384795
A4_3f_roo_G60M30,D2_2f_oar_V40G40,B126_45_5d,75.83,40.19,1.887,1.5,2.237,17,49.72847168347556
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_30_4d,78.31,41.49,1.887,1.481,2.264,17,73.23506594259116
A7_2f_roc_G55M25,D1_3f_rog_M60S7,B126_50_3d,77.78,41.23,1.886,1.534,2.38,23,37.470907680372385
A3_3f_rog_G60M25,D7_3f_rog_E7S7,KP_MA60_2d,78.22,41.61,1.88,1.536,2.433,47,59.96896819239721
A3_3f_rog_G60M25,D3_3f_roo_M60S7,KP_MA60_2d,74.98,39.97,1.876,1.477,2.355,47,59.96896819239721
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,B126_35_2d,72.15,38.48,1.875,1.407,2.18,24,67.10628394103956
A3_3f_rog_G60M25,D4_3f_rog_M60S5,B126_45_2d,74.36,39.7,1.873,1.492,2.285,28,48.719937936384795
A5_3f_rog_G70M25,D2_2f_oar_V40G40,B126_35_3d,75.19,40.18,1.872,1.446,2.169,19,67.57176105508145
A1_3f_rgp_G60M40,D5_2f_rao_M55,B126_30_2d,83.4,44.65,1.868,1.53,2.424,24,73.39022498060513
A1_3f_rgp_G60M40,D6_2f_rvo_M60,KP_MA60_2d,82.53,44.19,1.868,1.525,2.512,47,59.96896819239721
A2_3f_rog_G65M30,D2_2f_oar_V40G40,KP_MA150_3d,69.77,37.45,1.863,1.417,2.153,25,56.477889837083005
A4_3f_roo_G60M30,D1_3f_rog_M60S7,B126_50_3d,76.74,41.23,1.861,1.526,2.39,23,37.470907680372385
A3_3f_rog_G60M25,D2_2f_oar_V40G40,B126_35_5d,69.25,37.2,1.861,1.391,2.036,15,67.88207913110938
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA250_2d,91.06,48.96,1.86,1.632,2.533,25,48.87509697439876
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KP_MA60_5d,68.72,36.98,1.859,1.391,2.123,23,60.20170674941815
A6_2f_oca_G60M25,D1_3f_rog_M60S7,B126_50_4d,76.56,41.23,1.857,1.528,2.411,19,36.92785104732351
A1_3f_rgp_G60M40,D6_2f_rvo_M60,B126_50_3d,79.68,42.96,1.855,1.529,2.422,23,37.470907680372385
A5_3f_rog_G70M25,D6_2f_rvo_M60,B126_50_3d,82.45,44.53,1.852,1.599,2.546,23,37.470907680372385
A2_3f_rog_G65M30,D5_2f_rao_M55,B126_50_5d,88.26,47.67,1.852,1.663,2.523,19,37.3933281613654
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,B126_35_3d,74.24,40.08,1.852,1.428,2.255,19,67.57176105508145
A2_3f_rog_G65M30,D3_3f_roo_M60S7,B126_50_5d,80.54,43.49,1.852,1.589,2.474,19,37.3933281613654
A7_2f_roc_G55M25,D2_2f_oar_V40G40,KK_MA60_4d,62.81,34.01,1.847,1.364,2.045,23,49.80605120248254
A3_3f_rog_G60M25,D7_3f_rog_E7S7,B126_45_2d,75.08,40.68,1.846,1.548,2.364,28,48.719937936384795
A7_2f_roc_G55M25,D6_2f_rvo_M60,B126_50_3d,79.16,42.96,1.843,1.541,2.438,23,37.470907680372385
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,KP_MA120_2d,79.82,43.32,1.843,1.497,2.408,21,58.10705973622964
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KP_MA60_5d,73.46,39.93,1.84,1.433,2.326,23,60.20170674941815
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KP_MA120_2d,60.44,32.86,1.839,1.304,1.954,21,58.10705973622964
A5_3f_rog_G70M25,D1_3f_rog_M60S7,B126_50_3d,81.05,44.11,1.838,1.593,2.484,23,37.470907680372385
A3_3f_rog_G60M25,D4_3f_rog_M60S5,KP_MA150_3d,75.07,40.85,1.838,1.476,2.333,25,56.477889837083005
A5_3f_rog_G70M25,D4_3f_rog_M60S5,B126_50_4d,76.09,41.43,1.837,1.528,2.395,19,36.92785104732351
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA60_5d,80.72,44.0,1.835,1.537,2.471,23,60.20170674941815
A1_3f_rgp_G60M40,D5_2f_rao_M55,KK_MA60_4d,71.8,39.13,1.835,1.453,2.309,23,49.80605120248254
A2_3f_rog_G65M30,D2_2f_oar_V40G40,KK_MA60_3d,62.72,34.18,1.835,1.345,2.023,39,50.73700543056633
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,B126_35_4d,75.78,41.35,1.833,1.453,2.257,15,67.95965865011637
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,KP_MA60_5d,77.2,42.17,1.831,1.461,2.365,23,60.20170674941815
A3_3f_rog_G60M25,D1_3f_rog_M60S7,KP_MA60_2d,77.65,42.42,1.83,1.489,2.368,47,59.96896819239721
A1_3f_rgp_G60M40,D5_2f_rao_M55,KK_MA60_3d,63.26,34.63,1.827,1.34,2.114,39,50.73700543056633
A7_2f_roc_G55M25,D1_3f_rog_M60S7,B126_50_4d,75.24,41.23,1.825,1.51,2.356,19,36.92785104732351
A3_3f_rog_G60M25,D4_3f_rog_M60S5,B126_50_5d,74.77,41.01,1.823,1.505,2.323,19,37.3933281613654
A5_3f_rog_G70M25,D2_2f_oar_V40G40,B126_45_5d,73.27,40.19,1.823,1.478,2.156,17,49.72847168347556
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KK_MA120_4d,66.61,36.57,1.822,1.421,2.109,15,50.19394879751745
A6_2f_oca_G60M25,D2_2f_oar_V40G40,B126_35_3d,77.84,42.73,1.822,1.495,2.256,19,67.57176105508145
A1_3f_rgp_G60M40,D5_2f_rao_M55,KP_MA60_4d,72.09,39.62,1.819,1.432,2.249,23,60.27928626842514
A4_3f_roo_G60M30,D6_2f_rvo_M60,B126_50_3d,78.1,42.96,1.818,1.533,2.449,23,37.470907680372385
A6_2f_oca_G60M25,D2_2f_oar_V40G40,B126_45_5d,73.53,40.44,1.818,1.475,2.151,17,49.72847168347556
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,B126_45_5d,72.89,40.19,1.814,1.447,2.133,17,49.72847168347556
A3_3f_rog_G60M25,D5_2f_rao_M55,KK_MA60_4d,78.97,43.58,1.812,1.577,2.477,23,49.80605120248254
A2_3f_rog_G65M30,D2_2f_oar_V40G40,KP_MA120_2d,66.62,36.78,1.811,1.372,2.07,21,58.10705973622964
A5_3f_rog_G70M25,D6_2f_rvo_M60,B126_50_4d,79.87,44.13,1.81,1.568,2.502,19,36.92785104732351
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KP_MA150_2d,59.87,33.14,1.807,1.309,2.0,25,56.788207913110945
A4_3f_roo_G60M30,D2_2f_oar_V40G40,KK_MA60_4d,61.41,34.01,1.806,1.344,1.983,23,49.80605120248254
A2_3f_rog_G65M30,D3_3f_roo_M60S7,B126_50_2d,79.1,43.82,1.805,1.542,2.409,28,38.16912335143522
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,B126_50_4d,74.38,41.23,1.804,1.48,2.311,19,36.92785104732351
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_40_2d,71.71,39.91,1.797,1.44,2.103,30,57.176105508145845
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_35_4d,76.18,42.41,1.796,1.46,2.167,15,67.95965865011637
A3_3f_rog_G60M25,D2_2f_oar_V40G40,B126_35_3d,73.24,41.06,1.784,1.431,2.115,19,67.57176105508145
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KP_MA60_5d,58.0,32.53,1.783,1.282,1.902,23,60.20170674941815
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KP_MA250_2d,83.38,46.77,1.783,1.564,2.441,25,48.87509697439876
A3_3f_rog_G60M25,D2_2f_oar_V40G40,B126_40_3d,74.28,41.67,1.782,1.477,2.156,19,57.56400310318076
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KK_MA120_5d,71.53,40.19,1.78,1.454,2.204,15,50.116369278510476
A4_3f_roo_G60M30,D4_3f_rog_M60S5,B126_50_4d,71.73,40.3,1.78,1.459,2.313,19,36.92785104732351
A2_3f_rog_G65M30,D5_2f_rao_M55,B126_50_2d,82.56,46.42,1.779,1.567,2.415,28,38.16912335143522
A2_3f_rog_G65M30,D4_3f_rog_M60S5,B126_50_3d,75.13,42.3,1.776,1.497,2.345,23,37.470907680372385
A3_3f_rog_G60M25,D6_2f_rvo_M60,KP_MA60_4d,81.43,45.88,1.775,1.535,2.521,23,60.27928626842514
A6_2f_oca_G60M25,D2_2f_oar_V40G40,KK_MA120_4d,65.71,37.08,1.772,1.4,2.095,15,50.19394879751745
A6_2f_oca_G60M25,D4_3f_rog_M60S5,B126_50_3d,72.75,41.04,1.772,1.475,2.307,23,37.470907680372385
A5_3f_rog_G70M25,D2_2f_oar_V40G40,B126_45_3d,71.26,40.25,1.77,1.461,2.123,23,48.95267649340574
A3_3f_rog_G60M25,D5_2f_rao_M55,B126_45_2d,81.47,46.03,1.77,1.594,2.353,28,48.719937936384795
A3_3f_rog_G60M25,D4_3f_rog_M60S5,KP_MA60_2d,75.4,42.68,1.767,1.462,2.325,47,59.96896819239721
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KK_MA60_5d,59.96,34.01,1.763,1.343,1.955,19,49.18541505042669
A2_3f_rog_G65M30,D7_3f_rog_E7S7,B126_50_2d,78.62,44.63,1.762,1.566,2.447,28,38.16912335143522
A3_3f_rog_G60M25,D6_2f_rvo_M60,KP_MA60_5d,70.79,40.21,1.761,1.419,2.288,23,60.20170674941815
A4_3f_roo_G60M30,D3_3f_roo_M60S7,B126_50_2d,77.12,43.82,1.76,1.522,2.402,28,38.16912335143522
A3_3f_rog_G60M25,D5_2f_rao_M55,KK_MA60_5d,84.88,48.24,1.76,1.663,2.59,19,49.18541505042669
A5_3f_rog_G70M25,D7_3f_rog_E7S7,B126_50_5d,80.6,45.8,1.76,1.645,2.558,19,37.3933281613654
A4_3f_roo_G60M30,D6_2f_rvo_M60,B126_50_4d,75.41,42.96,1.755,1.5,2.418,19,36.92785104732351
A3_3f_rog_G60M25,D1_3f_rog_M60S7,B126_50_2d,77.81,44.36,1.754,1.523,2.393,28,38.16912335143522
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,KP_MA250_2d,86.25,49.19,1.753,1.578,2.45,25,48.87509697439876
A4_3f_roo_G60M30,D7_3f_rog_E7S7,B126_50_5d,77.34,44.13,1.753,1.589,2.485,19,37.3933281613654
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,B126_50_5d,77.37,44.13,1.753,1.564,2.415,19,37.3933281613654
A6_2f_oca_G60M25,D4_3f_rog_M60S5,B126_50_4d,70.45,40.3,1.748,1.446,2.275,19,36.92785104732351
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_40_4d,75.04,42.99,1.746,1.476,2.192,17,57.253685027152834
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_45_3d,69.83,39.99,1.746,1.441,2.129,23,48.95267649340574
A4_3f_roo_G60M30,D2_2f_oar_V40G40,B126_40_2d,71.43,40.95,1.744,1.447,2.131,30,57.176105508145845
A3_3f_rog_G60M25,D1_3f_rog_M60S7,KP_MA60_4d,77.83,44.69,1.742,1.494,2.396,23,60.27928626842514
A6_2f_oca_G60M25,D2_2f_oar_V40G40,KP_MA60_4d,73.39,42.13,1.742,1.479,2.182,23,60.27928626842514
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KP_MA250_2d,70.15,40.29,1.741,1.41,2.142,25,48.87509697439876
A4_3f_roo_G60M30,D5_2f_rao_M55,B126_50_2d,80.54,46.42,1.735,1.548,2.412,28,38.16912335143522
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,B126_50_3d,71.16,41.04,1.734,1.429,2.218,23,37.470907680372385
A1_3f_rgp_G60M40,D5_2f_rao_M55,B126_50_5d,82.1,47.39,1.732,1.569,2.368,19,37.3933281613654
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KK_MA120_3d,69.03,39.89,1.731,1.417,2.154,17,50.89216446858029
A1_3f_rgp_G60M40,D6_2f_rvo_M60,KP_MA250_2d,81.52,47.11,1.73,1.526,2.396,25,48.87509697439876
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KK_MA120_4d,70.13,40.56,1.729,1.428,2.179,15,50.19394879751745
A6_2f_oca_G60M25,D6_2f_rvo_M60,B126_50_4d,74.11,42.96,1.725,1.487,2.381,19,36.92785104732351
A7_2f_roc_G55M25,D4_3f_rog_M60S5,B126_50_3d,70.66,41.04,1.722,1.439,2.23,23,37.470907680372385
A6_2f_oca_G60M25,D2_2f_oar_V40G40,B126_35_2d,76.49,44.43,1.722,1.484,2.205,24,67.10628394103956
A3_3f_rog_G60M25,D7_3f_rog_E7S7,KP_MA60_4d,79.19,46.13,1.717,1.547,2.465,23,60.27928626842514
A4_3f_roo_G60M30,D7_3f_rog_E7S7,B126_50_2d,76.64,44.63,1.717,1.546,2.442,28,38.16912335143522
A7_2f_roc_G55M25,D4_3f_rog_M60S5,B126_50_4d,69.18,40.3,1.717,1.427,2.222,19,36.92785104732351
A3_3f_rog_G60M25,D1_3f_rog_M60S7,KP_MA60_5d,69.12,40.29,1.716,1.399,2.205,23,60.20170674941815
A4_3f_roo_G60M30,D3_3f_roo_M60S7,B126_50_5d,74.6,43.49,1.715,1.515,2.369,19,37.3933281613654
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,KP_MA60_2d,72.88,42.51,1.714,1.428,2.314,47,59.96896819239721
A1_3f_rgp_G60M40,D5_2f_rao_M55,B126_40_2d,83.08,48.53,1.712,1.559,2.33,30,57.176105508145845
A4_3f_roo_G60M30,D5_2f_rao_M55,B126_50_5d,82.07,47.93,1.712,1.591,2.424,19,37.3933281613654
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,B126_50_5d,74.63,43.63,1.711,1.493,2.309,19,37.3933281613654
A3_3f_rog_G60M25,D6_2f_rvo_M60,B126_50_5d,78.48,45.9,1.71,1.543,2.428,19,37.3933281613654
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_45_3d,68.64,40.17,1.709,1.419,2.062,23,48.95267649340574
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KK_MA60_4d,58.12,34.01,1.709,1.302,1.906,23,49.80605120248254
A5_3f_rog_G70M25,D2_2f_oar_V40G40,B126_30_5d,78.79,46.16,1.707,1.498,2.269,13,72.53685027152832
A5_3f_rog_G70M25,D2_2f_oar_V40G40,B126_35_5d,69.83,40.95,1.705,1.383,2.061,15,67.88207913110938
A5_3f_rog_G70M25,D5_2f_rao_M55,B126_50_5d,85.41,50.12,1.704,1.643,2.489,19,37.3933281613654
A6_2f_oca_G60M25,D5_2f_rao_M55,B126_50_5d,78.4,46.03,1.703,1.552,2.337,19,37.3933281613654
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_45_4d,69.01,40.61,1.699,1.422,2.072,19,49.49573312645462
A4_3f_roo_G60M30,D4_3f_rog_M60S5,B126_50_3d,69.65,41.04,1.697,1.431,2.238,23,37.470907680372385
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,B126_50_4d,68.35,40.3,1.696,1.399,2.181,19,36.92785104732351
A1_3f_rgp_G60M40,D3_3f_roo_M60S7,B126_50_2d,74.29,43.82,1.695,1.47,2.28,28,38.16912335143522
A3_3f_rog_G60M25,D3_3f_roo_M60S7,B126_45_2d,69.86,41.22,1.695,1.451,2.202,28,48.719937936384795
A7_2f_roc_G55M25,D6_2f_rvo_M60,B126_50_4d,72.81,42.96,1.695,1.468,2.325,19,36.92785104732351
A3_3f_rog_G60M25,D3_3f_roo_M60S7,KP_MA60_4d,72.72,42.9,1.695,1.45,2.331,23,60.27928626842514
A7_2f_roc_G55M25,D5_2f_rao_M55,B126_50_5d,79.27,46.79,1.694,1.55,2.337,19,37.3933281613654
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KK_MA60_5d,60.48,35.75,1.692,1.32,1.961,19,49.18541505042669
A7_2f_roc_G55M25,D7_3f_rog_E7S7,B126_50_5d,74.62,44.13,1.691,1.546,2.386,19,37.3933281613654
A3_3f_rog_G60M25,D1_3f_rog_M60S7,B126_50_4d,72.13,42.69,1.689,1.484,2.276,19,36.92785104732351
A6_2f_oca_G60M25,D3_3f_roo_M60S7,B126_50_2d,73.89,43.82,1.686,1.492,2.329,28,38.16912335143522
A4_3f_roo_G60M30,D2_2f_oar_V40G40,B126_45_3d,67.71,40.17,1.685,1.411,2.079,23,48.95267649340574
A7_2f_roc_G55M25,D3_3f_roo_M60S7,B126_50_2d,73.8,43.82,1.684,1.481,2.309,28,38.16912335143522
A5_3f_rog_G70M25,D2_2f_oar_V40G40,B126_35_4d,71.11,42.31,1.681,1.398,2.075,15,67.95965865011637
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA60_2d,75.51,44.93,1.68,1.442,2.332,47,59.96896819239721
A5_3f_rog_G70M25,D3_3f_roo_M60S7,B126_50_5d,77.8,46.33,1.679,1.567,2.437,19,37.3933281613654
A5_3f_rog_G70M25,D2_2f_oar_V40G40,B126_45_4d,68.74,40.96,1.678,1.425,2.071,19,49.49573312645462
A3_3f_rog_G60M25,D2_2f_oar_V40G40,B126_40_5d,73.78,44.03,1.676,1.469,2.165,13,57.176105508145845
A1_3f_rgp_G60M40,D6_2f_rvo_M60,B126_50_4d,71.96,42.96,1.675,1.439,2.281,19,36.92785104732351
A5_3f_rog_G70M25,D4_3f_rog_M60S5,B126_50_3d,73.8,44.11,1.673,1.497,2.33,23,37.470907680372385
A1_3f_rgp_G60M40,D5_2f_rao_M55,B126_50_2d,77.66,46.42,1.673,1.497,2.293,28,38.16912335143522
A6_2f_oca_G60M25,D7_3f_rog_E7S7,B126_50_5d,73.76,44.13,1.672,1.548,2.392,19,37.3933281613654
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,KP_MA60_2d,76.08,45.64,1.667,1.485,2.389,47,59.96896819239721
A6_2f_oca_G60M25,D5_2f_rao_M55,B126_50_2d,77.25,46.42,1.664,1.518,2.334,28,38.16912335143522
A7_2f_roc_G55M25,D5_2f_rao_M55,B126_50_2d,77.16,46.42,1.662,1.508,2.323,28,38.16912335143522
A5_3f_rog_G70M25,D2_2f_oar_V40G40,KK_MA60_4d,56.96,34.31,1.66,1.277,1.879,23,49.80605120248254
A3_3f_rog_G60M25,D7_3f_rog_E7S7,KP_MA60_5d,69.24,41.81,1.656,1.435,2.245,23,60.20170674941815
A3_3f_rog_G60M25,D4_3f_rog_M60S5,KP_MA60_4d,74.51,45.05,1.654,1.454,2.331,23,60.27928626842514
A1_3f_rgp_G60M40,D7_3f_rog_E7S7,B126_50_2d,73.82,44.63,1.654,1.492,2.312,28,38.16912335143522
A7_2f_roc_G55M25,D3_3f_roo_M60S7,B126_50_5d,71.92,43.49,1.654,1.474,2.275,19,37.3933281613654
A3_3f_rog_G60M25,D6_2f_rvo_M60,B126_50_2d,76.4,46.19,1.654,1.496,2.39,28,38.16912335143522
A4_3f_roo_G60M30,D2_2f_oar_V40G40,B126_45_4d,67.32,40.88,1.647,1.405,2.072,19,49.49573312645462
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_40_2d,67.54,41.04,1.646,1.399,2.045,30,57.176105508145845
A6_2f_oca_G60M25,D7_3f_rog_E7S7,B126_50_2d,73.42,44.63,1.645,1.516,2.368,28,38.16912335143522
A7_2f_roc_G55M25,D7_3f_rog_E7S7,B126_50_2d,73.33,44.63,1.643,1.505,2.346,28,38.16912335143522
A3_3f_rog_G60M25,D2_2f_oar_V40G40,B126_40_2d,68.44,41.64,1.643,1.416,2.038,30,57.176105508145845
A2_3f_rog_G65M30,D2_2f_oar_V40G40,KK_MA60_4d,55.77,34.01,1.64,1.26,1.874,23,49.80605120248254
A3_3f_rog_G60M25,D5_2f_rao_M55,KP_MA60_5d,65.32,39.93,1.636,1.376,2.124,23,60.20170674941815
A6_2f_oca_G60M25,D3_3f_roo_M60S7,B126_50_5d,71.08,43.49,1.634,1.474,2.279,19,37.3933281613654
A4_3f_roo_G60M30,D2_2f_oar_V40G40,KK_MA60_3d,55.78,34.18,1.632,1.251,1.861,39,50.73700543056633
A1_3f_rgp_G60M40,D6_2f_rvo_M60,KP_MA60_4d,73.71,45.37,1.625,1.42,2.343,23,60.27928626842514
A1_3f_rgp_G60M40,D4_3f_rog_M60S5,KP_MA60_2d,73.29,45.18,1.622,1.415,2.289,47,59.96896819239721
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,KP_MA120_5d,65.46,40.38,1.621,1.354,2.069,15,57.79674166020171
A3_3f_rog_G60M25,D4_3f_rog_M60S5,KP_MA60_5d,65.94,40.68,1.621,1.357,2.139,23,60.20170674941815
A2_3f_rog_G65M30,D7_3f_rog_E7S7,B126_50_4d,71.51,44.13,1.621,1.51,2.34,19,36.92785104732351
A3_3f_rog_G60M25,D4_3f_rog_M60S5,B126_50_2d,71.57,44.18,1.62,1.441,2.259,28,38.16912335143522
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,B126_35_5d,66.5,41.04,1.62,1.344,2.065,15,67.88207913110938
A3_3f_rog_G60M25,D2_2f_oar_V40G40,B126_40_4d,69.25,42.99,1.611,1.413,2.072,17,57.253685027152834
A6_2f_oca_G60M25,D2_2f_oar_V40G40,B126_45_4d,66.52,41.31,1.61,1.399,2.062,19,49.49573312645462
A2_3f_rog_G65M30,D2_2f_oar_V40G40,B126_45_2d,65.48,40.69,1.609,1.379,2.002,28,48.719937936384795
A7_2f_roc_G55M25,D2_2f_oar_V40G40,B126_45_4d,64.65,40.61,1.592,1.374,2.0,19,49.49573312645462
A3_3f_rog_G60M25,D3_3f_roo_M60S7,KP_MA60_5d,62.44,39.31,1.589,1.327,2.097,23,60.20170674941815
A3_3f_rog_G60M25,D1_3f_rog_M60S7,B126_50_3d,68.21,43.0,1.586,1.421,2.179,23,37.470907680372385
A3_3f_rog_G60M25,D2_2f_oar_V40G40,KP_MA120_3d,56.85,35.9,1.583,1.259,1.895,15,57.951900698215674
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,B126_40_5d,72.58,45.91,1.581,1.426,2.137,13,57.176105508145845
A6_2f_oca_G60M25,D2_2f_oar_V40G40,B126_30_2d,72.61,46.15,1.573,1.443,2.227,24,73.39022498060513
A6_2f_oca_G60M25,D2_2f_oar_V40G40,B126_30_4d,74.21,47.18,1.573,1.447,2.25,17,73.23506594259116
A1_3f_rgp_G60M40,D2_2f_oar_V40G40,B126_45_3d,63.11,40.17,1.571,1.347,1.977,23,48.95267649340574
A6_2f_oca_G60M25,D2_2f_oar_V40G40,B126_30_3d,69.3,44.13,1.57,1.399,2.155,17,73.31264546159814
A1_3f_rgp_G60M40,D1_3f_rog_M60S7,KP_MA60_4d,70.26,44.75,1.57,1.379,2.224,23,60.27928626842514
A5_3f_rog_G70M25,D2_2f_oar_V40G40,KP_MA60_3d,64.58,41.14,1.57,1.365,2.018,31,60.66718386346005
