v,q,g,m,mom,g_sub,cal,cagr,mdd,sharpe,sortino
5,15,65,15,12m-1m,rev+gp+opm,0.683,35.67,52.25,0.578,1.885
10,10,60,20,6m-1m,rev+gp+opm,0.683,35.88,52.57,0.578,1.924
10,15,25,50,12m,rev+oca+opm,0.683,39.03,57.18,1.024,1.528
10,10,70,10,6m,rev+oca+gp,0.682,37.23,54.57,0.634,1.942
20,10,60,10,6m,rev+oca+gp,0.682,39.99,58.59,0.608,2.182
20,10,50,20,6m,rev+gp+opm,0.682,45.64,66.87,0.65,2.314
0,5,35,60,6m-1m,rev+oca+opm,0.682,36.7,53.82,0.984,1.493
25,5,20,50,12m,rev+oca+opm,0.682,43.56,63.92,0.918,1.668
0,0,50,50,12m,rev+gp+opm,0.681,41.43,60.82,1.05,1.609
15,0,30,55,6m,rev+oca+opm,0.681,43.34,63.6,1.096,1.591
25,10,55,10,6m-1m,rev+oca+gp,0.679,43.44,63.96,0.633,2.227
25,0,65,10,12m-1m,rev+gp+opm,0.679,42.9,63.14,0.632,2.08
5,0,45,50,12m-1m,rev+oca+gp,0.678,35.77,52.72,0.959,1.439
30,5,50,15,6m-1m,rev+oca+gp,0.678,43.76,64.56,0.635,2.23
10,5,65,20,12m-1m,rev+oca+gp,0.677,37.83,55.88,0.652,1.836
10,10,65,15,12m-1m,rev+oca+gp,0.677,32.8,48.49,0.604,1.699
30,10,30,30,6m-1m,rev+gp+opm,0.677,42.59,62.93,0.56,2.479
10,5,35,50,12m-1m,rev+oca+opm,0.677,39.3,58.04,1.023,1.515
0,0,45,55,6m,rev+oca+gp,0.676,36.35,53.77,0.95,1.425
0,10,45,45,6m,rev+oca+gp,0.676,38.79,57.42,1.005,1.56
0,15,25,60,12m,rev+gp+opm,0.676,38.04,56.23,0.986,1.448
10,5,35,50,6m,rev+gp+opm,0.676,36.83,54.5,0.976,1.443
10,15,30,45,6m-1m,rev+gp+opm,0.676,37.86,55.97,0.65,1.85
30,15,45,10,6m-1m,rev+gp+opm,0.676,46.13,68.28,0.583,2.493
10,10,60,20,6m,rev+oca+opm,0.675,35.44,52.48,0.572,1.93
20,15,50,15,6m,rev+oca+gp,0.673,38.28,56.89,0.643,1.951
25,5,20,50,12m,rev+oca+gp,0.673,42.19,62.65,0.901,1.651
30,0,55,15,6m-1m,rev+oca+gp,0.673,42.38,62.99,0.625,2.181
0,10,35,55,6m,rev+gp+opm,0.673,37.67,55.98,0.986,1.491
15,0,70,15,12m,rev+gp+opm,0.673,42.07,62.48,0.627,2.024
0,0,45,55,6m,rev+oca+opm,0.672,39.14,58.21,0.994,1.51
10,0,65,25,12m-1m,rev+oca+gp,0.671,38.39,57.25,0.657,1.819
5,15,65,15,12m-1m,rev+oca+gp,0.67,32.78,48.9,0.552,1.865
10,0,35,55,12m-1m,rev+oca+gp,0.669,37.94,56.67,1.009,1.483
15,15,20,50,12m,rev+gp+opm,0.669,41.2,61.56,0.893,1.664
0,10,40,50,12m-1m,rev+oca+opm,0.669,35.55,53.14,0.95,1.433
30,5,50,15,6m,rev+oca+gp,0.668,45.5,68.13,0.648,2.29
15,10,30,45,12m-1m,rev+gp+opm,0.668,37.76,56.56,0.848,1.622
20,15,55,10,6m,rev+gp+opm,0.668,42.1,63.04,0.624,2.191
10,5,60,25,6m-1m,rev+gp+opm,0.667,40.17,60.22,0.612,2.021
15,5,70,10,6m-1m,rev+oca+opm,0.667,37.81,56.67,0.593,1.979
30,15,30,25,6m-1m,rev+oca+gp,0.666,45.19,67.87,0.639,2.349
10,5,60,25,6m,rev+gp+opm,0.666,39.29,58.99,0.606,1.986
10,0,35,55,12m,rev+oca+opm,0.666,40.86,61.37,1.031,1.483
0,0,40,60,6m,rev+oca+gp,0.665,38.47,57.84,0.99,1.467
5,0,40,55,12m,rev+oca+gp,0.665,36.28,54.56,0.949,1.421
5,0,45,50,6m,rev+oca+gp,0.664,37.75,56.89,0.977,1.474
20,15,45,20,6m-1m,rev+gp+opm,0.663,41.89,63.19,0.622,2.213
5,5,40,50,6m,rev+oca+opm,0.662,37.43,56.55,0.981,1.482
20,5,55,20,6m-1m,rev+oca+opm,0.662,42.82,64.65,0.627,2.255
5,15,35,45,12m,rev+gp+opm,0.661,34.47,52.16,0.932,1.411
0,0,45,55,12m-1m,rev+oca+opm,0.661,33.29,50.36,0.91,1.374
5,5,30,60,6m,rev+oca+gp,0.66,41.82,63.37,1.05,1.598
30,15,25,30,6m-1m,rev+oca+gp,0.66,39.34,59.62,0.6,2.166
0,15,65,20,12m-1m,rev+oca+gp,0.659,33.48,50.81,0.61,1.715
5,5,40,50,6m,rev+oca+gp,0.659,35.67,54.17,0.946,1.436
20,15,50,15,6m-1m,rev+oca+gp,0.659,40.35,61.26,0.661,1.992
25,5,20,50,12m-1m,rev+gp+opm,0.659,37.23,56.5,0.849,1.571
30,10,50,10,12m-1m,rev+gp+opm,0.659,41.8,63.44,0.62,2.188
20,0,70,10,6m-1m,rev+oca+gp,0.657,41.7,63.48,0.622,2.191
0,0,65,35,12m-1m,rev+gp+opm,0.657,36.19,55.11,0.955,1.466
5,10,65,20,6m,rev+oca+gp,0.656,32.69,49.81,0.602,1.71
20,5,60,15,6m,rev+gp+opm,0.656,42.97,65.47,0.634,2.08
10,15,30,45,12m-1m,rev+oca+gp,0.655,31.94,48.73,0.899,1.332
10,0,70,20,6m,rev+gp+opm,0.655,39.54,60.4,0.607,1.984
30,0,60,10,12m,rev+gp+opm,0.655,41.07,62.68,0.616,2.108
0,10,65,25,6m-1m,rev+oca+opm,0.655,35.78,54.66,0.516,2.141
0,15,65,20,6m-1m,rev+oca+gp,0.654,32.0,48.94,0.546,1.843
5,15,70,10,12m,rev+gp+opm,0.654,38.92,59.54,0.604,1.96
30,5,55,10,6m-1m,rev+oca+opm,0.654,42.82,65.47,0.68,2.098
5,15,35,45,12m,rev+oca+gp,0.653,34.51,52.85,0.923,1.395
10,10,35,45,6m-1m,rev+gp+opm,0.653,33.87,51.91,0.613,1.722
15,0,70,15,6m-1m,rev+oca+opm,0.653,36.01,55.12,0.579,1.909
10,15,25,50,6m,rev+oca+gp,0.652,38.36,58.87,1.013,1.517
0,0,50,50,12m-1m,rev+oca+opm,0.652,37.0,56.76,0.98,1.495
5,15,25,55,6m-1m,rev+oca+opm,0.652,34.55,53.02,0.618,1.795
25,0,20,55,12m-1m,rev+oca+opm,0.652,40.89,62.74,0.887,1.687
10,15,65,10,12m,rev+gp+opm,0.651,36.7,56.36,0.585,1.912
15,5,55,25,6m-1m,rev+gp+opm,0.651,45.09,69.29,0.646,2.251
20,10,50,20,6m-1m,rev+gp+opm,0.651,45.94,70.54,0.653,2.279
5,15,55,25,6m,rev+oca+opm,0.651,36.48,56.0,0.58,1.996
0,0,45,55,6m,rev+gp+opm,0.65,36.76,56.53,0.956,1.444
30,15,25,30,6m-1m,rev+gp+opm,0.65,40.81,62.79,0.611,2.183
0,5,40,55,6m,rev+oca+gp,0.649,37.23,57.38,0.965,1.471
20,15,50,15,12m,rev+oca+gp,0.649,39.66,61.14,0.655,2.016
5,10,60,25,6m,rev+gp+opm,0.649,39.05,60.22,0.604,1.994
20,5,65,10,6m,rev+gp+opm,0.649,42.54,65.53,0.63,2.117
0,0,50,50,6m,rev+oca+gp,0.648,34.49,53.24,0.914,1.392
0,5,35,60,12m-1m,rev+oca+gp,0.648,36.26,55.98,0.956,1.408
20,10,20,50,12m,rev+oca+gp,0.648,42.25,65.19,0.908,1.652
10,10,65,15,6m-1m,rev+oca+opm,0.648,36.48,56.28,0.58,1.949
5,10,25,60,6m,rev+oca+opm,0.647,43.46,67.15,1.071,1.63
15,5,65,15,6m-1m,rev+oca+opm,0.647,36.27,56.02,0.579,1.942
5,10,35,50,6m,rev+oca+opm,0.646,39.42,61.05,0.999,1.539
10,10,20,60,6m,rev+oca+opm,0.646,40.8,63.21,1.047,1.553
30,10,45,15,6m,rev+oca+opm,0.646,43.26,67.02,0.63,2.185
10,10,55,25,6m-1m,rev+oca+gp,0.645,36.35,56.34,0.637,1.782
0,10,45,45,12m,rev+oca+opm,0.645,37.18,57.63,0.969,1.477
30,0,60,10,6m,rev+oca+opm,0.645,41.38,64.16,0.668,2.055
5,10,40,45,12m,rev+oca+gp,0.644,34.03,52.85,0.91,1.352
15,5,65,15,6m-1m,rev+oca+gp,0.644,39.98,62.06,0.658,1.997
10,10,25,55,12m,rev+oca+gp,0.643,36.72,57.14,0.976,1.427
5,5,30,60,6m,rev+oca+opm,0.643,40.55,63.04,1.041,1.535
5,5,40,50,12m-1m,rev+oca+gp,0.642,32.01,49.89,0.889,1.335
5,10,25,60,12m,rev+gp+opm,0.642,37.18,57.96,0.978,1.477
25,15,50,10,12m,rev+gp+opm,0.642,42.89,66.76,0.565,2.413
0,15,35,50,12m,rev+oca+opm,0.642,36.4,56.69,0.953,1.446
10,15,60,15,12m-1m,rev+oca+opm,0.642,35.32,54.98,0.573,1.89
10,10,70,10,6m,rev+gp+opm,0.641,37.8,58.95,0.593,1.99
20,10,20,50,12m-1m,rev+gp+opm,0.641,41.79,65.19,0.913,1.727
0,5,40,55,12m-1m,rev+oca+gp,0.64,37.67,58.86,0.985,1.49
15,10,60,15,12m-1m,rev+oca+gp,0.64,38.97,60.87,0.65,1.958
10,10,30,50,12m-1m,rev+gp+opm,0.64,33.0,51.57,0.917,1.385
10,15,65,10,12m-1m,rev+gp+opm,0.64,35.7,55.78,0.577,1.92
15,15,55,15,6m-1m,rev+gp+opm,0.64,41.82,65.31,0.622,2.228
0,15,30,55,6m,rev+oca+opm,0.64,41.86,65.37,1.04,1.598
0,15,70,15,6m,rev+oca+opm,0.64,37.24,58.22,0.589,1.951
10,10,60,20,6m-1m,rev+oca+opm,0.64,35.48,55.47,0.572,1.941
10,0,30,60,6m,rev+oca+gp,0.639,39.18,61.29,1.006,1.509
10,10,60,20,12m,rev+gp+opm,0.639,37.26,58.31,0.59,1.916
15,10,55,20,6m-1m,rev+gp+opm,0.639,40.52,63.44,0.613,2.176
20,15,50,15,6m-1m,rev+gp+opm,0.639,42.55,66.55,0.628,2.183
5,15,25,55,12m,rev+oca+opm,0.639,37.86,59.24,1.0,1.473
5,10,30,55,6m,rev+gp+opm,0.638,40.2,63.0,1.023,1.526
10,10,55,25,6m,rev+oca+opm,0.638,34.69,54.4,0.566,1.909
10,15,60,15,12m,rev+oca+opm,0.638,35.22,55.2,0.572,1.888
0,15,40,45,12m,rev+oca+opm,0.637,35.72,56.04,0.945,1.442
5,10,25,60,6m,rev+oca+gp,0.636,38.45,60.44,1.002,1.44
5,15,20,60,12m,rev+oca+opm,0.636,39.03,61.37,1.015,1.515
20,0,25,55,12m,rev+oca+gp,0.635,39.5,62.15,0.858,1.559
10,15,30,45,12m,rev+oca+opm,0.635,32.89,51.79,0.905,1.359
30,10,50,10,6m-1m,rev+oca+opm,0.635,43.33,68.28,0.684,2.087
25,5,55,15,6m,rev+oca+gp,0.634,42.31,66.78,0.626,2.123
5,15,60,20,6m-1m,rev+oca+gp,0.633,32.99,52.12,0.553,1.867
30,5,55,10,6m-1m,rev+oca+gp,0.633,41.28,65.19,0.619,2.066
0,15,70,15,12m-1m,rev+gp+opm,0.633,36.29,57.32,0.583,1.894
0,5,35,60,6m,rev+oca+opm,0.633,36.38,57.5,0.949,1.435
5,10,65,20,12m,rev+oca+gp,0.632,31.73,50.18,0.593,1.67
5,10,35,50,12m-1m,rev+gp+opm,0.632,34.03,53.82,0.925,1.39
15,10,65,10,6m-1m,rev+gp+opm,0.632,38.59,61.08,0.6,1.997
20,15,20,45,12m,rev+gp+opm,0.632,41.6,65.83,0.903,1.694
10,10,30,50,12m-1m,rev+oca+opm,0.632,35.8,56.68,0.966,1.43
15,5,25,55,6m,rev+oca+gp,0.631,34.93,55.36,0.942,1.34
5,0,35,60,6m-1m,rev+gp+opm,0.631,38.28,60.66,1.017,1.471
5,10,25,60,6m,rev+gp+opm,0.631,38.1,60.38,0.999,1.462
20,15,50,15,6m-1m,rev+oca+opm,0.631,41.35,65.52,0.617,2.19
0,5,50,45,12m-1m,rev+oca+gp,0.63,31.93,50.71,0.88,1.344
30,15,45,10,6m,rev+oca+opm,0.63,40.86,64.81,0.613,2.174
30,10,50,10,6m-1m,rev+oca+gp,0.629,39.51,62.83,0.605,2.133
0,15,65,20,6m-1m,rev+gp+opm,0.629,37.4,59.47,0.591,1.955
5,10,25,60,12m,rev+oca+opm,0.629,37.74,59.99,0.988,1.481
15,0,30,55,12m,rev+oca+opm,0.629,43.99,69.92,1.099,1.558
0,10,70,20,6m,rev+oca+gp,0.628,31.43,50.02,0.59,1.644
0,15,45,40,12m,rev+oca+gp,0.628,36.52,58.16,0.953,1.467
10,15,60,15,6m-1m,rev+oca+gp,0.628,39.76,63.26,0.607,2.166
0,5,35,60,12m-1m,rev+gp+opm,0.628,36.06,57.43,0.966,1.42
30,15,20,35,6m,rev+gp+opm,0.628,38.7,61.62,0.596,2.135
0,10,40,50,12m,rev+oca+opm,0.628,35.9,57.19,0.949,1.43
15,15,60,10,12m-1m,rev+oca+gp,0.627,36.21,57.77,0.58,2.055
0,5,35,60,6m,rev+gp+opm,0.627,38.33,61.14,0.985,1.455
10,10,70,10,6m-1m,rev+oca+opm,0.627,40.76,64.98,0.616,2.079
10,15,55,20,12m-1m,rev+gp+opm,0.626,34.45,55.05,0.62,1.737
10,10,70,10,6m-1m,rev+gp+opm,0.624,36.94,59.17,0.588,1.905
0,10,40,50,6m,rev+oca+opm,0.624,40.21,64.4,1.013,1.625
0,0,40,60,12m,rev+gp+opm,0.622,37.98,61.07,0.993,1.501
0,5,50,45,6m,rev+gp+opm,0.622,31.2,50.16,0.855,1.316
0,15,50,35,12m-1m,rev+gp+opm,0.622,30.18,48.55,0.844,1.32
5,10,35,50,12m,rev+gp+opm,0.622,38.01,61.09,0.991,1.486
5,15,65,15,12m,rev+oca+opm,0.622,34.35,55.2,0.566,1.841
10,5,35,50,6m,rev+oca+gp,0.621,37.07,59.67,0.962,1.449
10,10,20,60,6m,rev+gp+opm,0.621,38.13,61.39,1.0,1.43
20,15,55,10,6m-1m,rev+oca+opm,0.621,40.18,64.72,0.609,2.16
5,15,35,45,12m-1m,rev+oca+gp,0.62,34.06,54.91,0.924,1.397
10,15,25,50,6m-1m,rev+oca+gp,0.62,33.83,54.57,0.611,1.751
0,0,50,50,6m,rev+gp+opm,0.62,34.8,56.15,0.924,1.365
5,5,65,25,6m-1m,rev+gp+opm,0.62,35.96,57.99,0.58,1.886
20,10,55,15,6m,rev+gp+opm,0.62,43.21,69.73,0.634,2.194
5,15,25,55,6m,rev+oca+opm,0.62,36.33,58.6,0.967,1.43
25,0,20,55,12m-1m,rev+oca+gp,0.619,38.17,61.63,0.859,1.592
15,15,50,20,6m-1m,rev+gp+opm,0.619,41.94,67.78,0.624,2.23
5,5,35,55,12m-1m,rev+oca+opm,0.619,35.24,56.91,0.937,1.411
5,5,40,50,12m,rev+oca+opm,0.619,36.23,58.52,0.949,1.421
15,10,20,55,6m,rev+oca+opm,0.619,36.39,58.83,0.969,1.394
15,10,65,10,6m-1m,rev+oca+opm,0.619,38.3,61.85,0.596,1.996
20,5,65,10,6m-1m,rev+oca+gp,0.618,41.48,67.17,0.62,2.186
0,10,40,50,12m,rev+gp+opm,0.618,35.19,56.95,0.939,1.418
0,10,30,60,12m,rev+oca+gp,0.617,33.82,54.83,0.914,1.362
15,5,70,10,6m-1m,rev+oca+gp,0.617,40.94,66.34,0.617,2.149
5,0,40,55,6m,rev+gp+opm,0.617,34.91,56.62,0.938,1.367
15,0,70,15,6m,rev+oca+gp,0.616,38.98,63.28,0.65,1.947
5,10,30,55,12m-1m,rev+gp+opm,0.616,34.26,55.64,0.942,1.4
5,0,35,60,12m-1m,rev+oca+gp,0.615,37.23,60.51,0.985,1.437
10,0,30,60,12m-1m,rev+oca+gp,0.615,37.57,61.12,0.989,1.401
0,5,40,55,12m,rev+oca+opm,0.614,38.05,62.0,0.988,1.496
10,5,35,50,12m,rev+oca+opm,0.613,38.8,63.29,0.996,1.484
5,5,70,20,12m,rev+oca+gp,0.612,32.57,53.22,0.601,1.696
20,15,55,10,12m-1m,rev+oca+gp,0.612,38.34,62.7,0.596,2.116
5,15,70,10,12m-1m,rev+gp+opm,0.612,37.82,61.8,0.595,1.938
25,10,55,10,6m-1m,rev+gp+opm,0.612,43.97,71.79,0.572,2.474
10,15,30,45,12m-1m,rev+gp+opm,0.611,28.92,47.34,0.842,1.239
20,5,25,50,12m-1m,rev+gp+opm,0.611,38.08,62.34,0.857,1.61
25,0,60,15,6m,rev+gp+opm,0.611,42.83,70.13,0.557,2.326
20,10,60,10,6m-1m,rev+oca+opm,0.611,40.33,65.99,0.611,2.169
25,5,55,15,6m,rev+gp+opm,0.61,39.95,65.49,0.54,2.248
5,5,35,55,6m,rev+oca+opm,0.61,38.03,62.32,0.983,1.488
5,10,40,45,12m,rev+oca+opm,0.61,36.42,59.75,0.957,1.435
10,5,25,60,6m,rev+oca+gp,0.609,37.51,61.56,0.986,1.464
5,5,35,55,12m,rev+gp+opm,0.609,38.37,63.04,1.006,1.518
5,5,40,50,6m,rev+gp+opm,0.609,35.69,58.61,0.954,1.405
10,5,70,15,6m-1m,rev+oca+opm,0.609,35.87,58.85,0.578,1.907
15,5,25,55,6m,rev+oca+opm,0.609,39.29,64.46,1.017,1.452
0,15,40,45,12m,rev+gp+opm,0.608,33.37,54.91,0.909,1.38
25,10,55,10,12m,rev+gp+opm,0.608,36.57,60.14,0.518,2.153
10,15,60,15,12m-1m,rev+oca+gp,0.607,31.64,52.1,0.592,1.667
15,0,30,55,6m-1m,rev+gp+opm,0.607,39.18,64.54,1.03,1.516
0,5,35,60,6m,rev+oca+gp,0.606,36.73,60.57,0.95,1.434
10,0,30,60,12m,rev+oca+gp,0.606,40.28,66.51,1.043,1.558
20,10,55,15,6m-1m,rev+gp+opm,0.606,38.5,63.57,0.599,1.992
0,10,40,50,12m,rev+oca+gp,0.605,35.94,59.39,0.946,1.447
5,10,35,50,12m,rev+oca+gp,0.605,34.69,57.32,0.927,1.393
10,10,70,10,12m,rev+oca+gp,0.605,36.81,60.88,0.631,1.915
15,10,60,15,6m-1m,rev+oca+gp,0.605,38.01,62.82,0.594,2.12
15,15,20,50,6m,rev+oca+gp,0.605,33.83,55.93,0.938,1.363
30,15,40,15,6m-1m,rev+oca+gp,0.605,42.64,70.45,0.561,2.453
10,10,65,15,6m-1m,rev+gp+opm,0.604,33.81,55.97,0.562,1.852
5,0,40,55,12m,rev+oca+opm,0.604,36.21,59.92,0.946,1.434
5,15,55,25,6m-1m,rev+oca+opm,0.604,34.59,57.26,0.566,1.928
20,15,55,10,6m,rev+oca+gp,0.603,36.11,59.9,0.579,2.047
15,15,60,10,12m,rev+oca+gp,0.602,37.13,61.68,0.587,2.099
0,5,40,55,12m-1m,rev+gp+opm,0.602,34.14,56.75,0.933,1.369
30,15,40,15,6m,rev+gp+opm,0.602,44.72,74.32,0.576,2.458
15,10,55,20,6m-1m,rev+oca+opm,0.602,37.21,61.86,0.586,1.969
5,5,45,45,12m,rev+oca+gp,0.601,34.22,56.91,0.914,1.364
10,0,40,50,12m-1m,rev+gp+opm,0.601,33.7,56.09,0.927,1.363
5,15,70,10,12m,rev+oca+opm,0.601,34.6,57.57,0.568,1.839
0,15,65,20,12m,rev+oca+gp,0.6,33.42,55.66,0.558,1.858
5,15,30,50,12m,rev+gp+opm,0.6,33.44,55.71,0.914,1.393
0,15,65,20,6m,rev+gp+opm,0.599,34.76,58.0,0.568,1.925
0,5,50,45,12m,rev+oca+gp,0.598,34.65,57.94,0.901,1.414
5,15,65,15,12m,rev+gp+opm,0.598,37.33,62.4,0.59,1.943
15,15,55,15,12m-1m,rev+gp+opm,0.598,40.66,68.05,0.615,2.142
10,10,25,55,12m,rev+gp+opm,0.597,36.71,61.45,0.975,1.464
30,10,45,15,6m-1m,rev+gp+opm,0.597,44.39,74.39,0.573,2.435
15,0,30,55,12m-1m,rev+oca+opm,0.597,38.54,64.59,1.019,1.452
5,10,70,15,12m,rev+oca+gp,0.596,29.46,49.46,0.571,1.603
0,5,45,50,6m,rev+oca+opm,0.596,36.0,60.36,0.938,1.464
5,15,30,50,12m-1m,rev+oca+gp,0.595,35.21,59.13,0.957,1.434
5,15,70,10,12m-1m,rev+oca+gp,0.595,29.74,49.95,0.573,1.639
15,0,30,55,12m,rev+gp+opm,0.595,38.58,64.89,1.014,1.503
15,5,70,10,12m,rev+gp+opm,0.595,39.1,65.67,0.605,1.954
10,10,25,55,6m,rev+oca+opm,0.595,38.53,64.77,1.008,1.493
10,10,25,55,12m,rev+oca+opm,0.595,36.81,61.92,0.975,1.441
5,15,30,50,12m,rev+oca+opm,0.594,33.78,56.89,0.915,1.381
5,0,45,50,12m,rev+gp+opm,0.593,34.81,58.73,0.944,1.411
20,0,65,15,6m,rev+gp+opm,0.593,38.15,64.32,0.595,1.999
15,5,55,25,6m-1m,rev+oca+opm,0.593,35.82,60.44,0.575,1.921
15,5,65,15,6m,rev+oca+opm,0.593,40.22,67.81,0.61,2.029
15,5,25,55,6m-1m,rev+gp+opm,0.592,36.43,61.58,0.984,1.413
20,10,60,10,6m,rev+oca+opm,0.592,39.2,66.26,0.601,2.157
15,5,70,10,12m-1m,rev+gp+opm,0.591,38.86,65.77,0.604,1.906
0,5,40,55,6m,rev+oca+opm,0.591,35.44,60.02,0.932,1.438
0,10,35,55,12m-1m,rev+oca+gp,0.59,34.06,57.69,0.922,1.358
5,15,25,55,6m,rev+oca+gp,0.59,37.19,62.99,0.989,1.457
0,15,30,55,6m,rev+gp+opm,0.59,33.59,56.92,0.919,1.36
10,0,65,25,6m,rev+gp+opm,0.59,37.86,64.21,0.594,1.953
10,5,35,50,12m-1m,rev+gp+opm,0.59,33.14,56.13,0.915,1.331
15,15,55,15,6m-1m,rev+oca+opm,0.59,36.85,62.45,0.582,1.999
0,0,40,60,12m-1m,rev+oca+gp,0.589,34.99,59.38,0.944,1.402
0,10,30,60,12m,rev+gp+opm,0.588,34.26,58.31,0.924,1.373
25,0,55,20,6m,rev+gp+opm,0.588,40.04,68.12,0.54,2.262
0,15,60,25,6m-1m,rev+oca+opm,0.588,33.37,56.75,0.556,1.892
20,15,50,15,12m-1m,rev+oca+opm,0.588,36.84,62.64,0.584,2.026
25,10,55,10,6m,rev+oca+gp,0.587,38.81,66.09,0.6,2.101
10,0,70,20,6m-1m,rev+gp+opm,0.587,35.89,61.16,0.579,1.845
0,15,35,50,12m,rev+gp+opm,0.586,32.85,56.02,0.896,1.347
5,10,35,50,12m-1m,rev+oca+opm,0.585,33.26,56.9,0.905,1.361
10,15,55,20,6m,rev+oca+opm,0.585,33.34,57.04,0.554,1.878
20,10,60,10,6m-1m,rev+oca+gp,0.584,38.58,66.05,0.597,2.124
15,5,70,10,6m,rev+gp+opm,0.584,38.65,66.2,0.601,1.934
15,5,25,55,12m,rev+oca+opm,0.584,38.34,65.64,1.013,1.429
0,10,30,60,6m,rev+oca+gp,0.583,35.65,61.15,0.927,1.411
0,10,35,55,12m,rev+oca+opm,0.582,37.46,64.33,0.977,1.479
5,10,35,50,12m-1m,rev+oca+gp,0.581,32.33,55.68,0.888,1.327
25,10,50,15,6m-1m,rev+gp+opm,0.581,43.26,74.43,0.568,2.442
0,15,65,20,6m-1m,rev+oca+opm,0.581,32.45,55.83,0.549,1.809
5,10,40,45,12m-1m,rev+oca+gp,0.58,30.68,52.86,0.855,1.293
10,0,35,55,12m,rev+oca+gp,0.58,36.98,63.76,0.967,1.435
10,10,20,60,6m,rev+oca+gp,0.58,36.82,63.54,0.978,1.455
0,15,30,55,12m-1m,rev+oca+gp,0.578,31.96,55.25,0.892,1.334
20,0,25,55,6m,rev+oca+gp,0.578,31.99,55.35,0.89,1.288
5,5,30,60,12m,rev+gp+opm,0.578,35.64,61.68,0.951,1.44
5,15,60,20,6m-1m,rev+gp+opm,0.578,34.72,60.04,0.569,1.871
20,5,60,15,6m-1m,rev+gp+opm,0.578,42.96,74.34,0.632,2.2
25,0,65,10,12m,rev+gp+opm,0.578,40.57,70.24,0.545,2.183
15,10,25,50,12m-1m,rev+oca+gp,0.576,31.12,54.04,0.888,1.297
0,15,70,15,12m,rev+gp+opm,0.576,34.24,59.44,0.567,1.851
20,0,25,55,12m,rev+gp+opm,0.576,37.17,64.51,0.839,1.535
20,0,25,55,12m-1m,rev+oca+gp,0.575,38.52,66.95,0.849,1.607
0,10,35,55,12m,rev+gp+opm,0.575,36.07,62.74,0.96,1.445
15,10,20,55,12m,rev+oca+opm,0.575,35.45,61.62,0.969,1.401
10,0,65,25,6m-1m,rev+gp+opm,0.574,38.62,67.29,0.601,1.931
5,10,70,15,12m-1m,rev+gp+opm,0.573,33.9,59.17,0.564,1.829
5,0,35,60,12m,rev+oca+opm,0.573,37.18,64.89,0.977,1.445
10,10,60,20,12m-1m,rev+oca+gp,0.572,29.31,51.21,0.57,1.604
10,15,20,55,12m,rev+oca+gp,0.572,36.1,63.16,0.962,1.41
10,10,65,15,6m,rev+gp+opm,0.572,34.05,59.54,0.564,1.86
30,5,55,10,12m-1m,rev+oca+opm,0.572,36.79,64.29,0.584,1.91
15,10,25,50,12m-1m,rev+oca+opm,0.57,33.7,59.16,0.94,1.375
5,10,30,55,12m,rev+gp+opm,0.569,34.84,61.21,0.938,1.431
5,15,25,55,12m,rev+gp+opm,0.569,33.17,58.3,0.91,1.327
15,5,65,15,6m-1m,rev+gp+opm,0.569,36.23,63.63,0.581,1.918
20,15,55,10,12m-1m,rev+oca+opm,0.569,35.93,63.08,0.578,2.034
10,10,25,55,6m,rev+oca+gp,0.568,35.62,62.7,0.957,1.409
0,15,30,55,12m,rev+gp+opm,0.567,30.74,54.27,0.863,1.265
10,15,25,50,6m,rev+oca+opm,0.567,33.61,59.29,0.923,1.373
15,5,25,55,6m,rev+gp+opm,0.566,32.57,57.58,0.891,1.281
0,10,30,60,12m,rev+oca+opm,0.566,36.55,64.53,0.964,1.43
10,0,30,60,6m-1m,rev+oca+opm,0.566,37.43,66.16,0.993,1.461
10,15,20,55,6m,rev+oca+opm,0.566,35.46,62.67,0.96,1.425
5,10,30,55,12m,rev+oca+gp,0.564,35.23,62.41,0.941,1.42
0,15,40,45,12m-1m,rev+gp+opm,0.564,29.4,52.15,0.835,1.254
0,10,30,60,6m,rev+oca+opm,0.564,35.99,63.81,0.94,1.478
10,5,30,55,12m-1m,rev+oca+opm,0.564,34.64,61.46,0.948,1.376
0,10,70,20,12m-1m,rev+oca+gp,0.562,30.15,53.7,0.577,1.639
25,15,45,15,6m-1m,rev+gp+opm,0.562,40.11,71.34,0.548,2.37
30,5,55,10,6m,rev+oca+opm,0.562,36.77,65.41,0.639,1.81
5,5,30,60,6m,rev+gp+opm,0.561,36.58,65.26,0.968,1.43
5,15,65,15,6m,rev+oca+opm,0.561,30.45,54.27,0.533,1.755
15,10,65,10,6m,rev+oca+opm,0.561,35.6,63.41,0.574,1.931
15,15,60,10,12m,rev+oca+opm,0.561,29.89,53.33,0.527,1.753
15,5,60,20,6m,rev+gp+opm,0.56,40.15,71.7,0.612,2.093
15,15,55,15,6m,rev+oca+opm,0.56,35.09,62.63,0.569,1.926
25,15,45,15,6m-1m,rev+oca+gp,0.559,37.91,67.83,0.64,1.938
10,15,60,15,12m,rev+gp+opm,0.559,32.87,58.76,0.554,1.834
30,15,45,10,12m-1m,rev+gp+opm,0.559,39.64,70.96,0.545,2.336
15,5,20,60,12m,rev+oca+gp,0.558,34.8,62.38,0.951,1.364
30,10,50,10,12m,rev+oca+gp,0.558,38.72,69.33,0.6,2.001
