combo,ratio,v,q,g,m,cagr,mdd,calmar,sharpe,sortino
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,5,50,30,22.85,75.86,0.301,0.671,0.761
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,10,10,50,30,14.38,76.52,0.188,0.545,0.621
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,25,5,45,25,13.02,77.32,0.168,0.548,0.591
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,20,10,40,30,-5.8,82.35,-0.07,0.268,0.277
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.4/0.2,15,5,55,25,10.31,73.68,0.14,0.482,0.541
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,5,60,20,10.26,67.56,0.152,0.481,0.534
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,0,70,20,2.88,77.14,0.037,0.352,0.4
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,5,65,20,8.55,69.48,0.123,0.453,0.499
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,5,55,20,4.85,80.83,0.06,0.396,0.452
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,0,60,25,24.83,64.24,0.386,0.698,0.773
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,5,55,30,25.24,71.78,0.352,0.706,0.799
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,10,50,25,15.15,74.92,0.202,0.557,0.634
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,0,65,25,8.08,75.55,0.107,0.444,0.492
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,0,50,30,17.26,72.2,0.239,0.59,0.659
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,5,5,70,20,-0.34,76.96,-0.004,0.288,0.33
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,5,50,30,21.97,74.67,0.294,0.658,0.746
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,10,10,50,30,1.83,74.91,0.024,0.343,0.387
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,25,5,45,25,16.24,67.77,0.24,0.575,0.631
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,20,10,40,30,15.53,64.64,0.24,0.547,0.655
rev_accel_z+gp_growth_z+cfo_growth_z,0.5/0.2/0.3,15,5,55,25,26.43,67.4,0.392,0.72,0.813
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,5,60,20,16.27,68.94,0.236,0.575,0.635
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,0,70,20,16.05,70.21,0.229,0.571,0.652
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,5,65,20,10.4,67.79,0.153,0.481,0.549
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,5,55,20,11.39,71.34,0.16,0.498,0.571
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,0,60,25,14.26,70.11,0.203,0.543,0.61
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,5,55,30,17.79,70.73,0.251,0.596,0.69
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,10,50,25,-1.64,78.59,-0.021,0.278,0.316
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,0,65,25,29.77,62.6,0.476,0.769,0.894
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,0,50,30,-11.19,79.21,-0.141,0.113,0.123
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,5,5,70,20,6.15,74.57,0.082,0.41,0.477
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,5,50,30,22.22,75.6,0.294,0.624,0.867
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,10,10,50,30,-5.89,79.95,-0.074,0.217,0.242
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,25,5,45,25,0.24,80.51,0.003,0.354,0.374
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,20,10,40,30,6.32,77.8,0.081,0.432,0.554
rev_accel_z+gp_growth_z+cfo_growth_z,0.4/0.3/0.3,15,5,55,25,14.29,70.24,0.203,0.545,0.599
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,5,60,20,36.35,60.37,0.602,0.856,1.002
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,0,70,20,17.35,65.3,0.266,0.584,0.692
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,5,65,20,60.33,51.36,1.175,1.148,1.381
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,20,5,55,20,17.25,74.39,0.232,0.584,0.676
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,0,60,25,24.06,75.58,0.318,0.684,0.805
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,5,55,30,17.09,75.21,0.227,0.579,0.697
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,10,50,25,6.2,78.85,0.079,0.409,0.479
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,0,65,25,75.92,49.56,1.532,1.313,1.658
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,20,0,50,30,21.64,74.94,0.289,0.647,0.779
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,5,5,70,20,28.6,68.37,0.418,0.745,0.924
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,5,50,30,15.72,74.72,0.21,0.56,0.66
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,10,10,50,30,2.04,82.74,0.025,0.335,0.4
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,25,5,45,25,8.97,61.94,0.145,0.43,0.52
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,20,10,40,30,22.72,61.74,0.368,0.665,0.74
rev_accel_z+gp_growth_z+cfo_growth_z,0.7/0.2/0.1,15,5,55,25,19.89,75.83,0.262,0.623,0.721
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,5,60,20,16.24,57.19,0.284,0.549,0.795
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,0,70,20,41.17,63.66,0.647,0.836,1.191
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,5,65,20,55.63,36.12,1.54,0.992,1.83
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,20,5,55,20,-16.29,81.97,-0.199,0.003,0.004
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,0,60,25,61.02,39.18,1.558,1.044,1.979
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,5,55,30,0.85,72.5,0.012,0.332,0.383
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,10,50,25,-14.12,82.26,-0.172,0.055,0.065
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,0,65,25,65.2,27.56,2.366,1.082,2.001
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,20,0,50,30,28.91,74.83,0.386,0.705,0.934
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,5,5,70,20,38.05,66.19,0.575,0.808,1.117
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,5,50,30,-12.63,79.22,-0.159,0.081,0.093
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,10,10,50,30,-12.7,81.27,-0.156,0.088,0.1
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,25,5,45,25,-4.25,80.53,-0.053,0.274,0.281
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,20,10,40,30,6.31,73.16,0.086,0.414,0.47
rev_accel_z+gp_growth_z+cfo_growth_z,0.3/0.4/0.3,15,5,55,25,14.21,75.43,0.188,0.533,0.718
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,5,60,20,43.23,60.88,0.71,0.934,1.096
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,0,70,20,68.8,49.71,1.384,1.228,1.399
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,5,65,20,34.98,69.63,0.502,0.832,0.981
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,20,5,55,20,9.93,83.38,0.119,0.469,0.544
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,0,60,25,55.21,63.16,0.874,1.074,1.284
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,5,55,30,45.4,67.58,0.672,0.955,1.135
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,10,50,25,20.08,77.56,0.259,0.625,0.721
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,0,65,25,71.21,52.95,1.345,1.242,1.492
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,20,0,50,30,28.36,76.57,0.37,0.743,0.856
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,5,5,70,20,36.07,64.09,0.563,0.848,0.993
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,5,50,30,18.95,82.24,0.23,0.608,0.718
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,10,10,50,30,14.1,79.65,0.177,0.534,0.64
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,25,5,45,25,56.13,62.4,0.9,1.1,1.421
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,20,10,40,30,29.54,72.17,0.409,0.772,0.818
rev_accel_z+gp_growth_z+cfo_growth_z,0.6/0.3/0.1,15,5,55,25,38.98,65.9,0.591,0.877,1.031
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,5,60,20,8.56,69.61,0.123,0.46,0.506
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,0,70,20,-13.35,78.52,-0.17,0.077,0.086
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,5,65,20,-7.68,76.83,-0.1,0.192,0.215
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,20,5,55,20,-5.84,78.71,-0.074,0.211,0.231
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,0,60,25,10.31,69.4,0.149,0.489,0.535
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,5,55,30,32.49,56.82,0.572,0.802,0.902
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,10,50,25,-0.85,68.91,-0.012,0.301,0.33
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,0,65,25,19.5,62.38,0.313,0.609,0.723
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,20,0,50,30,37.76,60.9,0.62,0.852,0.995
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,5,5,70,20,-9.32,79.5,-0.117,0.167,0.188
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,5,50,30,9.91,63.43,0.156,0.48,0.531
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,10,50,30,4.64,66.17,0.07,0.397,0.449
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,25,5,45,25,14.0,77.59,0.18,0.524,0.647
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,20,10,40,30,3.51,69.08,0.051,0.348,0.425
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,5,55,25,17.86,62.57,0.285,0.598,0.689
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,15,5,60,20,8.99,74.36,0.121,0.462,0.525
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,10,0,70,20,3.0,77.39,0.039,0.367,0.409
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,10,5,65,20,3.13,76.01,0.041,0.371,0.42
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,20,5,55,20,-8.1,78.67,-0.103,0.162,0.176
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,15,0,60,25,33.29,62.51,0.533,0.811,0.911
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,10,5,55,30,25.91,57.87,0.448,0.716,0.802
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,15,10,50,25,-1.71,73.35,-0.023,0.283,0.312
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,10,0,65,25,28.21,63.43,0.445,0.743,0.833
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,20,0,50,30,30.64,74.53,0.411,0.762,0.909
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,5,5,70,20,-14.14,83.23,-0.17,0.069,0.077
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,15,5,50,30,39.84,66.99,0.595,0.897,1.016
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,10,10,50,30,7.85,65.38,0.12,0.414,0.536
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,25,5,45,25,13.46,74.37,0.181,0.518,0.607
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,20,10,40,30,1.64,72.26,0.023,0.315,0.367
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.2/0.2,15,5,55,25,3.94,74.78,0.053,0.38,0.423
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,15,5,60,20,1.15,69.01,0.017,0.316,0.365
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,10,0,70,20,-10.36,78.57,-0.132,0.127,0.142
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,10,5,65,20,-1.81,70.63,-0.026,0.269,0.312
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,20,5,55,20,-2.91,72.75,-0.04,0.23,0.267
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,15,0,60,25,4.29,64.31,0.067,0.371,0.415
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,10,5,55,30,26.26,46.93,0.56,0.713,0.891
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,15,10,50,25,6.79,56.89,0.119,0.404,0.477
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,10,0,65,25,-10.36,77.61,-0.134,0.134,0.147
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,20,0,50,30,21.85,56.12,0.389,0.641,0.797
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,5,5,70,20,-2.96,72.82,-0.041,0.235,0.28
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,15,5,50,30,17.48,54.08,0.323,0.582,0.68
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,10,10,50,30,12.79,59.33,0.216,0.506,0.611
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,25,5,45,25,1.46,74.31,0.02,0.314,0.4
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,20,10,40,30,6.96,69.03,0.101,0.406,0.48
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.4/0.2,15,5,55,25,23.18,48.43,0.479,0.671,0.802
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,15,5,60,20,15.98,60.43,0.265,0.572,0.631
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,10,0,70,20,0.26,69.31,0.004,0.308,0.358
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,10,5,65,20,-5.5,73.9,-0.074,0.228,0.248
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,20,5,55,20,-9.26,80.36,-0.115,0.153,0.17
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,15,0,60,25,22.55,60.57,0.372,0.669,0.729
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,10,5,55,30,17.17,68.89,0.249,0.579,0.672
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,15,10,50,25,5.31,70.49,0.075,0.39,0.45
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,10,0,65,25,-1.83,74.5,-0.025,0.293,0.324
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,20,0,50,30,4.58,74.65,0.061,0.392,0.427
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,5,5,70,20,-6.59,73.84,-0.089,0.184,0.216
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,15,5,50,30,-3.57,72.91,-0.049,0.231,0.266
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,10,10,50,30,1.71,68.73,0.025,0.326,0.38
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,25,5,45,25,33.44,63.31,0.528,0.79,0.994
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,20,10,40,30,2.76,72.72,0.038,0.352,0.391
rev_accel_z+op_margin_z+cfo_growth_z,0.5/0.2/0.3,15,5,55,25,21.17,65.9,0.321,0.647,0.719
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,15,5,60,20,-4.26,75.62,-0.056,0.236,0.265
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,10,0,70,20,10.25,58.28,0.176,0.465,0.561
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,10,5,65,20,-15.96,81.33,-0.196,0.017,0.019
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,20,5,55,20,-7.68,75.92,-0.101,0.152,0.172
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,15,0,60,25,6.74,65.48,0.103,0.416,0.455
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,10,5,55,30,11.83,67.37,0.176,0.492,0.588
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,15,10,50,25,-3.92,76.81,-0.051,0.261,0.296
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,10,0,65,25,-4.14,70.72,-0.059,0.223,0.251
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,20,0,50,30,6.85,67.35,0.102,0.409,0.466
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,5,5,70,20,-2.97,70.92,-0.042,0.235,0.275
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,15,5,50,30,3.21,67.4,0.048,0.343,0.394
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,10,10,50,30,-1.38,70.98,-0.019,0.292,0.328
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,25,5,45,25,18.68,64.19,0.291,0.593,0.734
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,20,10,40,30,17.25,69.57,0.248,0.568,0.711
rev_accel_z+op_margin_z+cfo_growth_z,0.4/0.3/0.3,15,5,55,25,24.76,57.93,0.427,0.686,0.81
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,15,5,60,20,-5.06,76.53,-0.066,0.208,0.238
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,10,0,70,20,-2.4,76.45,-0.031,0.274,0.303
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,10,5,65,20,15.02,71.1,0.211,0.557,0.63
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,20,5,55,20,3.17,76.21,0.042,0.364,0.412
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,15,0,60,25,2.15,75.71,0.028,0.343,0.393
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,10,5,55,30,13.95,73.1,0.191,0.539,0.625
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,15,10,50,25,6.72,77.98,0.086,0.421,0.475
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,10,0,65,25,29.45,71.6,0.411,0.762,0.87
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,20,0,50,30,16.38,74.66,0.219,0.576,0.665
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,5,5,70,20,3.39,80.84,0.042,0.377,0.419
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,15,5,50,30,25.96,73.78,0.352,0.713,0.821
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,10,10,50,30,15.2,69.98,0.217,0.559,0.641
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,25,5,45,25,-4.91,77.04,-0.064,0.251,0.267
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,20,10,40,30,14.85,75.94,0.196,0.546,0.616
rev_accel_z+op_margin_z+cfo_growth_z,0.7/0.2/0.1,15,5,55,25,5.18,76.24,0.068,0.402,0.447
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,5,60,20,12.14,65.02,0.187,0.498,0.611
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,10,0,70,20,7.83,64.6,0.121,0.425,0.552
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,10,5,65,20,7.84,69.15,0.113,0.435,0.524
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,20,5,55,20,36.72,53.93,0.681,0.826,1.102
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,0,60,25,14.27,66.45,0.215,0.529,0.65
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,10,5,55,30,1.64,68.07,0.024,0.326,0.389
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,10,50,25,1.1,76.89,0.014,0.321,0.388
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,10,0,65,25,-1.86,66.38,-0.028,0.272,0.343
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,20,0,50,30,30.5,70.79,0.431,0.749,0.899
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,5,5,70,20,12.41,66.53,0.187,0.506,0.63
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,5,50,30,29.36,65.11,0.451,0.729,0.976
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,10,10,50,30,5.54,69.63,0.08,0.383,0.478
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,25,5,45,25,0.42,74.79,0.006,0.301,0.393
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,20,10,40,30,22.4,68.73,0.326,0.649,0.763
rev_accel_z+op_margin_z+cfo_growth_z,0.3/0.4/0.3,15,5,55,25,11.25,67.59,0.167,0.483,0.615
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,5,60,20,13.35,69.88,0.191,0.529,0.615
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,10,0,70,20,-3.53,80.07,-0.044,0.256,0.292
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,10,5,65,20,31.12,70.06,0.444,0.776,0.886
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,20,5,55,20,22.47,72.79,0.309,0.667,0.758
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,0,60,25,29.85,68.56,0.435,0.767,0.897
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,10,5,55,30,26.68,61.73,0.432,0.726,0.822
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,10,50,25,-8.41,81.76,-0.103,0.16,0.176
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,10,0,65,25,33.48,70.34,0.476,0.809,0.921
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,20,0,50,30,19.69,73.44,0.268,0.626,0.73
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,5,5,70,20,3.29,79.52,0.041,0.38,0.427
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,5,50,30,20.43,67.34,0.303,0.64,0.709
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,10,10,50,30,14.1,65.34,0.216,0.52,0.672
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,25,5,45,25,13.11,78.57,0.167,0.549,0.583
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,20,10,40,30,18.91,69.29,0.273,0.599,0.728
rev_accel_z+op_margin_z+cfo_growth_z,0.6/0.3/0.1,15,5,55,25,14.09,73.15,0.193,0.542,0.625
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,5,60,20,58.57,52.01,1.126,1.12,1.401
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,0,70,20,30.14,67.36,0.447,0.762,0.942
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,5,65,20,48.46,60.3,0.804,1.0,1.258
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,20,5,55,20,4.62,71.37,0.065,0.366,0.431
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,0,60,25,56.61,63.5,0.891,1.088,1.366
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,5,55,30,63.24,54.71,1.156,1.154,1.501
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,10,50,25,25.38,65.81,0.386,0.694,0.837
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,0,65,25,69.02,54.05,1.277,1.214,1.563
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,20,0,50,30,28.84,67.9,0.425,0.743,0.912
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,5,5,70,20,33.84,64.26,0.527,0.809,1.034
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,5,50,30,48.45,59.53,0.814,0.988,1.202
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,10,10,50,30,46.29,61.61,0.751,0.964,1.243
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,25,5,45,25,21.83,67.06,0.325,0.679,0.711
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,20,10,40,30,54.78,60.06,0.912,1.056,1.179
gp_growth_z+op_margin_z+cfo_growth_z,0.5/0.3/0.2,15,5,55,25,37.11,67.88,0.547,0.851,1.018
